WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	Comments	max_length
Tasks	Doctor/06	description	0	literal	Traders/Doctor/Tasks/06_Infections	tres					description		"You know what one of the most common issues is here? It's infections.

When you have poor hygiene and uncleaned wounds, it's a perfect combo for bacteria and germs. Whenever there's a patient with any kind of cuts or scrapes, there's pretty much always an infection by default.

I do still have some medical supplies left for infections, but those will run out sooner or later. Once that happens, the mortality rate here is going to take a dark turn."	"Tu sais quel est l'un des problèmes les plus courants ici ? Ce sont les infections.

Quand l'hygiène est mauvaise et que les blessures ne sont pas nettoyées, c'est le terrain idéal pour les bactéries et les germes. Dès qu'un patient présente une coupure ou une écorchure, il y a presque toujours une infection.

Il me reste encore quelques fournitures médicales pour traiter les infections, mais elles finiront par s'épuiser tôt ou tard. Quand cela arrivera, le taux de mortalité ici va prendre une tournure dramatique."		#Machine Translated	
Tasks	Doctor/07	name	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					name		Hypovolemia	Hypovolémie		#Machine Translated	
Tasks	Doctor/07	difficulty	0	ignore	Traders/Doctor/Tasks/07_Hypovolemia	tres					difficulty		Intermediate	Intermédiaire		#Machine Translated	
Tasks	Doctor/07	description	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					description		"Hydration is extremely important. Just last week, I found a few pale Nomads who were curled up in the forest with low blood pressure.

After taking a closer look, the reason was simpler than expected. Correct, it was dehydration and a thing that we doctors call hypovolemia.

Hypovolemia is basically a loss of both salt and water content in your body and if it gets really bad, then you're screwed like those Nomads and met with a hypovolemic shock. Fortunately, the treatment for these symptoms is really simple, you just stick a saline solution into a peripheral vein and you're good to go.

Whenever you find those saline bottles, always remember to bring them to me and we will surely find some deal that could work for both of us."	"L'Eau est extrêmement importante. La semaine dernière encore, j'ai trouvé quelques Nomades au teint pâle, recroquevillés dans la forêt, souffrant d'hypotension.

Après les avoir examinés de plus près, j'ai compris que la cause était plus simple que prévu. Exactement, il s'agissait de désEau et d'un état que nous, les médecins, appelons « hypovolémie ».

L'hypovolémie est essentiellement une perte de sel et d'eau dans votre corps et si ça s'aggrave vraiment, vous êtes fichus, comme ces Nomades, et vous subissez un choc hypovolémique. Heureusement, le traitement de ces symptômes est très simple : il suffit d'injecter une solution saline dans une veine périphérique et le tour est joué.

Chaque fois que vous trouvez ces flacons de solution saline, n'oubliez pas de me les apporter et nous trouverons certainement un arrangement qui nous conviendra à tous les deux."	"Please pay attention to the following points when translating:
`Nomad'"	#Machine Translated	
Tasks	Doctor/08	name	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					name		Mouth Organ	Harmonica		#Machine Translated	
Tasks	Doctor/08	difficulty	0	ignore	Traders/Doctor/Tasks/08_Mouth_Organ	tres					difficulty		Hard	Difficile		#Machine Translated	
Tasks	Doctor/08	description	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					description		"Music is the best antidepressant there is. Before my medical studies, I actually used to play the saxophone and horns in our navy orchestra and traveled across the country with those fancy golden pipes. Quite a career shift indeed.

I tried playing my old instruments a few years ago, but you need healthy lungs for those, so I couldn't even get a sound out of the damn things anymore. My passion for mouth organs and musical skills is still there, but I think the cigars have done their damage already.

It's never too late to start with an easier instrument, but I would need something really tiny that is suitable for an old cigar man like me. Maybe in the next life."	"La musique est le meilleur antidépresseur qui soit. Avant mes études de médecine, je jouais du saxophone et des cuivres dans l’orchestre de la marine et je parcourais le pays avec ces superbes instruments dorés. Quel changement de carrière !

J'ai essayé de rejouer de mes anciens instruments il y a quelques années, mais il faut avoir les poumons en bonne santé pour ça, et je n'arrivais même plus à faire sortir un son de ces fichus instruments. Ma passion pour les harmonicas et mes talents musicaux sont toujours là, mais je pense que les cigares ont déjà fait des ravages.

Il n'est jamais trop tard pour commencer avec un instrument plus facile, mais j'aurais besoin de quelque chose de vraiment minuscule, adapté à un vieux fumeur de cigares comme moi. Peut-être dans une prochaine vie."		#Machine Translated	
Tasks	Doctor/09	name	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					name		Patient Report	Rapport du patient		#Machine Translated	
Tasks	Doctor/09	difficulty	0	ignore	Traders/Doctor/Tasks/09_Patient_Report	tres					difficulty		Hard	Difficile		#Machine Translated	
Tasks	Doctor/09	description	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					description		"When the situation started, our hospitals were overbooked within the first hour. We actually had to convert the school's gymnasium into an emergency triage site.

I think I left one of my earliest patient reports there. I need that report to help with my memory, since it isn't what it used to be. The symptoms and specific details from that report are starting to blur for me.

Maybe you could search the gymnasium, the place where the kids used to play and climb ropes. It should be there somewhere."	"Dès le début de la crise, nos hôpitaux ont été débordés en moins d'une heure. Nous avons même dû transformer le gymnase de l'école en centre de triage d'urgence.

Je crois que j'y ai laissé l'un de mes tout premiers rapports sur un patient. J'ai besoin de ce rapport pour m'aider à me souvenir, car ma mémoire n'est plus ce qu'elle était. Les symptômes et les détails précis de ce rapport commencent à s'estomper dans mon esprit.

Vous pourriez peut-être fouiller le gymnase, là où les enfants avaient l'habitude de jouer et de grimper à la corde. Il devrait se trouver là, quelque part."		#Machine Translated	
Tasks	Doctor/10	name	0	literal	Traders/Doctor/Tasks/10_Substance	tres					name		Substance	Contenu		#Machine Translated	
Tasks	Doctor/10	difficulty	0	ignore	Traders/Doctor/Tasks/10_Substance	tres					difficulty		Hard	Difficile		#Machine Translated	
Tasks	Doctor/10	description	0	literal	Traders/Doctor/Tasks/10_Substance	tres					description		"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	"Lorsque ces wagons-citernes ont explosé et que les premiers incendies se sont déclarés, je suis certain qu’il y avait autre chose en jeu que de simples produits chimiques industriels courants.

L’acrylonitrile fait sans aucun doute partie du mélange, comme l’ont affirmé les autorités, mais j’ai une théorie selon laquelle ce n’est qu’une pièce du puzzle. Lorsqu’il brûle, l’acrylonitrile libère des gaz toxiques tels que le cyanure d’hydrogène et est classé comme cancérigène de catégorie 1, mais laissez-moi vous expliquer ma théorie.

Ce type de composés organiques dégage des odeurs extrêmement âcres. Étant donné qu’il s’agissait de volumes considérables, l’odeur aurait dû se propager partout, mais ce n’était pas le cas. De plus, l’acrylonitrile à lui seul ne devrait pas avoir d’effets aussi durables sur l’environnement et les sources d’eau.

Cela signifie que nous avons affaire à une substance synthétique bien plus toxique. Je sais que ce n'est qu'une théorie, mais il n'y a qu'un seul moyen de le savoir : nous devons trouver la source.

Puisque nous savons que cette substance a été livrée dans des wagons-citernes, je me rendrais au terminal pétrolier le plus proche et j'examinerais leurs échantillons pour voir s'ils contiennent réellement du pétrole ou autre chose. Ces conteneurs d'échantillons de pétrole sont faciles à repérer, ils ressemblent à des cruches à lait dorées et il devrait y en avoir en abondance."		#Machine Translated	
Tasks	Gunsmith/01	name	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					name		Bloodsuckers	Les suceurs de sang		#Machine Translated	
Tasks	Gunsmith/01	difficulty	0	ignore	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					difficulty		Easy	Facile		#Machine Translated	
Tasks	Gunsmith/01	description	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					description		"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	"C'est pas mal, ça ? Un nouveau venu et un nouveau fusil, ça fait toujours plaisir à voir.

Oublie les banalités. Tu veux quelque chose de fiable et pas cher ? Bien sûr, mais d'abord quelques services, vu qu'ici, on ne grimpe pas les échelons du jour au lendemain. Par où commencer ? Il y a certainement des missions de ravitaillement que tu pourrais faire, mais tu as l'air un peu frêle, alors tu devrais peut-être commencer par quelque chose de simple. Laisse-moi réfléchir un instant.

Bon, j'ai une idée. Tu sais, en été, ces saletés volantes commencent à m'énerver. On pourrait penser que ces salauds n'entreraient pas dans ces bunkers, mais crois-moi, ils le font. Chaque été, ça bourdonne 24 heures sur 24.

Voici une mission qui te conviendra. Trouve-moi de quoi me débarrasser de ces suceurs de sang, et ensuite on en reparlera."		#Machine Translated	
Tasks	Gunsmith/02	name	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					name		Warm Meal	Repas chaud		#Machine Translated	
Tasks	Gunsmith/02	difficulty	0	ignore	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					difficulty		Easy	Facile		#Machine Translated	
Tasks	Gunsmith/02	description	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					description		"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	"En tant que militaire, j'aime bien m'en tenir aux rations, mais même moi, j'ai mes limites quand il s'agit de manger la même bouillie et les mêmes snacks secs pendant plusieurs semaines d'affilée.

Avant, ces rations contenaient au moins de vraies conserves, mais aujourd'hui, la plupart ne contiennent plus qu'une pâte de viande immangeable et de la nourriture de plein air moderne. Je ne mettrai pas cette merde synthétique dans ma bouche, ça c'est sûr.

Ça fait un moment que je n'ai pas vu un vrai repas chaud. C'est peut-être l'occasion pour vous de vous démarquer et de faire passer notre relation professionnelle au niveau supérieur. Peut-être qu'une gamelle remplie d'une bonne soupe finlandaise aux pois, avec un peu de moutarde à côté, ferait l'affaire."	"Please pay attention to the following points when translating:
`mess kit'"	#Machine Translated	
Tasks	Gunsmith/03	name	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					name		Nordic Trade	Commerce nordique		#Machine Translated	
Tasks	Gunsmith/03	difficulty	0	ignore	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					difficulty		Intermediate	Intermédiaire		#Machine Translated	
Tasks	Gunsmith/03	description	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					description		"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	"Même si je ne comprends pas les Suédois, ils font trois choses bien. Ils ont une bonne marine, de bonnes voitures et de bons produits du tabac. Il y a quand même quelque chose qui cloche chez eux : ils ont l'air trop heureux et trop sociables. C'est vraiment pas naturel.

Ne vous méprenez pas, ce sont de bons voisins et tout ça, mais je sais pas trop. Peut-être qu'ils sont trop riches et toujours bien habillés, ou peut-être que c'est juste à cause du hockey.

Cependant, dans un esprit de bon voisinage, on pourrait faire un échange équitable. J'appelle ça « l'échange de desserts ». Apportez-moi quelques-unes de ces spécialités suédoises et je vous donnerai des spécialités finlandaises. C'est un marché où tout le monde y gagne, un échange nordique en quelque sorte, sans aucune rivalité."	"Please pay attention to the following points when translating:
(Korean) `tabaco'는 한국어에서 아이템 이름 'cigarette'와 동일하게 '담배'로 번역되었습니다.
(Korean) 한국에서 'cigar'는 'cigarette', 'tabaco'와는 다르게 취급합니다."	#Machine Translated	
Tasks	Gunsmith/04	name	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					name		Big Blades	Grandes pales		#Machine Translated	
Tasks	Gunsmith/04	difficulty	0	ignore	Traders/Gunsmith/Tasks/04_Big_Blades	tres					difficulty		Intermediate	Intermédiaire		#Machine Translated	
Tasks	Gunsmith/04	description	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					description		"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"On en apprend beaucoup sur un homme en observant la lame qu’il porte sur lui. Si jamais vous croisez un type avec un petit couteau de poche, mieux vaut ne pas vous approcher de ce genre de personnes.

En matière de lames, la règle est simple : plus c’est grand, mieux c’est. Pour ma part, je préfère les machettes qui permettent de couper du bois et de dégager les obstacles dans une forêt dense. Même si nous ne sommes pas en pleine jungle ici, il faut tout de même une grande lame, car il y aura des moments où vous regretterez de ne pas en avoir une.

Collectionner les lames est également un passe-temps raffiné. Je possède une collection assez importante, mais il me manque encore quelques grandes lames."		#Machine Translated	
Tasks	Gunsmith/05	name	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					name		Ammo Delivery	Livraison de munitions		#Machine Translated	
Tasks	Gunsmith/05	difficulty	0	ignore	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					difficulty		Intermediate	Intermédiaire		#Machine Translated	
Tasks	Gunsmith/05	description	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					description		"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"Vous trouverez la plupart des types de munitions dans mon stock. Que vous soyez amateur de chasse à l'écureuil ou de chasse à l'homme, il y en a pour tous les goûts.

En matière de munitions, les calibres 7,62 x 39 et .223 sont de loin les plus vendus. Il y a parfois encore ces clients pénibles qui recherchent quelque chose de plus exotique, mais il est difficile de maintenir un stock pour répondre à toutes les demandes farfelues.

Tu pourrais peut-être faire une petite tournée de livraison de munitions pour moi ? On pourrait élargir un peu notre gamme, pour ainsi dire."	"Please pay attention to the following points when translating:
'7.62x39' and '.223' is untranslatable"	#Machine Translated	
Tasks	Gunsmith/06	name	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					name		Weapon Delivery	Livraison d'armes		#Machine Translated	
Tasks	Gunsmith/06	difficulty	0	ignore	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					difficulty		Intermediate	Intermédiaire		#Machine Translated	
Tasks	Gunsmith/06	description	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					description		"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"Avant, je faisais beaucoup d'affaires de l'autre côté de la frontière, mais aujourd'hui, mes réseaux se sont taris.

Du coup, je suis constamment en rupture de stock de ces armes de l'Est. C'est vraiment dommage, car je trouve toujours leurs produits plus fiables que ceux de l'Ouest. Tu vois, chez nous, on a cette manie incurable de tout vouloir rendre « tactique ». On ajoute des rails, des dingles et des dongles à tout, et le résultat final est un fouillis avec trop de pièces mobiles.

Comme je n'ai plus ces réseaux actifs, une livraison rapide d'armes depuis l'autre côté serait très appréciée."	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)
'Network'는 'Internet Network'가 아닌 'Network of people'과 같은 의미로 사용됩니다."	#Machine Translated	
Tasks	Gunsmith/07	name	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					name		Medic	Médecin		#Machine Translated	
Tasks	Gunsmith/07	difficulty	0	ignore	Traders/Gunsmith/Tasks/07_Medic	tres					difficulty		Hard	Difficile		#Machine Translated	
Tasks	Gunsmith/07	description	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					description		"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"Dans l'armée, il n'y a que deux rôles qui comptent : le fusilier et le médecin. Les chefs, l'artillerie et les autres éléments de soutien ne sont, à mon avis, que de la poudre aux yeux.

J'ai d'ailleurs un médecin personnel rien que pour moi. C'est un Nomade très compétent, et nous avons une tactique toute simple en cas d'attaque. Dans notre stratégie, je tire et si je me fais toucher, il me met une sucette au fentanyl dans la bouche et le train continue d’avancer. Ça n’arrête jamais la folie, juste un soulagement occasionnel de la douleur pour continuer à avancer.

Mon infirmier aurait d’ailleurs bien besoin de quelques sucettes supplémentaires, au cas où. Je crois qu’on en trouve dans les trousses de premiers secours, donc si jamais vous en trouvez quelques-unes, ça nous ferait une nouvelle occasion de faire affaire."	"Please pay attention to the following points when translating:
'Nomad' is a pronoun of one of the faction
'IFAK' is a pronoun of item (medical)"	#Machine Translated	
Tasks	Gunsmith/08	name	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					name		Home Collection	Accueil Collection		#Machine Translated	
Tasks	Gunsmith/08	difficulty	0	ignore	Traders/Gunsmith/Tasks/08_Home_Collection	tres					difficulty		Hard	Difficile		#Machine Translated	
Tasks	Gunsmith/08	description	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					description		"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"Collectionner des couteaux est une chose, mais collectionner des armes est un art qui consiste à séparer le bon grain de l'ivraie.

Ma collection personnelle à la maison va des mousquets du XVIe siècle aux fusils des années 1990, mais tout ce qui va au-delà me semble de mauvais goût. Je pense avoir plus de 150 armes à feu dans ma collection à ce jour. Les plus exotiques sont sans doute quelques fusils-revolvers turcs que j'ai ramenés en contrebande lors d'un voyage de vacances en 1985.

Actuellement, je m'intéresse surtout aux armes équipées d'un silencieux intégré, mais j'ai du mal à en trouver. Il y en a une en particulier, d'origine orientale, qui m'intéresse, mais elle semble se cacher de moi."		#Machine Translated	
Tasks	Gunsmith/09	name	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					name		Everyman's Right	Le droit de tous		#Machine Translated	
Tasks	Gunsmith/09	difficulty	0	ignore	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					difficulty		Hard	Difficile		#Machine Translated	
Tasks	Gunsmith/09	description	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					description		"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"Je suis récemment allé faire une randonnée dans la Zone frontalière et j’ai ramassé quelques champignons.

En Finlande, nous avons le « droit de chacun », qui nous autorise à profiter de la nature, quel que soit le propriétaire ou l’occupant du terrain. C’est sans doute la meilleure loi dont nous disposons.

Cependant, je dois admettre que parfois, je m’aventure dans une zone grise et je ramasse des choses qui ne sont pas seulement des champignons. Par exemple, il y a quelques mois, j’ai trouvé un panneau de la Zone frontalière tombé dans un fossé. Comme il était recouvert de feuilles et de terre, j’ai pensé qu’il appartenait à la nature, ce qui, à mon sens, le rendait soumis au droit d’accès public.

Même si ce panneau est un joli objet décoratif, il est un peu trop coloré à mon goût. Vous semblez être le genre d’homme qui l’apprécierait. On pourrait peut-être faire un petit échange, mais je ne le céderai pas pour une bouchée de pain."	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)"	#Machine Translated	
Tasks	Gunsmith/10	name	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					name		Hitman	Hitman		#Machine Translated	
Tasks	Gunsmith/10	difficulty	0	ignore	Traders/Gunsmith/Tasks/10_Hitman	tres					difficulty		Hard	Difficile		#Machine Translated	
Tasks	Gunsmith/10	description	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					description		"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"Dans la Zone 05, il y a un type qu’on appelle le Punisher. Il vient du milieu criminel finlandais ; certains disent qu’il est recouvreur pour l’un des principaux gangs de motards.

De temps en temps, ce type débarque et vient réclamer le paiement de dettes qu’il s’est lui-même inventées. D'habitude, je descendrais ces clowns dès qu'ils franchissent la porte, mais celui-là est dur comme l'acier. Le Punisher et ses sbires ont aussi récemment volé un fourgon de police, donc ils ont même un véhicule légèrement blindé maintenant.

Il faut que quelqu'un mette fin à ce cirque, donc j'ai besoin d'un tueur à gages. Apporte-moi sa tête ou n'importe quoi d'autre qui prouve qu'il est mort, et je te donnerai les clés de mon bunker."	"Please pay attention to the following points when translating:
'Area 05'
'Purnisher' is a pronoun for a hostile NPC"	#Machine Translated	
