text	translation
"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	"Não é incrível? Um cara novo e um rifle novo, sempre uma visão bem-vinda.

Esqueça a conversa fiada. Você quer algo confiável e barato? Claro, mas primeiro alguns favores, já que por aqui a gente não sobe na hierarquia de uma hora pra outra. Por onde devemos começar? Com certeza tem algumas missões de abastecimento que você poderia fazer, mas você parece um pouco frágil, então talvez precise de algo mais simples primeiro. Deixa eu pensar um pouco.

Ok, tenho uma ideia. Sabe, no verão, aqueles insetos voadores começam a me irritar. Você pensaria que esses desgraçados não entrariam nesses bunkers, mas acredite em mim, eles entram. Todo verão, tem zumbido o tempo todo.

Aqui está uma tarefa adequada para você. Encontre algo para me livrar desses sugadores de sangue e depois conversamos mais."
Warm Meal	Refeição quente
"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	"Como militar, gosto de me contentar com rações, mas até eu tenho um limite para comer o mesmo mingau e lanches secos por várias semanas seguidas.

Antigamente, essas rações pelo menos tinham conservas de verdade, mas hoje em dia a maioria só contém uma pasta de carne nojenta e comida de acampamento moderna. Não vou colocar essa porcaria sintética na boca, isso é certo.

Já faz um tempo que não vejo uma refeição quente de verdade. Talvez este seja o seu momento de brilhar e nossa relação profissional possa dar um passo adiante. Talvez um kit de refeição cheio de uma boa sopa de ervilha finlandesa com um pouco de mostarda à parte resolva o problema."
Nordic Trade	Nordic Trade
"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	"Embora eu não entenda os suecos, eles acertam em três coisas. Têm uma boa marinha, bons carros e bons produtos de tabaco. Mas ainda há algo de errado com eles: parecem felizes e sociáveis demais. É definitivamente antinatural.

Não me interpretem mal, eles são bons vizinhos e tudo mais, mas não sei. Talvez sejam ricos demais e estejam sempre bem vestidos, ou talvez seja só essa coisa do hóquei.

No entanto, no espírito da boa vizinhança, há uma troca justa que poderíamos fazer. Chamo isso de “troca de sobremesas”. Traga-me algumas dessas iguarias suecas e eu te darei algumas finlandesas. É um acordo em que só há vencedores, uma troca nórdica, de certa forma, sem qualquer rivalidade."
Big Blades	Lâminas Grandes
"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"Dá para saber muito sobre um homem pela lâmina que ele carrega. Se você vir alguém com um canivete pequeno, é melhor não ficar perto dessas pessoas.

Quando se trata de lâminas, a regra é: quanto maior, melhor. Eu, pessoalmente, prefiro facões adequados para cortar madeira e limpar obstáculos em uma floresta densa. Mesmo que não estejamos em uma selva aqui, você ainda precisa de uma lâmina grande, pois haverá momentos em que você vai desejar ter uma.

Colecionar lâminas também é um hobby elegante. Tenho uma coleção bastante extensa, mas ainda faltam algumas lâminas grandes na minha coleção."
Ammo Delivery	Entrega de munição
"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"Você encontrará a maioria dos tipos de munição em meu estoque. Seja para caça de esquilos ou caça humana, há opções para todos.

Quando se trata de munição, as calibres 7,62x39 e .223 são, de longe, as mais vendidas. Às vezes ainda aparecem aqueles clientes chatos que procuram algo mais exótico, mas é difícil manter um estoque para todos os pedidos esquisitos.

Talvez você pudesse fazer uma rapidinha para me entregar munição? Poderíamos expandir um pouco o portfólio, por assim dizer."
Weapon Delivery	Entrega de armas
"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"Eu costumava fazer muitos negócios do outro lado da fronteira, mas hoje em dia minhas redes de contato se esgotaram.

Isso levou a uma situação em que estou constantemente sem estoque dessas armas do Leste. É uma pena, já que sempre considero os produtos deles mais confiáveis em comparação com os ocidentais. Veja bem, no Ocidente, temos uma mania incurável de transformar tudo em algo tático. Acrescentamos trilhos, acessórios e adaptadores a tudo, e o resultado final é uma bagunça com peças móveis demais.

Como não tenho mais essas redes ativas, uma entrega rápida de armas do outro lado seria muito bem-vinda."
Medic	Médico
"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"Nas forças armadas, só existem duas funções que importam: o fuzileiro e o médico. Líderes, artilharia e outros elementos de apoio são, na minha opinião, apenas enfeites desnecessários.

Na verdade, tenho um médico particular só para mim. Ele é um Nomad habilidoso e temos uma tática simples caso seja necessária uma fase de ataque. Na nossa tática, eu atiro e, se for atingido, ele coloca um pirulito de fentanil na minha boca e a operação continua. Nunca é para parar a loucura, apenas um alívio ocasional da dor e seguir em frente.

Na verdade, meu médico poderia usar alguns pirulitos extras, por precaução. Acho que eles podem ser encontrados dentro dos kits de primeiros socorros (IFAKs), então, se por acaso você encontrar alguns desses, teremos mais uma oportunidade de negócio."
Home Collection	Coleção para Casa
"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"Colecionar facas é uma coisa, mas colecionar armas é uma forma de arte em que se separa o joio do trigo.

Minha coleção pessoal em casa vai desde mosquetes da década de 1500 até rifles da década de 1990, mas qualquer coisa além disso é de mau gosto. Acho que tenho mais de 150 armas na minha coleção até agora. As mais exóticas são provavelmente algumas espingardas revólver turcas que contrabandeei de uma viagem de férias em 1985.

Atualmente, meu foco principal está em peças com silenciador integrado, mas tenho tido dificuldade em encontrá-las. Há especialmente uma do Oriente que estou de olho, mas ela continua se escondendo de mim."
Everyman's Right	O Direito de Todos
"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"Recentemente, fiz uma caminhada até a Zona de Fronteira e colhi alguns cogumelos.

Na Finlândia, temos o Direito de Todos, que nos garante o direito de usufruir da natureza, independentemente de quem seja o proprietário ou ocupante da área. É provavelmente a melhor lei que temos.

No entanto, tenho que admitir que, às vezes, entro em uma área cinzenta e colho coisas que não são apenas cogumelos. Por exemplo, há alguns meses, encontrei uma placa da Zona Fronteiriça caída em uma vala. Como estava coberta de folhas e terra, achei que pertencia à natureza, o que, na minha opinião, a torna parte dos Direitos de Todos.

Embora essa placa seja uma bela peça decorativa, é um pouco colorida demais para o meu gosto. Você parece ser o tipo de pessoa que apreciaria isso. Talvez possamos fazer uma pequena troca por ela, mas não vou abrir mão dela por qualquer coisa barata."
Hitman	Assassino
"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"Na Área 05, tem um cara que a gente chama de Punisher. Ele vem do submundo do crime finlandês; dizem que é cobrador de dívidas de uma das maiores gangues de motoqueiros.

De vez em quando, esse cara aparece e vem cobrar pagamentos de alguma dívida inventada. Normalmente, eu atiraria nesses palhaços logo na porta, mas esse aqui é duro como pedra. O Punisher e seus capangas também roubaram recentemente uma viatura policial, então agora eles têm até um veículo levemente blindado.

Alguém precisa acabar com esse circo, então basicamente preciso de um assassino profissional. Traga-me a cabeça dele ou qualquer outra coisa que prove que ele está morto e eu te darei as chaves do meu bunker de armazenamento."
Trader Event	Evento para traders
Dynamic Event	Evento dinâmico
Special Event	Evento especial
Dynamic	Dinâmico
Special	Especial
Guaranteed	Garantido
Generalist returns to Village	Generalista volta ao Village
"Generalist is a ""jack of all trades"" trader who runs a small shop inside the Village garage building in Area 05 and specializes in common goods.

After taking a small mental break, Generalist is once again back in business and ready to serve his loyal customers with decent prices."	"O Generalista é um comerciante ""multifacetado"" que administra uma pequena loja dentro do prédio da garagem da Vila, na Área 05, e é especializado em produtos de uso comum.

Depois de uma breve pausa para descansar a mente, o Generalista está de volta aos negócios e pronto para atender seus clientes fiéis com preços justos."
Doctor returns to School	Médico volta à faculdade
"Doctor is a trader who specializes in medicine and holds an improvised clinic inside an abandoned school building in Area 05.

After visiting Grandma for a ""welfare check,"" Doctor returns to his clinic and is ready to provide medical services for the injured."	"O Doutor é um comerciante especializado em medicina que mantém uma clínica improvisada dentro de um prédio escolar abandonado na Área 05.

Depois de visitar a Vovó para uma “visita de rotina”, o Doutor retorna à sua clínica e está pronto para prestar atendimento médico aos feridos."
Fighter Jets	Caças
"After the Area 05 evacuation and Border Zone demilitarization, things have started to take a wrong turn and a show of force is needed.

The Finnish military will start performing non-lethal, high-visibility aerial flybys with fighter jets that appear in the sky frequently."	"Após a evacuação da Área 05 e a desmilitarização da Zona de Fronteira, a situação começou a tomar um rumo errado, sendo necessária uma demonstração de força.

As Forças Armadas finlandesas passarão a realizar sobrevoos aéreos não letais e de alta visibilidade com caças que aparecerão com frequência no céu."
Missing Cat	Gato desaparecido
"Grandma's cat has gone missing after a sonic boom from a fighter jet spooked the cat and it ran away.

A few days ago, Nomads found the cat wandering in the Outpost and managed to capture it with some sort of box. Once the Nomads started to deliver the cat back to Grandma, they were ambushed by Bandits who apparently took the box.

Locals saw the Bandits tossing the box around in a cruel way and eventually leaving the box somewhere."	"O gato da vovó desapareceu depois que o estrondo sônico de um caça assustou o animal, que saiu correndo.

Há alguns dias, os Nômades encontraram o gato vagando pelo Posto Avançado e conseguiram capturá-lo com uma espécie de caixa. Quando os Nômades começaram a levar o gato de volta para a avó, foram emboscados por bandidos que, aparentemente, roubaram a caixa.

Moradores viram os bandidos jogando a caixa de um lado para outro de forma cruel e, por fim, abandonando-a em algum lugar."
Punisher arrives to Area 05	O Punisher chega à Área 05
"Punisher is a bandit boss and a feared debt collector in the Finnish criminal world.

Punisher and his minions have stolen a local police van and are taking routine drives across Area 05."	"Punisher é um chefe de bandidos e um temido cobrador de dívidas no mundo do crime finlandês.

Punisher e seus capangas roubaram uma viatura da polícia local e estão fazendo rondas de rotina pela Área 05."
Airdrops are delivered to Area 05	Os lançamentos aéreos são entregues na Área 05
"After a long delay, the Finnish military has once again started delivering airdrops to Area 05.

Airdrops usually contain humanitarian aid such as medicals, consumables and other relevant survival gear."	"Após um longo atraso, as forças armadas finlandesas retomaram os lançamentos aéreos na Área 05.

Esses lançamentos geralmente contêm ajuda humanitária, como medicamentos, suprimentos e outros equipamentos essenciais para a sobrevivência."
BTR Patrols	Patrulhas BTR
"The military faction has started to use armored vehicles in the Vostok area.

Military BTR's are equipped with heavy machine guns and patrols have been seen across main roads and key locations."	"A facção militar começou a utilizar veículos blindados na região de Vostok.

Os BTRs militares estão equipados com metralhadoras pesadas, e patrulhas têm sido avistadas nas principais estradas e em pontos estratégicos."
Attack Helicopters	Helicópteros de ataque
"The Border Zone demilitarization is starting to crumble and it is obvious that previous rules no longer apply.

While official sources ensure nothing has changed, attack helicopters have started making frequent patrols and airspace violations near the Border Zone."	"A desmilitarização da Zona de Fronteira está começando a desmoronar e é evidente que as regras anteriores já não se aplicam.

Embora fontes oficiais garantam que nada mudou, helicópteros de ataque começaram a realizar patrulhas frequentes e a violar o espaço aéreo nas proximidades da Zona de Fronteira."
Helicopter Crash Sites	Locais de acidentes com helicópteros
"After airspace violations, aerial incidents were unavoidable and multiple attack helicopters were shot down on both sides of the border.

Helicopter crash sites are scattered around multiple locations and contain high-value loot, which also makes them hotspots for AI activity."	"Após as violações do espaço aéreo, os incidentes aéreos tornaram-se inevitáveis, e vários helicópteros de ataque foram abatidos em ambos os lados da fronteira.

Os locais dos acidentes de helicóptero estão espalhados por vários pontos e contêm saques de alto valor, o que também os torna pontos nevrálgicos para a atividade da IA."
Gunsmith returns to Outpost	O Armeiro retorna ao Posto Avançado
"Gunsmith is a trader who maintains a weapon storage inside one of the Outpost bunkers and specializes in everything related to firearms.

Gunsmith was nowhere to be seen for multiple months but according to rumors, he was taking a ""business trip"" to the other side of the border but has now returned to his beloved bunker in Area 05."	"O Armeiro é um comerciante que mantém um depósito de armas dentro de um dos bunkers do Posto Avançado e é especialista em tudo o que diz respeito a armas de fogo.

O Armeiro esteve desaparecido por vários meses, mas, segundo os rumores, ele estava em uma “viagem de negócios” ao outro lado da fronteira e agora voltou ao seu querido bunker na Área 05."
Outpost gets compromised	O Posto Avançado é invadido
"Given the previous events, the situation at the Border Zone is escalating quickly and nearby areas face the consequences.

Military BTR's can now enter the Outpost map and Area 05 is no longer considered safe.

News of the event spread quickly among Area 05 locals and traders, but it is only considered rumors by the media and authorities outside of Area 05."	"Diante dos acontecimentos anteriores, a situação na Zona de Fronteira está se agravando rapidamente, e as áreas vizinhas enfrentam as consequências.

Veículos militares BTR podem agora entrar no mapa do Posto Avançado, e a Área 05 não é mais considerada segura.

As notícias sobre o evento se espalharam rapidamente entre os moradores e comerciantes da Área 05, mas são consideradas apenas rumores pela mídia e pelas autoridades fora da Área 05."
Traders leave Area 05	Os comerciantes deixam a Área 05
"After the Outpost was compromised, all traders started making preparations and leaving Area 05.

It seems that the traders are doing this as a temporary measure and will return if and when things calm down."	"Depois que o Posto Avançado foi invadido, todos os comerciantes começaram a se preparar e a deixar a Área 05.

Parece que os comerciantes estão fazendo isso como uma medida temporária e voltarão assim que a situação se acalmar."
Traders return to Area 05	Os comerciantes retornam à Área 05
"The escalation of recent events has seemed to stop and Area 05 did not spiral into full chaos.

All traders are returning back to Area 05."	"A escalada dos eventos recentes parece ter chegado ao fim, e a Área 05 não mergulhou no caos total.

Todos os comerciantes estão retornando à Área 05."
Transmission	Transmissão
"The signal that started it all has suddenly reappeared.

The transmission is interfering with radio broadcasts and can be heard on all common frequencies.

This is the last event of Early Access [Build 1]. The events and story will continue in upcoming builds."	"O sinal que deu início a tudo reapareceu de repente.

A transmissão está causando interferência nas transmissões de rádio e pode ser ouvida em todas as frequências comuns.

Este é o último evento do Acesso Antecipado [Build 1]. Os eventos e a história continuarão nas próximas versões."
Common	Comum
Rare	Raro
Legendary	Lendário
Armor Plate	Placa de blindagem
Armor	Armadura
Armor Plate {class}	Placa de blindagem {class}
Armor Plate (II)	Placa de blindagem (II)
Armor Plate (III+)	Placa de blindagem (III+)
Armor Plate (III)	Placa de blindagem (III)
Armor Plate (IIIA)	Placa de blindagem (IIIA)
Armor Plate (IV)	Placa de blindagem (IV)
Backpack	Mochila
Jääkäri Backpack (Black)	Mochila Jääkäri (Preta)
Jääkäri BP.	Jääkäri BP.
Jääkäri Backpack (Brown)	Mochila Jääkäri (Castanha)
Jääkäri Backpack (Green)	Mochila Jääkäri (verde)
Jääkäri Backpack (M05)	Mochila Jääkäri (M05)
Nomad Backpack	Mochila Nomad
Nomad BP.	Nomad BP.
Patrol Backpack	Mochila de patrulha
Patrol BP.	Patrulha BP.
Duffel (Retro)	Mochila (Retro)
R. Duffel	R. Duffel
Belt Pouch	Bolsa de cinto
Kukkaro (Black)	Kukkaro (Preto)
Kukkaro	Kukkaro
Kukkaro (Brown)	Kukkaro (Marrom)
Kukkaro (Green)	Kukkaro (Verde)
Kukkaro (M05)	Kukkaro (M05)
Literature	Literatura
Book (Children)	Livro (infantil)
Children	Crianças
Book (Cooking)	Livro (Culinária)
Cooking	Culinária
Book (Fishing)	Livro (Pesca)
Book (Religion)	Livro (Religião)
Religion	Religião
Clothing	Roupas
Flame Beanie	Gorro Flame
F. Beanie	F. Gorro
Combat Boots	Botas militares
C. Boots	C. Botas
M62 Cap	Boné M62
Tactical Fleece (Brown)	Polar Tático (Castanho)
T. Fleece	T. Fleece
Tactical Fleece (Green)	Polar Tático (Verde)
Leather Gloves	Luvas de couro
L. Gloves	L. Luvas
Work Gloves	Luvas de trabalho
W. Gloves	W. Luvas
Mosquito Hat	Chapéu contra mosquitos
M. Hat	M. Hat
Sauna Hat	Chapéu de sauna
S. Hat	S. Hat
Hoodie (Border Zone)	Moletom com capuz (Border Zone)
Hoodie BZ.	Moletom com capuz BZ.
Hoodie B.	Hoodie B.
Hoodie (Gray)	Moletom com capuz (cinza)
Hoodie	Moletom com capuz
M62 Jacket	Jaqueta M62
M62 J.	M62 J.
Santa Jacket	Jaqueta de Papai Noel
Santa J.	Papai Noel J.
Winter Jacket (Blue)	Jaqueta de inverno (azul)
Winter Jacket	Jaqueta de inverno
Winter Jacket (Red)	Jaqueta de inverno (vermelha)
Winter J.	Winter J.
Jeans (Black)	Jeans (preto)
Jeans	Jeans
Hiking Pants	Calças de caminhada
Hiking P.	Caminhada P.
Windbreaker (Black)	Jaqueta corta-vento (preta)
Windbreaker	Jaqueta corta-vento
Windbr.	Windbr.
Windbreaker (Green)	Jaqueta corta-vento (verde)
Consumables	Consumíveis
Consumable	Consumível
Drink	Bebida
Eat	Comer
Eat Raw	Coma alimentos crus
Eat (Raw)	Coma (cru)
Chew	Mastigar
Smoke	Fumaça
Use	Usar
Beer	Cerveja
Empty Can	Lata vazia
Can	Pode
Canned Meat	Carne enlatada
Meat	Carne
Canned Meatballs	Almôndegas enlatadas
Meatballs	Almôndegas
Canned Pea Soup	Sopa de ervilha enlatada
Pea Soup	Sopa de ervilha
Canned Peaches	Pêssegos em lata
Peaches	Pêssegos
Canned Pear	Pêra em lata
Pear	Pêra
Canned Peas	Ervilhas enlatadas
Peas	Ervilhas
Canned Pineapple	Abacaxi em lata
Pineapple	Abacaxi
Canned Tomatoes	Tomates enlatados
Tomatoes	Tomates
Canned Tuna	Atum enlatado
Tuna	Atum
Cat Food	Ração para gatos
War Chocolate	Chocolate de Guerra
W. Choco	W. Choco
Cigarettes	Cigarros
Cigs	Cigarros
Cigars	Charutos
Coffee	Café
Coffee (Brewed)	Café (preparado)
C. Brewed	C. Fabricado
Fish Soup (Cooked)	Sopa de peixe (cozida)
F. Soup (Cooked)	F. Sopa (cozida)
F. Soup	F. Sopa
Meatballs (Cooked)	Almôndegas (cozidas)
M. Balls (Cooked)	M. Bolinhos (cozidos)
M. Balls	M. Balls
Pea Soup (Cooked)	Sopa de ervilha (cozida)
P. Soup (Cooked)	Sopa (cozida)
P. Soup	P. Sopa
Tomato Soup (Cooked)	Sopa de tomate (cozida)
T. Soup (Cooked)	Sopa (cozida)
T. Soup	T. Sopa
Crackers	Bolachas salgadas
Energy Drink	Bebida energética
E. Drink	E. Bebida
Energy Powder	Pó Energético
E. Powder	E. Pó
Field Ration	Ração de campo
F. Ration	F. Ração
Juice	Suco
Juice (Orange)	Suco (de laranja)
Juice O.	Juice O.
Juice (Pear)	Suco (de pêra)
Juice P.	Juice P.
Juice (Raspberry)	Suco (de framboesa)
Juice R.	Juice R.
Kilju	Kilju
Kompot	Kompot
Mustard	Mostarda
Peanuts	Amendoim
Potato	Batata
Salty Liquorice	Alcaçuz salgado
Salty Liq.	Líquido salgado
Snus	Snus
Soda (Lemon)	Refrigerante (limão)
Soda	Refrigerante
Soda L.	Soda L.
Sugar	Açúcar
Water Bottle	Garrafa de água
Water	Água
Yeast	Levedura
Electronics	Eletrônicos
Alarm Clock	Despertador
A. Clock	A. Relógio
Batteries	Baterias
Battery	Bateria
Battery Cables	Cabos de bateria
B. Cables	B. Cabos
Casette	Cassete
Casette (Electrofolk)	Casette (Electrofolk)
Junna - Haavakko	Junna - Haavakko
Junna - Lempi	Junna - Lempi
Junna - Mistä Sä Tiesit Tulla	Junna - De onde você sabia que viria
Junna - Mukula	Junna - Mukula
Junna - Pappa Se Antoi Hevosen	Junna - O papai deu um cavalo
Junna - Rautahepo	Junna - Rautahepo
Junna - Ruslana	Junna - Ruslana
Junna - Vandringsman	Junna - O Viajante
Casette (Nomad)	Casette (Nomad)
Casette (OST)	Casette (Trilha Sonora Original)
OST - Alive	OST - Alive
OST - Daybreak	OST - Amanhecer
OST - Far	OST - Longe
OST - Lost	Trilha sonora - Lost
OST - Rain	Trilha sonora - Rain
OST - Road	OST - Estrada
OST - Trailer	OST - Trailer
OST - Winds	Trilha Sonora - Instrumentos de sopro
Casette (Radio Hits)	Casete (Sucessos do Rádio)
Casette (Symphony)	Casette (Sinfonia)
Vostok Symphony	Sinfonia Vostok
Casette Player	Leitor de fitas
C. Player	C. Jogador
Coffeemaster	Mestre do Café
C. Master	C. Mestrado
Cooking Station	Estação de cozinha
C. Station	C. Estação
Hotplate	Placa de aquecimento
Inverter	Inversor
Narva	Narva
Polaris	Polaris
Fish	Peixe
Fishing	Pesca
Bream	Sargo
Fishing Rod	Vara de pesca
F. Rod	F. Rod
Perch	Perca
Pike	Lúcio
Roach	Barata
Grenade	Granada
Helmet	Capacete
Police Helmet (IIIA)	Capacete policial (IIIA)
Police Helmet	Capacete policial
P. Helmet	P. Capacete
Instrument	Instrumento
Guitar	Guitarra
Harmonica	Gaita
Harmo.	Harmo.
Key	Chave
Attic Key	Chave do sótão
Attic K.	Attic K.
Bunker Key	Chave do Bunker
Bunker K.	Bunker K.
Cellar Key	Chave da Adega
Cellar K.	Adega K.
Classroom Key	Chave da sala de aula
Class. K.	Classe K.
Gymnasium Key	Chave do ginásio
Gym. K.	Academia. K.
Tunnel Key	Chave do túnel
Tunnel K.	Túnel K.
Knife	Faca
Jaeger 140	Jaeger 140
Jaeger	Jaeger
Skrama 200	Skrama 200
Skrama	Skrama
Skrama 240	Skrama 240
Lore	Tradição
Cat	Gato
Oil Sample	Amostra de óleo
Oil S.	Oil S.
Patient Report	Relatório do paciente
P. Report	P. Relatório
Heal	Curar
Spray	Spray
Medical	Médico
Antibiotics	Antibióticos
Antibio.	Antibio.
Antiseptic	Antisséptico
A. Septic	A. Fossa séptica
Balm	Bálsamo
Bandage	Curativo
Bandage (Improvised)	Atadinho (improvisado)
Cold Medicine	Remédio para resfriado
C. Med.	Médico
Deodorant	Desodorante
Deodora.	Deodora.
Gum	Chiclete
Lotion	Loção
Medkit	Kit de primeiros socorros
Melatonin	Melatonina
Melaton.	Melatonina.
Painkill.	Analgésico.
Saline	Solução salina
Splint	Tala
Splint (Improvised)	Tala (improvisada)
Thermal Blanket	Manta térmica
Thermal	Térmico
Tissues	Lenços de papel
Sneeze	Espirro
Tourniquet	Torniquete
Tourni.	Tourni.
Tourniquet (Improvised)	Torniquete (improvisado)
Wipes	Toalhinhas
Wipe	Limpar
Misc	Diversos
Blanket	Cobertor
Board Game	Jogo de tabuleiro
B. Game	B. Jogo
Bucket	Balde
Coffee Filter	Filtro de café
C. Filter	C. Filtro
Duct Tape	Fita adesiva
D. Tape	D. Fita adesiva
Happy Stove	Fogão Feliz
H. Stove	H. Fogão
Jerry Can	Galão
Jerry C.	Jerry C.
Lumber	Madeira
Map	Mapa
Map (Tactical)	Mapa (tático)
T. Map	T. Mapa
Matches	Partidas
Mat.	Mat.
Mattress	Colchão
Mess Kit	Conjunto de talheres
Nails	Unhas
Oil Filter	Filtro de óleo
O. Filter	O. Filtro
Pillow	Almofada
Rags	Trapos
Sleeping_Bag	Saco de dormir
Sleeping Bag	Saco de dormir
S. Bag	S. Bag
Sticks	Paus
Tackle Box	Caixa de iscas
Tackle B.	Tackle B.
Toilet Paper	Papel higiênico
T. Paper	T. Papel
Toolbox	Caixa de ferramentas
Water Lock	Barreira de água
W. Lock	W. Lock
Weapon Repair Kit	Kit de reparo de armas
Repair Kit	Kit de reparo
Rig	Plataforma
LVPC (Green)	LVPC (Verde)
LVPC (Winter)	LVPC (Inverno)
Fishing Vest	Colete de pesca
F. Vest	F. Vest
Weapon	Arma
Mag.	Mag.
KA-12 Magazine	Revista KA-12
KA-M Magazine	Revista KA-M
KAS-74U Magazine	Carregador KAS-74U
C1911 Magazine	Revista C1911
G7 Magazine	Revista G7
KAR-21 Magazine (.223)	Carregador KAR-21 (.223)
KAR-21 Magazine (.308)	Carregador KAR-21 (.308)
KAR-21 Barrel (.308)	Cano KAR-21 (.308)
KAR-21 Barrel	Canho do KAR-21
Barrel	Cano
KP-31 Drum	Tambor KP-31
Drum	Tambor
STANAG Magazine	Revista STANAG
M78 Magazine	Revista M78
Karov	Karov
Karov Magazine	Revista Karov
Mosin	Mosin
PM5 Magazine	Revista PM5
MP7 Magazine	Revista MP7
P3 Magazine	Revista P3
RK Magazine	Revista RK
VSD Magazine	Revista VSD
SS Magazine	Revista SS
Ammo	Munição
Attachment	Anexo
Hybrid	Híbrido
Kobra	Kobra
Leopard	Leopardo
Micro	Micro
Monster	Monstro
Thor	Thor
Fire [Ignite]	Fogo [Acender]
Fire [Matches not equipped]	Fogo [Sem fósforos]
Fire [Extinguish]	Fogo [Extinguir]
New Furniture Added [Catalog]	Novos móveis adicionados [Catálogo]
Boss Killed	Chefe morto
Cat Rescued	Gato resgatado
Cat Vital Activated	Cat Vital Ativado
Cat Died	O gato morreu
You have been spotted!	Você foi visto!
Player Returned	Jogador retornou
Airdrop	Distribuição aérea
Tutorial Crate	Caixa de tutoriais
Electric Box	Caixa elétrica
Medical Cabinet	Armário de remédios
Office Cabinet	Armário de escritório
Cabinet	Gabinete
Corpse	Cadáver
Bandit Corpse	Cadáver de bandido
Crate Military	Crate Military
Crate Special	Promoção de caixas
Wooden Crate	Caixa de madeira
Garbage	Lixo
Fireplace	Lareira
Freezer	Congelador
Fridge	Geladeira
