text	translation
"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	"軍人として、私は通常、軍用食にこだわっているが、同じお粥や乾いたスナックを何週間も続けて食べるのには、私にも限界がある。

昔は、こうした軍用食には少なくともまともな缶詰が入っていたが、近年のものは、不味い肉ペーストや現代風のアウトドア食品ばかりが入っている。そんな人工的なクソみたいなものを口にするつもりはない、それは確かだ。

まともな温かい食事を口にしてから、ずいぶん時間が経ってしまった。今こそ君が活躍する時かもしれないし、我々の仕事上の関係も次の段階へ進むかもしれない。フィンランド風のエンスープをたっぷり盛り、横にマスタードを添えた食器セットがあれば、それで十分だろう。"
Nordic Trade	ノルディック・トレード
"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	"スウェーデン人のことはよく分からないけれど、彼らには3つの長所がある。海軍が優秀で、車も良くて、タバコ製品も素晴らしい。それでもどこかおかしい。彼らはあまりにも幸せそうで、社交的すぎる。間違いなく不自然だ。

誤解しないでほしい。彼らは良い隣人だし、そういう面もあるんだけど、どうにも分からない。たぶん、彼らは裕福すぎていつも身なりがきちんとしているからか、あるいは単にホッケーのせいなのかもしれない。

とはいえ、良き隣人としての精神で、私たちにもできる公平な取引がある。私はこれを「デザートの交換」と呼んでいる。あのスウェーデンのごちそうをいくつか持ってきてくれれば、フィンランドのものを差し上げる。これは勝者しかいない取引であり、ある意味、ライバル意識のない北欧の貿易と言えるだろう。"
Big Blades	ビッグ・ブレイズ
"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"その人がどんな刃物を持っているかを見れば、その人物について多くのことがわかるものだ。もし小さなポケットナイフを携帯している男を見かけたら、そんな連中には近づかないほうがいい。

刃物に関しては、「大きければ大きいほど良い」というのが鉄則だ。 私自身は、薪割りや密林での障害物除去に適したマチェテを好んでいる。ここはジャングルではないが、大きな刃物があればよかったと後悔する場面が必ずあるのだから、やはり大きな刃物が必要だ。

刃物の収集もまた、洗練された趣味だ。私はかなりのコレクションを持っているが、まだ手に入れていない大きな刃物がいくつかある。"
Ammo Delivery	弾薬の配送
"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"当店では、ほとんどの種類の弾薬を扱っています。リス狩りであれ、人間狩りであれ、あらゆるニーズにお応えできる品揃えです。

弾薬に関しては、7.62x39と.223が圧倒的に売れ筋です。たまに、もっと珍しいものを求める厄介な客もいますが、ありとあらゆる奇妙なリクエストに対応できる在庫を維持するのは難しいですね。

ちょっと弾薬の買い出しを手伝ってくれませんか？ そうすれば、いわば品揃えを少し広げられるかもしれません。"
Weapon Delivery	武器の配送
"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"以前は国境の向こう側で多くの取引をしていたが、最近は人脈が途絶えてしまった。

その結果、東側の武器は常に在庫切れの状態だ。西側の製品に比べて、東側の製品の方がずっと信頼性が高いと常々思っているだけに、本当に残念なことだ。というのも、西側には、何でもかんでも「タクティカル」にしようとする、治らない病があるからだ。 何にでもレールやアタッチメント、ドングルを付けまくるせいで、結局は可動部が多すぎてごちゃごちゃした代物になってしまう。

もうあちらとのつながりも途絶えてしまったので、国境の向こうから武器を早急に送ってもらえると大変助かる。"
Medic	医療従事者
"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"軍隊において重要な役割は、ライフル兵と衛生兵の2つだけだ。指揮官や砲兵、その他の支援部隊は、私の考えでは単なる飾り物に過ぎない。

実は、私専用の専属衛生兵がいる。彼は腕利きのノマドで、攻撃フェイズが必要になった時のためのシンプルな戦術を二人で決めている。 その戦術とは、私が撃ち、もし撃たれたら、彼が私の口にフェンタニルのロリポップを放り込み、戦列はそのまま前進し続けるというものだ。狂気を止めることなど決してない。ただ時折痛みを和らげ、突き進むだけだ。

念のため、私の衛生兵にはロリポップがもう数本あってもいいかもしれない。あれはIFAKの中に入っているはずだから、もしいくつか見つけたら、また我々に取引のチャンスが巡ってくるだろう。"
Home Collection	ホームコレクション
"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"ナイフの収集もさることながら、武器の収集とは、真に価値あるものとそうでないものを見極める芸術である。

私の自宅のコレクションは、1500年代のマスケット銃から1990年代のライフルまで多岐にわたるが、それ以降のものは好ましくない。 今のところ、コレクションは150丁以上あると思う。中でも最も珍しいのは、1985年の休暇旅行で密かに持ち帰った数丁のトルコ製リボルバー式ショットガンだろう。

現在は、サプレッサーが一体型になった銃に注力しているが、なかなか見つからない。特に東洋製の1丁に目をつけているのだが、なかなか手に入らない。"
Everyman's Right	すべての人の権利
"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"先日、ボーダーゾーンまでハイキングに出かけ、キノコをいくつか採ってきました。

フィンランドには「万人の権利」という制度があり、土地の所有者や占有者が誰であろうと、自然を利用する権利が認められています。これはおそらく、フィンランドで最も素晴らしい法律でしょう。

とはいえ、時にはグレーゾーンに足を踏み入れ、キノコ以外のものを拾ってしまうこともあるのは認めざるを得ません。例えば数ヶ月前、溝の中に倒れた「ボーダーゾーン」の標識を見つけました。葉や土で覆われていたので、もう自然の一部になったのだと思い、私の考えでは「万人の権利」の対象になると判断しました。

この標識は素敵な装飾品ですが、私の好みとしては少し派手すぎます。あなたならこれを気に入ってくれそうな気がします。ちょっとした物々交換ができるかもしれませんが、安物で手放すつもりはありません。"
Hitman	ヒットマン
"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"エリア05には、「パニッシャー」と呼ばれる男がいる。彼はフィンランドの犯罪組織出身で、ある大手バイカーギャングの取り立て屋だという噂もある。

時折、この男が現れて、自分で作り上げた借金の返済を要求してくるんだ。 普段なら、こういう道化どもは玄関先で撃ち殺すところだが、こいつは鉄のようにタフだ。パニッシャーとその手下たちは最近、警察のバンを盗んだらしく、今では軽装甲車まで手に入れている。

この茶番劇に終止符を打たなければならない。つまり、俺には殺し屋が必要なんだ。こいつの首か、死んだ証拠になる何かを持って来い。そうすれば、俺の隠れ家の鍵をやる。"
Trader Event	トレーダー向けイベント
Dynamic Event	ダイナミック・イベント
Special Event	特別イベント
Dynamic	ダイナミック
Special	スペシャル
Guaranteed	保証付き
Generalist returns to Village	ジェネラリストがヴィレッジに復帰
"Generalist is a ""jack of all trades"" trader who runs a small shop inside the Village garage building in Area 05 and specializes in common goods.

After taking a small mental break, Generalist is once again back in business and ready to serve his loyal customers with decent prices."	"ジェネラリストは、エリア05のヴィレッジ・ガレージビル内にある小さな店を営む「何でも屋」の商人で、日用品を専門に扱っています。

少し気分転換をした後、ジェネラリストは再び営業を再開し、常連客に手頃な価格で商品を提供する準備が整いました。"
Doctor returns to School	医師が学校に戻る
"Doctor is a trader who specializes in medicine and holds an improvised clinic inside an abandoned school building in Area 05.

After visiting Grandma for a ""welfare check,"" Doctor returns to his clinic and is ready to provide medical services for the injured."	"ドクターは医療を専門とする商人であり、エリア05にある廃校の校舎内に即席の診療所を開いている。

「安否確認」のために祖母を訪ねた後、ドクターは診療所に戻り、負傷者への治療の準備を整える。"
Fighter Jets	戦闘機
"After the Area 05 evacuation and Border Zone demilitarization, things have started to take a wrong turn and a show of force is needed.

The Finnish military will start performing non-lethal, high-visibility aerial flybys with fighter jets that appear in the sky frequently."	"エリア05の避難と国境地帯の非武装化を経て、事態は思わぬ方向へと進み始めており、力による示威行動が必要となっている。

フィンランド軍は、戦闘機による非致死的で視認性の高い低空飛行を頻繁に実施し、空に頻繁に姿を現すことになる。"
Missing Cat	行方不明の猫
"Grandma's cat has gone missing after a sonic boom from a fighter jet spooked the cat and it ran away.

A few days ago, Nomads found the cat wandering in the Outpost and managed to capture it with some sort of box. Once the Nomads started to deliver the cat back to Grandma, they were ambushed by Bandits who apparently took the box.

Locals saw the Bandits tossing the box around in a cruel way and eventually leaving the box somewhere."	"戦闘機のソニックブームに驚いて逃げ出したため、おばあちゃんの猫が行方不明になってしまった。

数日前、ノマドたちがアウトポストでさまよっているその猫を見つけ、ある種の箱を使って捕まえることに成功した。ノマドたちが猫をおばあちゃんの元へ連れ戻そうとしたところ、バンディットたちに待ち伏せされ、どうやら箱を奪われてしまったようだ。

地元の人々は、バンディットたちがその箱を残酷な方法で投げ回しているのを目撃し、最終的にはどこかに置き去りにしたようだ。"
Punisher arrives to Area 05	パニッシャーがエリア05に到着する
"Punisher is a bandit boss and a feared debt collector in the Finnish criminal world.

Punisher and his minions have stolen a local police van and are taking routine drives across Area 05."	"パニッシャーは、フィンランドの犯罪界で恐れられている、山賊のボスであり、恐ろしい取り立て屋である。

パニッシャーとその手下たちは、地元の警察のパトカーを盗み出し、エリア05を日常的にパトロールしている。"
Airdrops are delivered to Area 05	エリア05へエアドロップが届けられる
"After a long delay, the Finnish military has once again started delivering airdrops to Area 05.

Airdrops usually contain humanitarian aid such as medicals, consumables and other relevant survival gear."	"長期間の遅れを経て、フィンランド軍は再びエリア05への空輸物資の供給を開始した。

空輸物資には通常、医薬品、消耗品、その他の生存に必要な装備など、人道支援物資が含まれている。"
BTR Patrols	BTRパトロール
"The military faction has started to use armored vehicles in the Vostok area.

Military BTR's are equipped with heavy machine guns and patrols have been seen across main roads and key locations."	"軍事勢力がボストーク地区で装甲車両の使用を開始した。

軍用BTRには重機関銃が装備されており、主要道路や重要地点でパトロール隊の姿が確認されている。"
Attack Helicopters	攻撃ヘリコプター
"The Border Zone demilitarization is starting to crumble and it is obvious that previous rules no longer apply.

While official sources ensure nothing has changed, attack helicopters have started making frequent patrols and airspace violations near the Border Zone."	"国境地帯の非武装化は崩れつつあり、これまでのルールがもはや通用しないことは明らかだ。

当局は「何も変わっていない」と主張しているが、攻撃ヘリコプターが国境地帯付近で頻繁にパトロールを行い、領空侵犯も発生し始めている。"
Helicopter Crash Sites	ヘリコプター墜落現場
"After airspace violations, aerial incidents were unavoidable and multiple attack helicopters were shot down on both sides of the border.

Helicopter crash sites are scattered around multiple locations and contain high-value loot, which also makes them hotspots for AI activity."	"領空侵犯を受けて、空中での衝突は避けられず、国境の両側で複数の攻撃ヘリコプターが撃墜された。

ヘリコプターの墜落現場は複数の場所に点在しており、高価値の戦利品が含まれているため、AIの活動が活発なホットスポットとなっている。"
Gunsmith returns to Outpost	ガンスミスがアウトポストに戻る
"Gunsmith is a trader who maintains a weapon storage inside one of the Outpost bunkers and specializes in everything related to firearms.

Gunsmith was nowhere to be seen for multiple months but according to rumors, he was taking a ""business trip"" to the other side of the border but has now returned to his beloved bunker in Area 05."	"ガンスミスは、前哨基地のバンカー内に武器庫を構える商人であり、銃器に関するあらゆることに精通している。

ガンスミスは数ヶ月間姿を見せなかったが、噂によると、国境の向こう側へ「出張」に行っていたらしい。しかし、今ではエリア05にある愛するバンカーへと戻ってきた。"
Outpost gets compromised	前哨基地が陥落した
"Given the previous events, the situation at the Border Zone is escalating quickly and nearby areas face the consequences.

Military BTR's can now enter the Outpost map and Area 05 is no longer considered safe.

News of the event spread quickly among Area 05 locals and traders, but it is only considered rumors by the media and authorities outside of Area 05."	"これまでの出来事を踏まえると、国境地帯の状況は急速に悪化しており、周辺地域もその影響を受けている。

軍用BTRが「前哨基地」マップに侵入可能となり、エリア05はもはや安全な場所とは見なされなくなった。

この出来事のニュースはエリア05の住民や商人の間で瞬く間に広まったが、エリア05外のメディアや当局からは単なる噂として扱われている。"
Traders leave Area 05	トレーダーたちがエリア05を去る
"After the Outpost was compromised, all traders started making preparations and leaving Area 05.

It seems that the traders are doing this as a temporary measure and will return if and when things calm down."	"前哨基地が陥落した後、すべての商人たちは準備を整え、エリア05を離れ始めた。

商人たちはこれを一時的な措置として行っているようで、事態が落ち着けば戻ってくるようだ。"
Traders return to Area 05	トレーダーたちがエリア05に戻ってくる
"The escalation of recent events has seemed to stop and Area 05 did not spiral into full chaos.

All traders are returning back to Area 05."	"最近の事態の悪化は一服したようで、エリア05は完全な混乱状態に陥ることはなかった。

すべての商人がエリア05に戻り始めている。"
Transmission	トランスミッション
"The signal that started it all has suddenly reappeared.

The transmission is interfering with radio broadcasts and can be heard on all common frequencies.

This is the last event of Early Access [Build 1]. The events and story will continue in upcoming builds."	"すべての発端となった信号が、突然再び現れた。

この電波はラジオ放送に干渉しており、一般的な周波数帯すべてで受信できる。

これはアーリーアクセス [ビルド 1] の最後のイベントです。イベントとストーリーは今後のビルドでも続きます。"
Common	コモン
Rare	レア
Legendary	レジェンダリー
Armor Plate	アーマープレート
Armor	アーマー
Armor Plate {class}	アーマープレート {class}
Armor Plate (II)	アーマープレート (II)
Armor Plate (III+)	アーマープレート (III+)
Armor Plate (III)	アーマープレート (III)
Armor Plate (IIIA)	アーマープレート (IIIA)
Armor Plate (IV)	アーマープレート (IV)
Backpack	バックパック
Jääkäri Backpack (Black)	ヤーカリ・バックパック（ブラック）
Jääkäri BP.	ヤーカリ BP.
Jääkäri Backpack (Brown)	ヤーカリ・バックパック（ブラウン）
Jääkäri Backpack (Green)	ヤーカリ・バックパック（グリーン）
Jääkäri Backpack (M05)	ヤーカリ・バックパック (M05)
Nomad Backpack	ノマド・バックパック
Nomad BP.	ノマドBP.
Patrol Backpack	パトロールバックパック
Patrol BP.	パトロールBP.
Duffel (Retro)	ダッフルバッグ（レトロ）
R. Duffel	R. ダッフェル
Belt Pouch	ベルトポーチ
Kukkaro (Black)	クッカロ（ブラック）
Kukkaro	クッカロ
Kukkaro (Brown)	クッカロ（ブラウン）
Kukkaro (Green)	クッカロ（グリーン）
Kukkaro (M05)	クッカロ (M05)
Literature	文献
Book (Children)	本（子供向け）
Children	子供向け
Book (Cooking)	本（料理）
Cooking	料理
Book (Fishing)	本（釣り）
Book (Religion)	書籍（宗教）
Religion	宗教
Clothing	衣類
Flame Beanie	フレイム・ビーニー
F. Beanie	F. ビーニー
Combat Boots	コンバットブーツ
C. Boots	C. ブーツ
M62 Cap	M62キャップ
Tactical Fleece (Brown)	タクティカルフリース（ブラウン）
T. Fleece	T. フリース
Tactical Fleece (Green)	タクティカルフリース（グリーン）
Leather Gloves	革手袋
L. Gloves	L. 手袋
Work Gloves	作業用手袋
W. Gloves	W. グローブ
Mosquito Hat	蚊よけ帽子
M. Hat	M. ハット
Sauna Hat	サウナ用帽子
S. Hat	S. ハット
Hoodie (Border Zone)	フーディー（ボーダーゾーン）
Hoodie BZ.	フーディー BZ。
Hoodie B.	フーディー・B
Hoodie (Gray)	フーディ（グレー）
Hoodie	フーディ
M62 Jacket	M62ジャケット
M62 J.	M62 J.
Santa Jacket	サンタのジャケット
Santa J.	サンタ・J
Winter Jacket (Blue)	冬用ジャケット（ブルー）
Winter Jacket	冬用ジャケット
Winter Jacket (Red)	ウィンタージャケット（赤）
Winter J.	ウィンター・J.
Jeans (Black)	ジーンズ（ブラック）
Jeans	ジーンズ
Hiking Pants	ハイキングパンツ
Hiking P.	ハイキング P.
Windbreaker (Black)	ウィンドブレーカー（ブラック）
Windbreaker	ウインドブレーカー
Windbr.	ウィンドブレ
Windbreaker (Green)	ウィンドブレーカー（グリーン）
Consumables	消耗品
Consumable	消耗品
Drink	飲み物
Eat	食べる
Eat Raw	生で食べる
Eat (Raw)	食べる（生）
Chew	チュー
Smoke	煙
Use	使用方法
Beer	ビール
Empty Can	空の缶
Can	できる
Canned Meat	缶詰の肉
Meat	肉
Canned Meatballs	ミートボールの缶詰
Meatballs	ミートボール
Canned Pea Soup	缶詰のエンドウ豆のスープ
Pea Soup	エンドウ豆のスープ
Canned Peaches	缶詰の桃
Peaches	ピーチ
Canned Pear	洋ナシの缶詰
Pear	洋梨
Canned Peas	グリーンピースの缶詰
Peas	エンドウ豆
Canned Pineapple	パイナップルの缶詰
Pineapple	パイナップル
Canned Tomatoes	トマト缶
Tomatoes	トマト
Canned Tuna	ツナ缶
Tuna	マグロ
Cat Food	キャットフード
War Chocolate	戦争チョコレート
W. Choco	W. チョコ
Cigarettes	タバコ
Cigs	タバコ
Cigars	葉巻
Coffee	コーヒー
Coffee (Brewed)	コーヒー（ドリップ）
C. Brewed	C. 醸造
Fish Soup (Cooked)	魚のスープ（調理済み）
F. Soup (Cooked)	F. スープ（調理済み）
F. Soup	F. スープ
Meatballs (Cooked)	ミートボール（調理済み）
M. Balls (Cooked)	M. ボールズ（調理済み）
M. Balls	M. ボールズ
Pea Soup (Cooked)	エンドウ豆のスープ（調理済み）
P. Soup (Cooked)	P. スープ（調理済み）
P. Soup	P. スープ
Tomato Soup (Cooked)	トマトスープ（調理済み）
T. Soup (Cooked)	T. スープ（調理済み）
T. Soup	T. スープ
Crackers	クラッカー
Energy Drink	エナジードリンク
E. Drink	E. 飲み物
Energy Powder	エナジーパウダー
E. Powder	E. 粉末
Field Ration	野戦食
F. Ration	F. 配給
Juice	ジュース
Juice (Orange)	ジュース（オレンジ）
Juice O.	ジュース・オー
Juice (Pear)	ジュース（洋梨）
Juice P.	ジュース・P
Juice (Raspberry)	ジュース（ラズベリー）
Juice R.	ジュース・R.
Kilju	キルジュ
Kompot	コンポト
Mustard	マスタード
Peanuts	ピーナッツ
Potato	ジャガイモ
Salty Liquorice	塩味のリコリス
Salty Liq.	塩味のリキッド
Snus	スヌース
Soda (Lemon)	ソーダ（レモン）
Soda	ソーダ
Soda L.	ソーダ・L.
Sugar	砂糖
Water Bottle	水筒
Water	水
Yeast	酵母
Electronics	電子機器
Alarm Clock	目覚まし時計
A. Clock	A. 時計
Batteries	電池
Battery	バッテリー
Battery Cables	バッテリーケーブル
B. Cables	B. ケーブル
Casette	カセット
Casette (Electrofolk)	カセット（エレクトロフォーク）
Junna - Haavakko	ジュンナ - ハヴァッコ
Junna - Lempi	ジュンナ - レンピ
Junna - Mistä Sä Tiesit Tulla	ジュンナ - どうやってここに来ることを知ったの
Junna - Mukula	ジュンナ - ムクラ
Junna - Pappa Se Antoi Hevosen	ジュンナ - パパが馬をくれた
Junna - Rautahepo	ジュンナ - ラウタヘポ
Junna - Ruslana	ジュンナ - ルスラナ
Junna - Vandringsman	ジュンナ - 放浪者
Casette (Nomad)	カセット（ノマド）
Casette (OST)	カセット（サウンドトラック）
OST - Alive	OST - Alive
OST - Daybreak	OST - 夜明け
OST - Far	OST - Far
OST - Lost	OST - ロスト
OST - Rain	OST - レイン
OST - Road	OST - ロード
OST - Trailer	OST - 予告編
OST - Winds	OST - ウィンド
Casette (Radio Hits)	カセット（ラジオ・ヒット）
Casette (Symphony)	カセット（交響曲）
Vostok Symphony	ボストーク交響楽団
Casette Player	カセットプレーヤー
C. Player	C. プレイヤー
Coffeemaster	コーヒーマスター
C. Master	C. 修士
Cooking Station	調理ステーション
C. Station	C. 駅
Hotplate	ホットプレート
Inverter	インバータ
Narva	ナルヴァ
Polaris	ポラリス
Fish	魚
Fishing	釣り
Bream	鯛
Fishing Rod	釣り竿
F. Rod	F. ロッド
Perch	スズキ
Pike	パイク
Roach	ゴキブリ
Grenade	手榴弾
Helmet	ヘルメット
Police Helmet (IIIA)	警察用ヘルメット（IIIA）
Police Helmet	警察用ヘルメット
P. Helmet	P. ヘルメット
Instrument	楽器
Guitar	ギター
Harmonica	ハーモニカ
Harmo.	ハーモ。
Key	キー
Attic Key	屋根裏部屋の鍵
Attic K.	アティック・K
Bunker Key	バンカー・キー
Bunker K.	バンカー・K
Cellar Key	セラー・キー
Cellar K.	セラーK.
Classroom Key	教室の鍵
Class. K.	クラスK
Gymnasium Key	体育館の鍵
Gym. K.	ジム・K
Tunnel Key	トンネルキー
Tunnel K.	トンネルK
Knife	ナイフ
Jaeger 140	イェーガー 140
Jaeger	イェーガー
Skrama 200	スクラマ 200
Skrama	スクラマ
Skrama 240	スクラマ 240
Lore	伝承
Cat	猫
Oil Sample	石油サンプル
Oil S.	オイル・S.
Patient Report	患者報告
P. Report	P. 報告書
Heal	癒す
Spray	スプレー
Medical	医療
Antibiotics	抗生物質
Antibio.	アンチビオ。
Antiseptic	消毒剤
A. Septic	A. 浄化槽
Balm	バーム
Bandage	包帯
Bandage (Improvised)	包帯（即席）
Cold Medicine	風邪薬
C. Med.	医学博士
Deodorant	デオドラント
Deodora.	デオドラ。
Gum	ガム
Lotion	ローション
Medkit	救急キット
Melatonin	メラトニン
Melaton.	メラトン。
Painkill.	鎮痛剤。
Saline	生理食塩水
Splint	副木
Splint (Improvised)	（即席の）副子
Thermal Blanket	保温ブランケット
Thermal	熱
Tissues	ティッシュ
Sneeze	くしゃみ
Tourniquet	止血帯
Tourni.	トゥルニ。
Tourniquet (Improvised)	止血帯（即席）
Wipes	ウェットティッシュ
Wipe	拭く
Misc	その他
Blanket	毛布
Board Game	ボードゲーム
B. Game	B. ゲーム
Bucket	バケツ
Coffee Filter	コーヒーフィルター
C. Filter	C. フィルター
Duct Tape	ダクトテープ
D. Tape	D. テープ
Happy Stove	ハッピー・ストーブ
H. Stove	H. ストーブ
Jerry Can	ジェリー缶
Jerry C.	ジェリー・C.
Lumber	木材
Map	地図
Map (Tactical)	地図（戦術用）
T. Map	T. 地図
Matches	試合
Mat.	マテ。
Mattress	マットレス
Mess Kit	食器セット
Nails	ネイル
Oil Filter	オイルフィルター
O. Filter	O. フィルター
Pillow	枕
Rags	ぼろ
Sleeping_Bag	寝袋
Sleeping Bag	寝袋
S. Bag	S. バッグ
Sticks	棒
Tackle Box	タックルボックス
Tackle B.	タックルB.
Toilet Paper	トイレットペーパー
T. Paper	T. ペーパー
Toolbox	ツールボックス
Water Lock	水封
W. Lock	W. ロック
Weapon Repair Kit	武器修理キット
Repair Kit	修理キット
Rig	リグ
LVPC (Green)	LVPC（緑）
LVPC (Winter)	LVPC（冬）
Fishing Vest	フィッシングベスト
F. Vest	F. ベスト
Weapon	武器
Mag.	修士（Mag.）
KA-12 Magazine	KA-12マガジン
KA-M Magazine	KA-Mマガジン
KAS-74U Magazine	KAS-74U 弾倉
C1911 Magazine	C1911マガジン
G7 Magazine	G7マガジン
KAR-21 Magazine (.223)	KAR-21 弾倉（.223）
KAR-21 Magazine (.308)	KAR-21 弾倉（.308）
KAR-21 Barrel (.308)	KAR-21 銃身（.308）
KAR-21 Barrel	KAR-21 銃身
Barrel	樽
KP-31 Drum	KP-31ドラム
Drum	ドラム
STANAG Magazine	STANAGマガジン
M78 Magazine	M78マガジン
Karov	カロフ
Karov Magazine	カロフ・マガジン
Mosin	モシン
PM5 Magazine	PM5マガジン
MP7 Magazine	MP7 マガジン
P3 Magazine	P3マガジン
RK Magazine	RKマガジン
VSD Magazine	VSDマガジン
SS Magazine	SSマガジン
Ammo	弾薬
Attachment	添付ファイル
Hybrid	ハイブリッド
Kobra	コブラ
Leopard	ヒョウ
Micro	マイクロ
Monster	モンスター
Thor	トール
Fire [Ignite]	火 [点火]
Fire [Matches not equipped]	火 [マッチを持っていない]
Fire [Extinguish]	火 [消火]
New Furniture Added [Catalog]	新着家具を追加しました [カタログ]
Boss Killed	ボスを倒した
Cat Rescued	猫が救助された
Cat Vital Activated	キャット・バイタル アクティベート
Cat Died	猫が死んでしまった
You have been spotted!	あなたが見つかりました！
Player Returned	プレイヤーが戻ってきた
Airdrop	エアドロップ
Tutorial Crate	チュートリアル・クレート
Electric Box	電動ボックス
Medical Cabinet	メディカルキャビネット
Office Cabinet	オフィス用キャビネット
Cabinet	キャビネット
Corpse	死体
Bandit Corpse	盗賊の死体
Crate Military	木箱（軍用）
Crate Special	クレート（スペシャル）
Wooden Crate	木箱
Garbage	ゴミ
Fireplace	たき火
Freezer	冷凍庫
Fridge	冷蔵庫
Fusebox	ヒューズボックス
Locker	ロッカー
Mailbox	メールボックス
Nightstand	ナイトスタンド
Boxes	箱
Stove	コンロ
Furniture	家具
Furnitures	家具
Bed (Civilian)	ベッド（一般）
Bed C.	ベッド C.
Bed (Nomad)	ベッド（ノマド）
Bed N.	ベッド N.
Cabinet (Medical)	キャビネット（医療）
Cabinet M.	キャビネット M.
Cabinet (Office)	キャビネット（オフィス）
Cabinet. 0	キャビネット 0.
Cabinet (Wood)	キャビネット（木製）
Cabinet W.	キャビネット W.
Carpet (Persian)	カーペット（ペルシャ絨毯）
Carpet P.	カーペット P.
Carpet (Rag)	カーペット（ラグ）
Carpet R.	カーペット R.
Chair (Office)	椅子（オフィス）
Chair O.	椅子 O.
Chair (School)	チェア（学校）
Chair S.	椅子 S.
Sun Chair	サンチェア
S. Chair	S.チェア
Crate (Military)	木箱（軍用）
Crate M.	木箱 M.
Crate (Special)	クレート（スペシャル）
Crate S.	クレート S.
Cupboard	食器棚
C. Board	C. 棚
Curtain (Long)	カーテン（ロング）
Curtain L.	カーテン・L.
Curtain (Mini)	カーテン（ミニ）
Curtain M.	カーテン・M.
Dartboard	ダーツボード
D. Board	D. 理事会
N. Stand	N. スタンド
Painting (Lake)	絵画（湖）
Painting L.	絵画 L.
Pallet	パレット
Poster (Posture)	ポスター（姿勢）
Poster P.	ポスター P.
