location	parent	name	type	text	translation
Scenes/Menu	Changelog/Panel/Margin/Scroll	Content	Label	"Following changes were made from:
Demo [0.0.1.0] -> Early Access [0.1.0.0]
----------------------------------------
Build name: Road - Build 1
Build version: 0.1.0.0
Build type: Release
----------------------------------------
[ADDED] Event system
[ADDED] Multi-shelter support
[ADDED] Keys and locked doors
[ADDED] PIP-scopes and scope options
[ADDED] Native DirectX support
[ADDED] Native shader caching
[ADDED] Tools UI (Interface)
[ADDED] Event calendar (Tools)
[ADDED] Crafting menu (Tools)
[ADDED] Task notes (Tools)
[ADDED] World map (Tools)
[ADDED] Casette player (Tools)
[ADDED] New game mode: Darkness
[ADDED] New game mode: Ironman
[ADDED] New map: School (Area 05)
[ADDED] New map: Highway (Area 05)
[ADDED] New map: Outpost (Area 05)
[ADDED] New map: Terminal (Vostok)
[ADDED] New shelter: Attic
[ADDED] New shelter: Bunker
[ADDED] New shelter: Tent
[ADDED] New shelter: Classroom
[ADDED] New trader: Doctor
[ADDED] New trader: Gunsmith
[ADDED] New boss: Punisher
[ADDED] New character: Cat
[ADDED] New event: Trader Return
[ADDED] New event: Fighter Jets
[ADDED] New event: Missing Cat
[ADDED] New event: Bandit Boss
[ADDED] New event: Airdrops
[ADDED] New event: BTR
[ADDED] New event: Attack Helicopters
[ADDED] New event: Crash Sites
[ADDED] New event: Outpost Compromised
[ADDED] New event: Trader Escape
[ADDED] New event: Transmission
[ADDED] New task: Prime Time
[ADDED] New task: Coffee Reserve
[ADDED] New task: Sweaty Business
[ADDED] New task: Homemade
[ADDED] New task: Nasty Draft
[ADDED] New task: Steady Hands
[ADDED] New task: Bookworm
[ADDED] New task: Dice Master
[ADDED] New task: Night Surgery
[ADDED] New task: Infections
[ADDED] New task: Hypovolemia
[ADDED] New task: Mouth Organ
[ADDED] New task: Patient Report
[ADDED] New task: Substance
[ADDED] New task: Bloodsuckers
[ADDED] New task: Warm Meal
[ADDED] New task: Nordic Trade
[ADDED] New task: Big Blades
[ADDED] New task: Ammo Delivery
[ADDED] New task: Weapon Delivery
[ADDED] New task: Medic
[ADDED] New task: Home Collection
[ADDED] New task: Everyman's Rights
[ADDED] New task: Hitman
[ADDED] New weapon: RK-62
[ADDED] New weapon: RK-62M
[ADDED] New weapon: M4A1
[ADDED] New weapon: K416
[ADDED] New weapon: P3
[ADDED] New attachment: AN-15
[ADDED] New item: KAR-21 Barrel
[ADDED] New item: Flame Beanie
[ADDED] New item: M62 Cap
[ADDED] New item: Water Bottle
[ADDED] New item: AFAK
[ADDED] New item: Thermal Blanket
[ADDED] New item: Saline
[ADDED] New item: Antiseptic
[ADDED] New item: Wipes
[ADDED] New item: Tissues
[ADDED] New item: Deodorant
[ADDED] New item: Map
[ADDED] New item: Map (Tactical)
[ADDED] New item: Weapon Repair Kit
[ADDED] New item: Tackle Box
[ADDED] New item: Oil Filter
[ADDED] New item: Coffee Filters
[ADDED] New item: Water Lock
[ADDED] New item: Lumber
[ADDED] New item: Pillow
[ADDED] New item: Blanket
[ADDED] New item: Sticks
[ADDED] New item: Rags
[ADDED] New item: Casette (OST)
[ADDED] New item: Casette (Electrofolk)
[ADDED] New item: Casette (Symphony)
[ADDED] New item: Casette (Radio Hits)
[ADDED] New item: Attic Key
[ADDED] New item: Bunker Key
[ADDED] New item: Classroom Key
[ADDED] New item: Cellar Key
[ADDED] New item: Gymnasium Key
[ADDED] New item: Tunnel Key
[ADDED] New furniture: Pallet
[ADDED] New furniture: Television
[ADDED] New furniture: Metal Shelf
[ADDED] New furniture: Target Stand
[ADDED] New furniture: Sign (Border Zone)
[ADDED] New furniture: Poster (Posture)
[ADDED] New furniture: Trolley (Small)
[ADDED] New furniture: Trolley (Tall)
[ADDED] New furniture: Chair (School)
[ADDED] New furniture: Cabinet (Office)
[ADDED] New furniture: Desk (Office)
[ADDED] New recipe: Energy Drink
[ADDED] New recipe: Brewed Coffee
[ADDED] New recipe: Cooked Pea Soup
[ADDED] New recipe: Cooked Tomato Soup
[ADDED] New recipe: Cooked Fish Soup
[ADDED] New recipe: Cooked Meatballs
[ADDED] New recipe: Kompot
[ADDED] New recipe: Kilju
[ADDED] New recipe: Improvised Bandage
[ADDED] New recipe: Improvised Tourniquet
[ADDED] New recipe: Improvised Splint
[ADDED] New recipe: Weapon Repair
[ADDED] New recipe: KAR-21 Upgrade
[ADDED] New recipe: Cooking Station
[ADDED] New recipe: Civilian Bed
[ADDED] New recipe: Nomad Bed
[ADDED] Lore-based game intro when starting a new game
[ADDED] High-DPI font rendering for 4K/Retina displays
[ADDED] Extra map border areas to prevent seeing visible map edges
[ADDED] Different traders have varying base tax levels [100-300%]
[ADDED] Firing weapons will reduce weapon condition over time
[ADDED] Low weapon condition can now cause malfunctions
[ADDED] Weapons can be repaired with Weapon Repair Kit (Crafting)
[ADDED] Modular magazine support (STANAG) for M4A1 / KM18 / K416
[ADDED] Modular magazine support (RK) for RK-95 / RK-62 / RK-62M
[ADDED] AI Hotspots where AI will react to events like Airdrops
[ADDED] AI can now patrol in Apartment rooms (not just staircases)
[ADDED] AI Helicopter can now fire rockets at certain scenarios
[ADDED] AI death sounds will end immediately with ""out of misery"" headshot
[ADDED] Mines now use runtime spawning and are randomly spawned for each map instance
[ADDED] Mines can now spawn also directly to map border and slightly beyond
[ADDED] Liquid-based items can now freeze (Winter)
[ADDED] Going into water boosts item freezing (Winter)
[ADDED] Frozen items can be melted with heat sources or shelters (Winter)
[ADDED] Traders don't accept malfunctioned or frozen items
[ADDED] Crafting recipes don't accept malfunctioned or frozen items
[ADDED] Playing music instruments slowly increases Mental over time
[ADDED] Sleeping now consumes both energy and hydration [-20]
[ADDED] Sleeping now increases mental [+20]
[ADDED] Sleeping bags increases Body Temp [+50]
[ADDED] Blankets, Pillows and Melatonin can now also be used for sleeping
[ADDED] Using sleeping items other than sleeping bags outside decreases Body Temp [-100] (Winter)
[ADDED] Outdoor fire sources like firepots can be used for heat based crafting
[ADDED] Crafting supports reusable tools which are not consumed by recipes
[ADDED] Separated tutorial tasks which also cover crafting and furniture items
[ADDED] Furnitures now supports stacking and placing furniture on top each other
[ADDED] Furnitures now supports magnet mode (Surface Magnet) for snapping to surfaces
[ADDED] Loot simulations and containers can now use ""Industrial"" spawn types and locations
[ADDED] Radio audio is now using high-pass filter and more distorted sound
[ADDED] Changelog and hardware check buttons are added to the main menu
[ADDED] 3D door handles and interaction handle animations
[ADDED] If player falls through terrain, fallback system returns player back to the game world
[ADDED] If item falls through terrain, fallback system prevents item taking CPU resources
[ADDED] If item falls through shelter, fallback system spawns item directly to inventory
----------------------------------------
[FIXED] Ammo check UI frozed when going into water while performing ammo check
[FIXED] Matches value calculation was not amount-based and could be exploited
[FIXED] Reloading while loading ammo could cause ammo duplication and exceed ammo limits
[FIXED] Full item stacks could cause duplication when using fast transfer
[FIXED] Full item stacks could cause duplication when using context transfer
[FIXED] Swithing from Trader Tasks to Supply during item delivery kept items selected
[FIXED] Double clicking Trader Tasks during item delivery kept items selected
[FIXED] Tetris-grids could cause ghost items and errors at certain screen resolutions
[FIXED] Simulation time could get stuck 00:00 on certain hardware during loading
[FIXED] Simulation season could reset from winter to summer on certain hardware during loading
[FIXED] Equipping weapon directly after grenade throw unequipped the weapon
[FIXED] Equipping weapon directly after grenade throw could hide the magazine
[FIXED] Interface context menu size didn't reset horizontally between items
[FIXED] Player controller could get stuck on Apartments bathtubs
[FIXED] AI pathfinding could get stuck in multi-floor buildings (Apartments)
[FIXED] AI pathfinding could clip through staircases (Apartments)
[FIXED] AI backpacks didn't render at far distances (+100m)
[FIXED] Weapon audio had distortions / clipping when using full-auto
[FIXED] Ambient volume didn't affect dynamic ambient SFX
[FIXED] Summer dynamic ambient SFX could activate on Winter (like mosquitos)
[FIXED] Auto-stack SFX could trigger when using fast transfer with already max stacks
[FIXED] Windowed mode scaling didn't work reliably on single-monitor setups
[FIXED] Selecter monitor could switch during loading screens on multi-monitor setups
[FIXED] Shelter saving allowed corrupted item positions which caused light flickering
[FIXED] Multiple HUD messages at the same time overlapped each other
[FIXED] Generalist trader lights caused artifacts and leaked outdoor
[FIXED] Shelter saving allowed corrupted item positions which caused light flickering
[FIXED] Campfire and fire elements clipped though firepots and fire barrels
[FIXED] Fire VFX dind't render through Non-PIP scopes
[FIXED] Tree billboard inconsistencies and exposure levels
[FIXED] Environment fog was slightly visible inside shelters
[FIXED] Bullet decals were unstable, flickered and disappeared beyond 25m
[FIXED] Shooting a scaled nature elements like rocks also scaled to bullet decals
[FIXED] Generalist trader lights caused artifacts and leaked through a wall
[FIXED] Multiple HUD messages at the same time overlapped each other
[FIXED] Multiple ALT-TAB issues where game might not response
[FIXED] Windowed mode scaling didn't work reliably on single-monitor setups
[FIXED] Selecter monitor could switch during loading screens on multi-monitor setups
----------------------------------------
[CHANGED] Common and Uncommon rarity levels are now merged to Common
[CHANGED] Legendary item spawn changes changed from 1% to 0.1%
[CHANGED] Armor plates will now spawn always at full item conditions
[CHANGED] Random sleep time changed from 4-8 to 6-12
[CHANGED] Lasers can only be attached to weapons with suitable side/top rails
[CHANGED] Guards can now also use M4A1 as their default weapon
[CHANGED] All project and save files now exists directly in AppData/Roaming/[GameName]
[CHANGED] All exe.files and builds use industry-standard versioning (e.g 0.1.0.0)
[CHANGED] Certain weapon and attachment names are switched to use pseudo-names
[CHANGED] Weapon audio uses more realistic tail / echo volumes after firing
[CHANGED] Multiple changes for AI weapon audio to improve directional and flyby audio
[CHANGED] Candles no longer cause Burn medical condition when walked on
[CHANGED] Helicopter model type changed from Mi-8 to Mi-24 (Hind)"	"以下是版本更新内容：
演示版 [0.0.1.0] -> 抢先体验版 [0.1.0.0]
----------------------------------------
构建名称：Road - Build 1
构建版本：0.1.0.0
构建类型：正式版
----------------------------------------
[新增] 事件系统
[新增] 多庇护所支持
[新增] 钥匙与上锁的门
[新增] 瞄准镜及瞄准镜选项
[新增] 原生 DirectX 支持
[新增] 原生着色器缓存
[新增] 工具界面 (工具)
[新增] 事件日历 (工具)
[新增] 合成菜单 (工具)
[新增] 任务笔记 (工具)
[新增] 世界地图 (工具)
[新增] 卡带播放器 (工具)
[新增] 新游戏模式：黑暗
[新增] 新游戏模式：铁人模式
[新增] 新地图：学校（05区）
[新增] 新地图：高速公路（05区）
[新增] 新地图：前哨站（05区）
[新增] 新地图：终端站（沃斯托克）
[新增] 新避难所：阁楼
[新增] 新避难所：掩体
[新增] 新避难所：帐篷
[新增] 新避难所：教室
[新增] 新商人：医生
[新增] 新商人：枪匠
[新增] 新首领：惩罚者
[新增] 新角色：猫
[新增] 新活动：商人回归
[新增] 新活动：战斗机
[新增] 新活动：失踪的猫
[新增] 新事件：匪帮头目
[新增] 新事件：空投补给
[新增] 新事件：BTR装甲车
[新增] 新事件：攻击直升机
[新增] 新事件：坠机现场
[新增] 新事件：前哨站失守
[新增] 新事件：商人逃亡
[新增] 新事件：通讯信号
[新增] 新任务：黄金时段
[新增] 新任务：咖啡储备
[新增] 新任务：汗流浃背的生意
[新增] 新任务：自制
[新增] 新任务：难喝的啤酒
[新增] 新任务：稳如磐石
[新增] 新任务：书虫
[新增] 新任务：骰子大师
[新增] 新任务：夜间手术
[新增] 新任务：感染
[新增] 新任务：低血容量
[新增] 新任务：口琴
[新增] 新任务：病患报告
[新增] 新任务：物质
[新增] 新任务：吸血鬼
[新增] 新任务：热餐
[新增] 新任务：北欧贸易
[新增] 新任务：巨刃
[新增] 新任务：弹药运输
[新增] 新任务：武器运输
[新增] 新任务：医疗兵
[新增] 新任务：上门收款
[新增] 新任务：人人有权
[新增] 新任务：杀手
[新增] 新武器：RK-62
[新增] 新武器：RK-62M
[新增] 新武器：M4A1
[新增] 新武器：K416
[新增] 新武器：P3
[新增] 新配件：AN-15
[新增] 新道具：KAR-21 枪管
[新增] 新道具：火焰帽
[新增] 新道具：M62 帽子
[新增] 新道具：水壶
[新增] 新道具：AFAK
[新增] 新道具：保暖毯
[新增] 新道具：生理盐水
[新增] 新道具：消毒剂
[新增] 新道具：湿巾
[新增] 新道具：纸巾
[新增] 新物品：除臭剂
[新增] 新物品：地图
[新增] 新物品：战术地图
[新增] 新物品：武器维修包
[新增] 新物品：钓具箱
[新增] 新物品：机油滤清器
[新增] 新物品：咖啡滤纸
[新增] 新物品：水锁
[新增] 新物品：木材
[新增] 新物品：枕头
[新增] 新物品：毯子
[新增] 新物品：木棍
[新增] 新物品：破布
[新增] 新物品：卡带（原声带）
[新增] 新物品：卡带（电子民谣）
[新增] 新物品：卡带 (交响乐)
[新增] 新物品：卡带（电台热门金曲）
[新增] 新物品：阁楼钥匙
[新增] 新物品：掩体钥匙
[新增] 新物品：教室钥匙
[新增] 新物品：地窖钥匙
[新增] 新物品：体育馆钥匙
[新增] 新物品：隧道钥匙
[新增] 新家具：托盘
[新增] 新家具：电视机
[新增] 新家具：金属架
[新增] 新家具：靶架
[新增] 新家具：标牌（边境区）
[新增] 新家具：海报（姿势）
[新增] 新家具：手推车（小号）
[新增] 新家具：手推车 （高款）
[新增] 新家具：椅子（学校）
[新增] 新家具：柜子（办公室）
[新增] 新家具：书桌（办公室）
[新增] 新配方：能量饮料
[新增] 新配方：现煮咖啡
[新增] 新配方：煮豌豆汤
[新增] 新配方：煮番茄汤
[新增] 新配方：煮鱼汤
[新增] 新配方：煮肉丸
[新增] 新配方：果子露
[新增] 新配方：基尔酒
[新增] 新配方：简易绷带
[新增] 新配方：简易止血带
[新增] 新配方：简易夹板
[新增] 新配方：武器维修
[新增] 新配方：KAR-21 升级
[新增] 新配方：烹饪台
[新增] 新配方：民用床
[新增] 新配方：游牧床
[新增] 新游戏开始时的背景故事介绍
[新增] 支持 4K/Retina 显示屏的高 DPI 字体渲染
[新增] 地图边缘区域扩展，防止地图边界可见
[新增] 不同商人的基础税率各异 [100-300%]
[新增] 持续射击会随时间推移降低武器状态
[新增] 武器状态过低可能导致故障
[新增] 可使用武器维修包（制作）修复武器
[新增] M4A1 / KM18 / K416 支持模块化弹匣（STANAG）
[新增] RK-95 / RK-62 / RK-62M 支持模块化弹匣（RK）
[新增] AI 热点区域，AI 会对空投等事件作出反应
[新增] AI 现可在公寓房间内巡逻 （不仅限于楼梯）
[新增] AI直升机现在可在特定情况下发射火箭弹
[新增] 若AI被爆头击杀，死亡音效将立即结束
[新增] 地雷现采用运行时生成机制，并在每个地图实例中随机生成
[新增] 地雷现在也可直接生成在地图边界及稍远处
[新增] 液态物品现在会结冰 （冬季）
[新增] 进入水中会加速物品结冰（冬季）
[新增] 结冰的物品可通过热源或避难所融化（冬季）
[新增] 商人不再接受故障或结冰的物品
[新增] 制作配方不再接受故障或结冰的物品
[新增] 演奏乐器会随时间缓慢提升精神值
[新增] 睡眠现在会消耗能量和水分 [-20]
[新增] 睡眠现在会提升精神值 [+20]
[新增] 睡袋可提升体温 [+50]
[新增] 毯子、枕头和褪黑素现在也可用于睡眠
[新增] 在户外使用睡袋以外的睡眠道具会降低体温 [-100] (冬季)
[新增] 户外火源（如火盆）可用于基于热量的制作
[新增] 制作系统支持可重复使用的工具，这些工具不会被配方消耗
[新增] 教程任务已拆分，并新增了制作和家具相关内容
[新增] 家具现支持堆叠，可将家具放置在彼此之上
[新增] 家具现支持磁吸模式（表面磁吸），可吸附在表面上
[新增] 战利品模拟和容器现可使用“工业”生成类型和位置
[新增] 收音机音频现采用高通滤波器，并增加失真效果
[新增] 主菜单中新增了更新日志和硬件检测按钮
[新增] 3D门把手及交互把手动画
[新增] 若玩家坠入地形下方，回退系统将把玩家送回游戏世界
[新增] 若物品坠入地形下方，回退系统将阻止该物品占用 CPU 资源
[新增] 若物品坠入庇护所下方，回退系统将直接将物品生成至背包
----------------------------------------
[修复] 在执行弹药检查时进入水中会导致弹药检查界面卡死
[修复] 匹配值计算未基于数量，可能被利用
[修复] 在装填弹药时重新装弹可能导致弹药复制并超出弹药上限
[修复] 使用快速转移时，满堆物品可能导致复制
[已修复] 使用上下文转移时，满堆叠的物品可能导致重复
[已修复] 在物品配送过程中从“商人任务”切换至“补给”时，选中的物品会保留
[已修复] 在物品配送过程中双击“商人任务”时，选中的物品会保留
[已修复] 在某些屏幕分辨率下，俄罗斯方块式网格可能导致幽灵物品和错误
[已修复] 在某些硬件上加载时，模拟时间可能卡在 00:00
[已修复] 在某些硬件上加载时，模拟季节可能从冬季重置为夏季
[已修复] 投掷手榴弹后立即装备武器会导致武器被卸下
[已修复] 投榴弹后立即装备武器可能导致弹匣被隐藏
[已修复] 界面右键菜单在不同项目间切换时，水平尺寸未重置
[已修复] 玩家角色可能卡在公寓浴缸上
[已修复] AI 路径规划在多层建筑（公寓）中可能卡住
[已修复] AI 路径规划可能穿透楼梯（公寓）
[已修复] 远距离处 AI 的背包未渲染 (+100m)
[已修复] 全自动射击时武器音效存在失真/剪切现象
[已修复] 环境音量未影响动态环境音效
[已修复] 夏季动态环境音效可能在冬季触发（如蚊虫声）
[已修复] 当已达到最大堆叠数量时，使用快速转移可能触发自动堆叠音效
[已修复] 单显示器设置下，窗口模式的缩放功能无法稳定运行
[已修复] 多显示器设置下，加载界面期间选定显示器可能发生切换
[已修复] 庇护所保存功能允许存在损坏的物品位置，导致灯光闪烁
[已修复] 多个HUD提示信息同时出现时会相互重叠
[已修复] 通用商人的灯光会产生视觉异常并向室外泄漏
[已修复] 避难所保存时允许存在损坏的物品位置，导致灯光闪烁
[已修复] 篝火和火焰元素会穿透火盆和火桶
[已修复] 火焰视觉特效无法通过非画中画瞄准镜渲染
[已修复] 树木贴图不一致及曝光度问题
[已修复] 避难所内部可见轻微环境雾
[已修复] 子弹贴花不稳定，在 25 米外会闪烁并消失
[已修复] 射击岩石等缩放后的自然元素时，子弹贴花也会随之缩放
[已修复] 通用商人的灯光会产生视觉异常并透过墙壁泄漏
[已修复] 多个 HUD 消息同时出现时会相互重叠
[已修复] 多个 ALT-TAB 问题，游戏可能无响应
[已修复] 单显示器设置下，窗口模式的缩放功能无法稳定运行
[已修复] 多显示器设置下，加载界面期间选定显示器可能发生切换
----------------------------------------
[变更] 普通和稀有稀有度等级现已合并为普通
[变更] 传奇物品生成概率从 1% 调整为 0.1%
[变更] 护甲板现在生成时始终处于满状态
[变更] 随机睡眠时间从 4-8 调整为 6-12
[更改] 激光器仅可安装在具备合适侧面/顶部导轨的武器上
[更改] 守卫现在也可将 M4A1 设为默认武器
[更改] 所有项目和保存文件现直接存于 AppData/Roaming/[游戏名称] 目录下
[更改] 所有 exe 文件和构建版本均采用行业标准版本号（例如 0.1.0.0）
[变更] 部分武器及配件名称已改为使用代号
[变更] 武器射击后的尾音/回声音量更为逼真
[变更] 对AI武器音效进行了多项调整，以改善方向性及飞越音效
[变更] 踩踏蜡烛不再触发“灼伤”医疗状态
[变更] 直升机机型从Mi-8更改为Mi-24（Hind）"
Scenes/Menu	Modes	Warning	Label	Warning!	警告！
Scenes/Menu	Modes/Warning	Detail	Label	Existing save files will be deleted	现有存档文件将被删除
Scenes/Menu	Modes/Buttons	Modes_Enter	Button	Enter the Road	踏上征途
Scenes/Menu	Modes/Buttons	Modes_Return	Button	← Return	← 返回
Scenes/Menu	Modes/Difficulty	Header	Label	Difficulty	难度
Scenes/Menu	Modes/Difficulty/Header	Subheader	Label	Gameplay mode	游戏模式
Scenes/Menu	Modes/Difficulty/Standard	Hint	Label	Recommended for new players	推荐给新玩家
Scenes/Menu	Modes/Difficulty/Standard	Name	Label	Standard	标准
Scenes/Menu	Modes/Difficulty/Standard	Details	Label	"- Random start kit
- Shelter spawn
- Starts 08:00 with neutral weather
- All character vitals 100
- Permadeath in Vostok"	"- 随机起始包
- 庇护所出生点
- 08:00开始，天气为中性
- 所有角色生命值均为100
- 沃斯托克地区采用永久死亡机制"
Scenes/Menu	Modes/Difficulty/Darkness	Name	Label	Darkness	黑暗
Scenes/Menu	Modes/Difficulty/Darkness	Details	Label	"- No start kit
- Random spawn
- Random start time & weather
- Random start vitals
- Permadeath in Vostok"	"- 无起始装备包
- 随机出生点
- 随机开始时间与天气
- 随机初始生命值
- 沃斯托克地区永久死亡"
Scenes/Menu	Modes/Difficulty/Darkness	Select	Button	Select	选择
Scenes/Menu	Modes/Difficulty/Ironman	Name	Label	Ironman	铁人三项
Scenes/Menu	Modes/Difficulty/Ironman	Details	Label	"- No start kit
- Random spawn
- Random start time & weather
- Random start vitals
- Always permadeath"	"- 无初始装备包
- 随机出生点
- 随机开始时间与天气
- 随机初始生命值
- 永久死亡"
Scenes/Menu	Modes/Difficulty/Ironman	Select	Button	Select	选择
Scenes/Menu	Modes/Season	Header	Label	Season	赛季
Scenes/Menu	Modes/Season/Header	Subheader	Label	Seasonal mode	季节模式
Scenes/Menu	Modes/Season/Summer	Hint	Label	Recommended for new players	推荐给新玩家
Scenes/Menu	Modes/Season/Summer	Name	Label	Summer	夏天
Scenes/Menu	Modes/Season/Summer	Details	Label	"- Summer (365 days)
- No winter
- Day & night cycle (2.4h IRL)"	"- 夏季（365天）
- 无冬季
- 日夜交替（现实中为2.4小时）"
Scenes/Menu	Modes/Season/Summer	Select	Button	Select	选择
Scenes/Menu	Modes/Season/Winter	Name	Label	Winter	冬季
Scenes/Menu	Modes/Season/Winter	Details	Label	"- No summer
- Winter (365 days)
- Day & night cycle (2.4h IRL)"	"- 无夏季
- 冬季（365天）
- 日夜交替（现实中为2.4小时）"
Scenes/Menu	Modes/Season/Winter	Select	Button	Select	选择
Scenes/Menu	Modes/Season/Dynamic	Name	Label	Dynamic	动态
Scenes/Menu	Modes/Season/Dynamic	Details	Label	"- Summer / Autumn / Winter / Spring
- Dynamic season cycle (365 days)
- Day & night cycle (2.4h IRL)"	"- 夏季 / 秋季 / 冬季 / 春季
- 动态季节循环（365天）
- 昼夜循环（2.4小时，现实时间）"
Scenes/Menu	Modes/Season/Dynamic	Select	Button	Locked	已锁定
Scenes/Menu	Settings	Header	Label	Settings	设置
Scenes/Menu	Settings/Header	Subheader	Label	Game options	游戏选项
UI/Settings	.	Pause	Label	Game Paused	游戏已暂停
Scenes/Menu	Settings	Settings_Return	Button	← Return	← 返回
UI/Settings	Warning/Buttons	Exit_Return	Button	← Return	← 返回
UI/Settings	Warning	Warning	Label	Warning!	警告！
UI/Settings	Warning/Buttons	Exit_Menu	Button	Continue to Main Menu	返回主菜单
UI/Settings	Warning/Buttons	Exit_Quit	Button	Quit Game	退出游戏
UI/Settings	Warning/Warning	Detail	Label	"You are exiting the game outside of the shelter
Current inventory & equipment will be deleted"	"您即将在避难所外退出游戏
当前的物品栏和装备将被删除"
Resources/Inputs	.	Header	Label	Input Settings	输入设置
Resources/Inputs	Modes/Settings	Mouse	Label	Mouse	鼠标
Resources/Inputs	Modes/Settings/Mouse_Options	Normal	Button	"Normal
"	正常
Resources/Inputs	Modes/Settings/Mouse_Options	Inverted	Button	"Inverted
"	倒置
Resources/Inputs	Modes/Settings	Sprint	Label	Sprint	Sprint
Resources/Inputs	Modes/Settings/Sprint_Options	Sprint_Hold	Button	"Hold
"	暂停
Resources/Inputs	Modes/Settings/Sprint_Options	Sprint_Toggle	Button	"Toggle
"	切换
Resources/Inputs	Modes/Settings	Lean	Label	Lean	精益
Resources/Inputs	Modes/Settings/Lean_Options	Lean_Hold	Button	"Hold
"	暂停
Resources/Inputs	Modes/Settings/Lean_Options	Lean_Toggle	Button	"Toggle
"	切换
Resources/Inputs	Modes/Settings	Aim	Label	Aim	目的
Resources/Inputs	Modes/Settings/Aim_Options	Aim_Hold	Button	"Hold
"	暂停
Resources/Inputs	Modes/Settings/Aim_Options	Aim_Toggle	Button	"Toggle
"	切换
Resources/Inputs	.	Reset	Button	Reset to defaults	恢复默认设置
Resources/RemapButton	MarginContainer/HBoxContainer	LabelAction	Label	Example Input	输入示例
Resources/RemapButton	MarginContainer/HBoxContainer	LabelInput	Label	Input Key	输入键
UI/Settings	Settings/Row_01/Audio	Audio	Label	Audio Settings	音频设置
UI/Settings	Settings/Row_01/Audio/Settings	Master	Label	Master Volume	主音量
UI/Settings	Settings/Row_01/Audio/Settings	Ambient	Label	Ambient Volume	环境音量
UI/Settings	Settings/Row_01/Audio/Settings	Music	Label	Music Volume	音乐音量
UI/Settings	Settings/Row_01/Music/Elements	Music	Label	Music Preset	音乐预设
UI/Settings	Settings/Row_01/Music/Elements/Settings	Music_Off	Button	"Off
"	关闭
UI/Settings	Settings/Row_01/Music/Elements/Settings	Music_Dynamic	Button	"Dynamic
"	动态
UI/Settings	Settings/Row_01/Music/Elements/Settings	Music_Shelter	Button	"Shelter
"	庇护所
UI/Settings	Settings/Row_01/Music/Elements/Settings	Music_Area_05	Button	"Area 05
"	05区
UI/Settings	Settings/Row_01/Music/Elements/Settings	Music_Border	Button	"Border
"	边界
UI/Settings	Settings/Row_01/Music/Elements/Settings	Music_Vostok	Button	"Vostok
"	沃斯托克
UI/Settings	Settings/Row_01/Camera	Camera	Label	Camera Settings	相机设置
UI/Settings	Settings/Row_01/Camera/Elements	Interpolate	Label	Interpolate	插值
UI/Settings	Settings/Row_01/Camera/Elements	FOV	Label	Field of View	视野
UI/Settings	Settings/Row_01/Camera/Elements	Headbob	Label	Headbob	点头
UI/Settings	Settings/Row_01/Camera/Elements/Settings	Interpolate_Off	Button	"Off
"	关闭
UI/Settings	Settings/Row_01/Camera/Elements/Settings	Interpolate_On	Button	"On
"	于
UI/Settings	Settings/Row_01/Mouse	Mouse	Label	Mouse Settings	鼠标设置
UI/Settings	Settings/Row_01/Mouse/Settings	Look	Label	Look Sensitivity	视力灵敏度
UI/Settings	Settings/Row_01/Mouse/Settings	Aim	Label	Aim Sensitivity	准星灵敏度
UI/Settings	Settings/Row_01/Mouse/Settings	Scope	Label	Scope Sensitivity	瞄准镜灵敏度
UI/Settings	Settings/Row_01/Color	Color	Label	Color Settings	颜色设置
UI/Settings	Settings/Row_01/Image	Image	Label	Image Settings	图像设置
UI/Settings	Settings/Row_01/Image/Elements	Interface	Label	Interface Scale	界面比例
UI/Settings	Settings/Row_01/Image/Settings	Sharpness	Label	Sharpness	锐度
UI/Settings	Settings/Row_01/Image/Elements	HUD	Label	HUD Scale	HUD比例尺
UI/Settings	Settings/Row_01/Image/Elements	Font	Label	Font Scale	字体大小
UI/Settings	Settings/Row_01/Color/Settings	Exposure	Label	Exposure	曝光
UI/Settings	Settings/Row_01/Color/Settings	Contrast	Label	Contrast	对比
UI/Settings	Settings/Row_01/Color/Settings	Saturation	Label	Saturation	饱和度
UI/Settings	Settings/Row_02/HUD	HUD	Label	HUD	HUD
UI/Settings	Settings/Row_02/HUD/Settings	Map	Button	"Map
"	地图
UI/Settings	Settings/Row_02/HUD/Settings	FPS	Button	FPS	第一人称射击游戏
UI/Settings	Settings/Row_02/HUD/Settings	Vitals	Button	Vitals	生命体征
UI/Settings	Settings/Row_02/HUD/Settings	Medical	Button	Medical	医疗
UI/Settings	Settings/Row_02/HUD/Settings	Placement	Button	Placement	安置
UI/Settings	Settings/Row_02/HUD/Settings	Decor	Button	Decor	装饰
UI/Settings	Settings/Row_02/Tooltip	Tooltip	Label	UI Tooltip	UI 工具提示
UI/Settings	Settings/Row_02/Tooltip/Settings	Tooltip_On	Button	"On
"	于
UI/Settings	Settings/Row_02/Tooltip/Settings	Tooltip_Off	Button	Off	关闭
UI/Settings	Settings/Row_02/PIP	PIP	Label	PIP Scopes	PIP 取景器
UI/Settings	Settings/Row_02/PIP/Settings	PIP_On	Button	"On
"	于
UI/Settings	Settings/Row_02/PIP/Settings	PIP_Off	Button	"Off
"	关闭
UI/Settings	Settings/Row_02/Shadows	Shadows	Label	Detail Shadows	细节阴影
UI/Settings	Settings/Row_02/Shadows/Settings	Shadows_On	Button	On	于
UI/Settings	Settings/Row_02/Shadows/Settings	Shadows_Off	Button	"Off
"	关闭
