WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	identifier	translation	DESCRIPTION	max_length
Tasks	Doctor/06	description	0	literal	Traders/Doctor/Tasks/06_Infections	tres					description		"You know what one of the most common issues is here? It's infections.

When you have poor hygiene and uncleaned wounds, it's a perfect combo for bacteria and germs. Whenever there's a patient with any kind of cuts or scrapes, there's pretty much always an infection by default.

I do still have some medical supplies left for infections, but those will run out sooner or later. Once that happens, the mortality rate here is going to take a dark turn."	2866	"Tudja, mi a leggyakoribb probléma az ilyen helyeken? Pontosan, a fertőzés.

Ha a higiéniai körülmények nem megfelelőek, és a sebeket nem fertőtlenítik megfelelően, akkor ideális környezet alakul ki a baktériumok és kórokozók szaporodásához. Ha a betegnek vágási seb vagy horzsolás van, szinte kivétel nélkül fertőzés alakul ki.

Még van egy kis mennyiségű gyógyszer a fertőzés megelőzésére, de ez is hamarosan elfogy. Ha ez bekövetkezik, a halálozási arány itt kezelhetetlen mértékűre fog emelkedni."		
Tasks	Doctor/07	name	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					name		Hypovolemia	2868	Kiszáradás		
Tasks	Doctor/07	difficulty	0	ignore	Traders/Doctor/Tasks/07_Hypovolemia	tres					difficulty		Intermediate				
Tasks	Doctor/07	description	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					description		"Hydration is extremely important. Just last week, I found a few pale Nomads who were curled up in the forest with low blood pressure.

After taking a closer look, the reason was simpler than expected. Correct, it was dehydration and a thing that we doctors call hypovolemia.

Hypovolemia is basically a loss of both salt and water content in your body and if it gets really bad, then you're screwed like those Nomads and met with a hypovolemic shock. Fortunately, the treatment for these symptoms is really simple, you just stick a saline solution into a peripheral vein and you're good to go.

Whenever you find those saline bottles, always remember to bring them to me and we will surely find some deal that could work for both of us."	2870	"A folyadékpótlás rendkívül fontos. A múlt héten az erdőben találtam néhány Nomádot, akik a vérnyomáscsökkenés miatt elsápadtak.

A vizsgálat után kiderült, hogy az ok egyszerűbb volt, mint vártam. Igen, pontosan a kiszáradás volt az oka. Orvosi szempontból ezt hipovolémiának nevezik.
A hipovolémiás állapot alapvetően a szervezetben fellépő só- és folyadékhiányt jelenti, amely súlyosbodása esetén – akárcsak azoknál a vándoroknál – hipovolémiás sokkhoz vezethet. Szerencsére ezeknek a tüneteknek a kezelése nagyon egyszerű: ha sóoldatot adnak be a perifériás vénába, a beteg hamar felépül.

Ha véletlenül találna egy fiolát sóoldatot, kérem, feltétlenül hozza el nekem. Mindkettőnk számára előnyös üzlet lesz."	"Please pay attention to the following points when translating:
- `Nomad'"	
Tasks	Doctor/08	name	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					name		Mouth Organ	2872	Harmonika		
Tasks	Doctor/08	difficulty	0	ignore	Traders/Doctor/Tasks/08_Mouth_Organ	tres					difficulty		Hard				
Tasks	Doctor/08	description	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					description		"Music is the best antidepressant there is. Before my medical studies, I actually used to play the saxophone and horns in our navy orchestra and traveled across the country with those fancy golden pipes. Quite a career shift indeed.

I tried playing my old instruments a few years ago, but you need healthy lungs for those, so I couldn't even get a sound out of the damn things anymore. My passion for mouth organs and musical skills is still there, but I think the cigars have done their damage already.

It's never too late to start with an easier instrument, but I would need something really tiny that is suitable for an old cigar man like me. Maybe in the next life."	2874	"A zene valóban a legjobb antidepresszánsnak mondható. Mielőtt orvostudományt kezdtem volna tanulni, szaxofonon és kürtön játszottam, és a haditengerészeti zenekarban egy gyönyörű arany kürtöt tartva turnéztam az egész országban. Igazán meglepő pályamódosítás volt.

Pár évvel ezelőtt megpróbáltam újra elővenni a régi hangszereimet, de mint tudod, ehhez elég jó tüdőkapacitás kell. Most már hangot sem tudok kihozni belőlük. A zene iránti szenvedélyem és tehetségem ugyan megmaradt, de talán a korom miatt már nem érzem úgy, mint régen.

Soha nem késő újrakezdeni, de nekem, egy öreg dohányosnak, valószínűleg egy nagyon kicsi hangszerre lenne szükségem. Talán a következő életemben sikerülni fog."		
Tasks	Doctor/09	name	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					name		Patient Report	2876	Betegjelentés		
Tasks	Doctor/09	difficulty	0	ignore	Traders/Doctor/Tasks/09_Patient_Report	tres					difficulty		Hard				
Tasks	Doctor/09	description	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					description		"When the situation started, our hospitals were overbooked within the first hour. We actually had to convert the school's gymnasium into an emergency triage site.

I think I left one of my earliest patient reports there. I need that report to help with my memory, since it isn't what it used to be. The symptoms and specific details from that report are starting to blur for me.

Maybe you could search the gymnasium, the place where the kids used to play and climb ropes. It should be there somewhere."	2878	"Amikor a helyzet kialakult, kórházunk egy óra alatt megtelt betegekkel. Végül az iskola tornatermét kellett sürgősségi osztályként használnunk.

Úgy tűnik, ott hagytam az egyik korai betegjelentésemet. Mivel a memóriám már nem a régi, szükségem van arra a jelentésre. A tünetek és a részletek ugyanis egyre homályosabbak.

Meg tudná nézni, hogy van-e a tornaterem közelében olyan hely, ahol a gyerekek gyakran ugrálnak kötélen? Valószínűleg a közelben van valahol."		
Tasks	Doctor/10	name	0	literal	Traders/Doctor/Tasks/10_Substance	tres					name		Substance	2880	Anyagok		
Tasks	Doctor/10	difficulty	0	ignore	Traders/Doctor/Tasks/10_Substance	tres					difficulty		Hard				
Tasks	Doctor/10	description	0	literal	Traders/Doctor/Tasks/10_Substance	tres					description		"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	2882	"Amikor a tartálykocsis vonat felrobbant és a tűz ütött ki, meg voltam győződve arról, hogy a szokásos ipari vegyi anyagokon kívül valami más is közrejátszott.

Bár egyértelmű, hogy az akrilnitril – ahogyan azt a szakértők állítják – az egyik kiváltó anyag, én azt a hipotézist állítottam fel, hogy ez csupán a nagy kép egy része. Természetesen igaz, hogy az akrilnitril égéskor cianhidrogénhez hasonló mérgező gázokat bocsát ki, és az első osztályú rákkeltő anyagok közé tartozik, de hadd magyarázzam el az elméletemet.

Ezek a szerves vegyületek nagyon erős szagot árasztanak. Ha valóban olyan hatalmas mennyiség szivárgott ki, ahogyan azt állították, akkor a szagnak mindenfelé el kellett volna terjednie, de ez nem történt meg. Ráadásul az akrilnitril önmagában nem gyakorol ilyen hosszú távú hatást a környezetre és a vízkészletekre. Ezért figyelembe vesszük annak a lehetőségét is, hogy ennél sokkal mérgezőbb anyag is szerepet játszott az ügyben. Természetesen ez csak elmélet, de az igazság kiderítésének egyetlen módja az, ha megtaláljuk az okot.

Mivel tudjuk, hogy tartálykocsival szállították, elmegyünk a legközelebbi olajterminálra, és megvizsgáljuk a mintákat, hogy valóban olaj van-e bennük, vagy más anyag. Az olajmintákat tartalmazó edényeket könnyű lesz megtalálni. Úgy néznek ki, mint arany színű tejesüvegek, és biztosan rengeteg ilyen edény lesz ott."		
Tasks	Gunsmith/01	name	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					name		Bloodsuckers	2884	Vérszívók		
Tasks	Gunsmith/01	difficulty	0	ignore	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					difficulty		Easy				
Tasks	Gunsmith/01	description	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					description		"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	2886	"Hát nem csodálatos? Új katonák és új puskák – ez mindig örömteli látvány.

Elég a csevegésből. Megbízható és olcsó munkát keresel? Rendben, de előbb hadd mondjak el neked valamit. Itt nem lehet úgy cserélgetni a rangjelzéseket, ahogy te szeretnéd. Hol is kezdjük? Lennének például ellátmány-szállítási feladatok, de mivel kissé gyengének tűnsz, jobb, ha valami egyszerűbbel kezdjük. Gondolkozzunk egy kicsit!

Igen, jó ötletem támadt. Nyáron azok a repülő rovarok tényleg idegesítőek. Biztosan azt gondolod, hogy azok a rohadt rovarok nem jönnek be a bunkerbe, de garantálom, hogy bejönnek. Minden nyáron a fülem mellé tapadnak, és éjjel-nappal zümmögnek.

Van egy feladat, ami pont neked való. Találd ki, hogyan lehetne megszabadulni azoktól a vámpíroktól. Utána majd beszéljük meg a részleteket."		
Tasks	Gunsmith/02	name	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					name		Warm Meal	2888	Meleg étel		
Tasks	Gunsmith/02	difficulty	0	ignore	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					difficulty		Easy				
Tasks	Gunsmith/02	description	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					description		"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	2890	"Katonaként ugyan szeretem a hadtápot, de már kezd elegem lenni abból, hogy hetekig ugyanazt a zabkását és a kiszáradt rágcsálnivalót kell rágcsálnom.

Régen még volt valami rendes konzerv az élelmiszer-csomagban, de manapság csak íztelen húsos massza és gyorséttermi kaja van benne. Az ilyen mesterséges szemetet soha az életben nem tenném a számba.

Már azt sem tudom, mikor ettem utoljára egy rendes, meleg ételt. Talán ez a lehetőség alkalmat adhat neked, hogy megmutasd, mire vagy képes, és ezzel egy új szintre emeld a kapcsolatunkat. Egy tál rendes finn borsólevest mustárral kísérve pont megfelelne."	"Please pay attention to the following points when translating:
- `mess kit'"	
Tasks	Gunsmith/03	name	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					name		Nordic Trade	2892	Észak-európai kereskedelem		
Tasks	Gunsmith/03	difficulty	0	ignore	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					difficulty		Intermediate				
Tasks	Gunsmith/03	description	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					description		"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	2894	"A svédek ugyan érthetetlen népség, de három dolgot mindenképp el kell ismerni róluk. A haditengerészetük remek, az autóik és a cigarettáik pedig egész jók. Ennek ellenére valami hiányzik belőlük. Túl boldognak és társaságkedvelőnek tűnnek, szinte már természetellenesen.

Ó, ne értsd félre. Jó szomszéd, de... Hát, nem is tudom. Talán azért, mert olyan gazdag, hogy mindig csillogó ruhákban jár, vagy talán az a rohadt jégkorong miatt.

De mi is az a jó szomszédság? Talán javasolhatnék egy egész jó üzletet. Én ezt „desszertcserének” hívom. Ha hozol nekem egy kis finom svéd desszertet, én cserébe megosztom veled a finn desszertjeimet. Ez egy mindkét fél számára előnyös üzlet, vagyis – más szavakkal – verseny nélküli, észak-európai stílusú kereskedelem, nem igaz?"	"Please pay attention to the following points when translating:
- (Korean) `tabaco'는 한국어에서 아이템 이름 'cigarette'와 동일하게 '담배'로 번역되었습니다.
- (Korean) 한국에서 'cigar'는 'cigarette', 'tabaco'와는 다르게 취급합니다."	
Tasks	Gunsmith/04	name	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					name		Big Blades	2896	Hatalmas penge		
Tasks	Gunsmith/04	difficulty	0	ignore	Traders/Gunsmith/Tasks/04_Big_Blades	tres					difficulty		Intermediate				
Tasks	Gunsmith/04	description	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					description		"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	2898	"Ha megnézed, milyen kést hord magánál valaki, sok mindent megtudhatsz róla. Ha olyan embert látsz, aki egy kis zsebkéssel járkál, te sem akarnál az ilyen alakokkal lógni.

A késekről szólva van egy megváltoztathatatlan igazság. Ez a „minél nagyobb, annál jobb” törvény. Én személy szerint inkább a macsétákat kedvelem, amelyek alkalmasak fák kivágására vagy akadályok eltávolítására sűrű erdőben. Bár itt nem dzsungel van, az élet során eljönnek olyan pillanatok, amikor ezt keserűen megbánod.

A késgyűjtés is egy előkelő hobbi. Én is büszkélkedhetek azzal, hogy elég sokféle kést gyűjtöttem össze, de még mindig van néhány nagy darab, amit nem sikerült beillesztenem a gyűjteményembe."		
Tasks	Gunsmith/05	name	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					name		Ammo Delivery	2900	Lőszer szállítás		
Tasks	Gunsmith/05	difficulty	0	ignore	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/05	description	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					description		"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	2902	"Ahogy te is tudod, a raktáramban szinte mindenféle lőszer megtalálható. Akár mókust akarsz lőni, akár embert, bármit is választasz, a saját ízlésed szerint válogathatsz.

A lőszerek közül a 7,62x39-es és a .223-as kaliberűek mondhatni a legkelendőbb termékek, amelyek a forgalmamat biztosítják. Néha vannak olyan különcök, akik valami szokatlan lőszert keresnek, de az ilyen különleges kérések figyelembevétele a készlet fenntartása során elég nagy megterhelés.

Nem vállalnád át egy kicsit a lőszer-szállítást helyettem? Így mi is bővíthetnénk egy kicsit a termékválasztékunkat."	"Please pay attention to the following points when translating:
- '7.62x39' and '.223' is untranslatable"	
Tasks	Gunsmith/06	name	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					name		Weapon Delivery	2904	Fegyverszállítás		
Tasks	Gunsmith/06	difficulty	0	ignore	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/06	description	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					description		"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	2906	"Régebben elég sokat kereskedtem a határon túl, de manapság azok a kapcsolatok teljesen megszakadtak.

Ennek köszönhetően a keleti blokkból származó fegyverekből mindig hiány van, ami igazán sajnálatos. A nyugati gyártmányúakhoz képest ugyanis azok a termékek sokkal megbízhatóbbak. Mint tudod, a nyugatiaknak van egy olyan krónikus betegségük, hogy mindent „taktikussá” akarnak tenni. Mivel mindenféle sallangot, például sineket és egyebeket akasztanak rájuk, a végeredmény rendszerint egy nagy zűrzavar lesz.

Mivel a határon túli kapcsolataim megszakadtak, nagyon hálás lennék, ha más úton tudnál gyorsan fegyvereket szerezni nekem."	"Please pay attention to the following points when translating:
- Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)
- 'Network' is used with the same meaning as 'Network of people', not 'Internet Network'."	
Tasks	Gunsmith/07	name	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					name		Medic	2908	Orvos		
Tasks	Gunsmith/07	difficulty	0	ignore	Traders/Gunsmith/Tasks/07_Medic	tres					difficulty		Hard				
Tasks	Gunsmith/07	description	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					description		"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	2910	"A hadseregben mindössze két szerep számít igazán: a lövész és a tábori orvos. A parancsnokok, a tüzérek és az egyéb támogató egységek mind csak díszletnek számítanak.

Igazából van egy saját orvosom. Egy tehetséges vándor, aki ismer néhány egyszerű taktikát harci helyzetekre. Ha lövöldözés közben eltalálnak, az orvos egy pentanil-cukorkát tesz a számba. Ezután pedig folytatjuk az előrenyomulást. Ez nem csillapítja az őrületet, csupán segít elfelejteni a fájdalmat, hogy tovább tudjunk menetelni.

A vészhelyzetekre felkészülve úgy tűnik, szükségem lesz még pár cukorkára a mentős barátomtól. Valószínűleg az IFAK-nak nevezett elsősegély-készletben lesznek, és ha rátalálsz, akkor megint megkötjük az üzletet."	"Please pay attention to the following points when translating:
- 'Nomad' is a pronoun of one of the faction
- 'IFAK' is a pronoun of item (medical)"	
Tasks	Gunsmith/08	name	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					name		Home Collection	2912	Gyűjtemény		
Tasks	Gunsmith/08	difficulty	0	ignore	Traders/Gunsmith/Tasks/08_Home_Collection	tres					difficulty		Hard				
Tasks	Gunsmith/08	description	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					description		"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	2914	"A késgyűjtés egy másik hobbi, de a fegyvergyűjtés olyan, mint a művészet, amelynek során ki kell szűrni az igazi értékeket.

A gyűjteményemben az 1500-as évekbeli muskétáktól az 1990-es évekbeli puskákig sokféle fegyver található, de az azóta gyártott fegyverek annyira ízléstelenek, hogy nem is bírom nézni őket. Eddig több mint 150 fegyvert gyűjtöttem össze, és ezek közül a legkülönlegesebbek azok a török gyártmányú revolveres sörétes puskák, amelyeket 1985-ben a nyaralásom alatt csempésztem be.

Mostanában a beépített hangtompítóval ellátott fegyverek érdekelnek, de nem könnyű ilyeneket találni. Különösen van egy kelet-európai darab, amit mostanában szemeltem ki, de sehol sem találom."		
Tasks	Gunsmith/09	name	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					name		Everyman's Right	2916	Mindenki joga		
Tasks	Gunsmith/09	difficulty	0	ignore	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					difficulty		Hard				
Tasks	Gunsmith/09	description	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					description		"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	2918	"Nemrég a határvidéken túráztam, és szedtem egy kis gombát.

Finnországban létezik egy „mindenki jogának” nevezett intézmény, amely szerint mindenkinek joga van a természet használatához. Ez a törvény garantálja, hogy a földtulajdon vagy a birtoklás jogától függetlenül bárki élvezhesse a természet adta lehetőségeket, és ezt Finnország legkiválóbb törvényének is nevezhetjük.

...Őszintén szólva, néha belépek olyan területekre, ahol a határok nem egyértelműek, és gombán kívül más dolgokat is gyűjtök. Például néhány hónapja találtam egy határjelző táblát, ami egy árokban hevert. Mivel levelek és föld borították, a természet részének tekinthető, és ha így van, akkor ez is a „mindenki jogába” tartozik, nem igaz?
Ez a tábla dísznek is jó, de túl színes, nem igazán az én ízlésem. Neked viszont tetszene, mit szólnál egy kis üzlethez? Á, persze, egyáltalán nem áll szándékomban olcsón eladni."	"Please pay attention to the following points when translating:
- Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)"	
Tasks	Gunsmith/10	name	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					name		Hitman	2920	Bérgyilkos		
Tasks	Gunsmith/10	difficulty	0	ignore	Traders/Gunsmith/Tasks/10_Hitman	tres					difficulty		Hard				
Tasks	Gunsmith/10	description	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					description		"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	2922	"Az 5. körzetben van egy fickó, akit mi „Punishernek” hívunk. Finn bűnszervezetből származik, és a pletykák szerint egy híres motoros banda behajtójaként dolgozott.

Ez a fickó bármikor felbukkan, és olyan adósság miatt ordibál, ami nem is létezik. Általában az ilyen őrülteket az ajtó előtt lelőném, de ezek a rohadékok elképesztően kitartóak. Mostanában az a fickó és a csőcseléke ellopott egy rendőrségi kísérőautót, amivel járkálnak, szóval most már könnyűpáncélos járművel is rendelkeznek.

Valakinek véget kell vetnie ennek a bohóckodásnak. Ennek fényében most szükségem van egy bérgyilkosra. Akár a fejét hozza el, akár mást, ha bizonyítékot hoz arra, hogy az a rohadék meghalt, átadom a raktáram kulcsát."	"Please pay attention to the following points when translating:
- 'Area 05'
- 'Purnisher' is a pronoun for a hostile NPC"	
