WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	identifier	translation	DESCRIPTION	Comments	max_length
Tasks	Doctor/07	description	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					description		"Hydration is extremely important. Just last week, I found a few pale Nomads who were curled up in the forest with low blood pressure.

After taking a closer look, the reason was simpler than expected. Correct, it was dehydration and a thing that we doctors call hypovolemia.

Hypovolemia is basically a loss of both salt and water content in your body and if it gets really bad, then you're screwed like those Nomads and met with a hypovolemic shock. Fortunately, the treatment for these symptoms is really simple, you just stick a saline solution into a peripheral vein and you're good to go.

Whenever you find those saline bottles, always remember to bring them to me and we will surely find some deal that could work for both of us."	2870	"La hidratación es extremadamente importante. Justo la semana pasada, me encontré con unos cuantos nómadas pálidos que estaban acurrucados en el bosque con la presión arterial baja.

Tras examinarlos más de cerca, la razón era más simple de lo que esperaba. Exacto, se trataba de deshidratación y de algo que los médicos llamamos hipovolemia.

La hipovolemia es básicamente una pérdida de sal y agua en el cuerpo y, si se agrava mucho, estás jodido como esos nómadas y sufres un choque hipovolémico. Afortunadamente, el tratamiento para estos síntomas es muy sencillo: solo hay que inyectar una solución salina en una vena periférica y ya estás listo.

Siempre que encuentres esas botellas de suero, acuérdate de traérmelas y seguro que llegaremos a un acuerdo que nos beneficie a los dos."	"Please pay attention to the following points when translating:
`Nomad'"		
Tasks	Doctor/08	name	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					name		Mouth Organ	2872	Armónica			
Tasks	Doctor/08	difficulty	0	ignore	Traders/Doctor/Tasks/08_Mouth_Organ	tres					difficulty		Hard					
Tasks	Doctor/08	description	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					description		"Music is the best antidepressant there is. Before my medical studies, I actually used to play the saxophone and horns in our navy orchestra and traveled across the country with those fancy golden pipes. Quite a career shift indeed.

I tried playing my old instruments a few years ago, but you need healthy lungs for those, so I couldn't even get a sound out of the damn things anymore. My passion for mouth organs and musical skills is still there, but I think the cigars have done their damage already.

It's never too late to start with an easier instrument, but I would need something really tiny that is suitable for an old cigar man like me. Maybe in the next life."	2874	"La música es el mejor antidepresivo que existe. Antes de estudiar medicina, solía tocar el saxofón y los instrumentos de viento en nuestra orquesta naval y viajaba por todo el país con esos elegantes instrumentos dorados. Sin duda, todo un cambio de carrera.

Intenté tocar mis viejos instrumentos hace unos años, pero se necesitan pulmones sanos para eso, así que ya ni siquiera podía sacar un sonido de esas malditas cosas. Mi pasión por las armónicas y mis habilidades musicales siguen ahí, pero creo que los cigarros ya han hecho su daño.

Nunca es demasiado tarde para empezar con un instrumento más fácil, pero necesitaría algo realmente pequeño que sea adecuado para un viejo fumador de cigarros como yo. Quizás en la próxima vida."			
Tasks	Doctor/09	name	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					name		Patient Report	2876	Informe del paciente			
Tasks	Doctor/09	difficulty	0	ignore	Traders/Doctor/Tasks/09_Patient_Report	tres					difficulty		Hard					
Tasks	Doctor/09	description	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					description		"When the situation started, our hospitals were overbooked within the first hour. We actually had to convert the school's gymnasium into an emergency triage site.

I think I left one of my earliest patient reports there. I need that report to help with my memory, since it isn't what it used to be. The symptoms and specific details from that report are starting to blur for me.

Maybe you could search the gymnasium, the place where the kids used to play and climb ropes. It should be there somewhere."	2878	"Cuando empezó todo, nuestros hospitales se saturaron en menos de una hora. De hecho, tuvimos que convertir el gimnasio de la escuela en un centro de triaje de emergencias.

Creo que dejé allí uno de mis primeros informes de pacientes. Necesito ese informe para refrescar la memoria, ya que no es lo que solía ser. Los síntomas y los detalles específicos de ese informe están empezando a difuminarse en mi mente.

Quizás podrías buscar en el gimnasio, el lugar donde los niños solían jugar y trepar por las cuerdas. Debería estar por ahí en algún lado."			
Tasks	Doctor/10	name	0	literal	Traders/Doctor/Tasks/10_Substance	tres					name		Substance	2880	Contenido			
Tasks	Doctor/10	difficulty	0	ignore	Traders/Doctor/Tasks/10_Substance	tres					difficulty		Hard					
Tasks	Doctor/10	description	0	literal	Traders/Doctor/Tasks/10_Substance	tres					description		"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	2882	"Cuando explotaron esos vagones cisterna y se desataron los incendios iniciales, estoy seguro de que había algo más en juego además de los productos químicos industriales habituales.

El acrilonitrilo es sin duda parte del compuesto, tal como afirmaron las autoridades, pero tengo la teoría de que es solo una pieza del rompecabezas. Al quemarse, el acrilonitrilo libera gases tóxicos como el cianuro de hidrógeno y está clasificado como carcinógeno de categoría 1, pero déjenme explicar mi teoría.

Este tipo de compuestos orgánicos tienen olores extremadamente penetrantes. Dado que estamos hablando de volúmenes masivos, el olor debería haber estado por todas partes, pero no fue así. Además, el acrilonitrilo por sí solo no debería tener efectos tan duraderos en el medio ambiente y las fuentes de agua.

Esto significa que estamos ante algún tipo de sustancia manufacturada que es mucho más tóxica. Sé que es solo una teoría, pero solo hay una forma de averiguarlo: tenemos que encontrar la fuente.

Dado que sabemos que se transportó en vagones cisterna, yo iría a la terminal petrolera más cercana y revisaría sus muestras para ver si realmente contienen petróleo o algo más. Estos recipientes de muestras de petróleo son fáciles de identificar, parecen jarras de leche doradas y debería haber muchos de ellos."			
Tasks	Gunsmith/01	name	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					name		Bloodsuckers	2884	Chupasangres			
Tasks	Gunsmith/01	difficulty	0	ignore	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					difficulty		Easy					
Tasks	Gunsmith/01	description	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					description		"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	2886	"¿No te parece increíble? Un hombre nuevo y un rifle nuevo, siempre es un placer verlos.

Olvídate de las tonterías. ¿Quieres algo confiable y barato? Claro, pero primero unos cuantos favores, ya que por aquí no se sube de rango de inmediato. ¿Por dónde empezamos? Sin duda hay algunas misiones de abastecimiento que podrías hacer, pero te ves un poco frágil, así que tal vez necesites algo sencillo primero. Déjame pensar un momento.

Bien, tengo una idea. Sabes que en verano esos chupasangres voladores empiezan a sacarme de quicio. Uno pensaría que esos bastardos no entrarían en estos búnkeres, pero créeme, lo hacen. Cada verano, hay zumbidos las veinticuatro horas del día.

Aquí tienes una tarea adecuada para ti. Búscame algo para deshacerme de esos chupasangres y luego hablamos más."			
Tasks	Gunsmith/02	name	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					name		Warm Meal	2888	Comida caliente			
Tasks	Gunsmith/02	difficulty	0	ignore	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					difficulty		Easy					
Tasks	Gunsmith/02	description	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					description		"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	2890	"Como militar, me gusta conformarme con las raciones, pero incluso yo tengo un límite a la hora de comer la misma papilla y los mismos bocadillos secos varias semanas seguidas.

Antes, estas raciones al menos incluían comida enlatada de verdad, pero hoy en día la mayoría solo contiene una pasta de carne asquerosa y comida de montaña moderna. No pienso meterme esa porquería sintética en la boca, eso está claro.

Hace tiempo que no veo una comida caliente de verdad. Quizás este sea tu momento de brillar y nuestra relación profesional pueda dar un paso adelante. Quizás un juego de comida con sopa de chícharos finlandesa de verdad y un poco de mostaza al lado sería lo ideal."	"Please pay attention to the following points when translating:
`mess kit'"		
Tasks	Gunsmith/03	name	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					name		Nordic Trade	2892	Nordic Trade			
Tasks	Gunsmith/03	difficulty	0	ignore	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					difficulty		Intermediate					
Tasks	Gunsmith/03	description	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					description		"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	2894	"Aunque no entiendo a los suecos, hay tres cosas que hacen bien. Tienen una buena armada, buenos autos y buenos productos de tabaco. Pero hay algo que no me cuadra con ellos: parecen demasiado felices y sociables. Definitivamente, no es natural.

No me malinterpretes, son buenos vecinos y todo eso, pero no sé. Quizás son demasiado ricos y siempre van bien vestidos, o quizás sea solo por lo del hockey.

Sin embargo, en el espíritu de la buena vecindad, hay un intercambio justo que podríamos hacer. A esto lo llamo «intercambiar los postres». Tráeme algunas de esas delicias suecas y yo te daré algunas finlandesas. Es un trato en el que todos ganan, un intercambio nórdico, en cierto modo, sin rivalidad alguna."	"Please pay attention to the following points when translating:
(Korean) `tabaco'는 한국어에서 아이템 이름 'cigarette'와 동일하게 '담배'로 번역되었습니다.
(Korean) 한국에서 'cigar'는 'cigarette', 'tabaco'와는 다르게 취급합니다."		
Tasks	Gunsmith/04	name	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					name		Big Blades	2896	Cuchillas grandes			
Tasks	Gunsmith/04	difficulty	0	ignore	Traders/Gunsmith/Tasks/04_Big_Blades	tres					difficulty		Intermediate					
Tasks	Gunsmith/04	description	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					description		"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	2898	"Se puede saber mucho de un hombre por el cuchillo que lleva. Si alguna vez ves a alguien con una navaja pequeña, mejor no te acerques a esa gente.

En lo que respecta a los cuchillos, la regla es: cuanto más grande, mejor. Yo, personalmente, prefiero los machetes que sirven para cortar leña y despejar obstáculos en un bosque denso. Aunque aquí no estemos en una selva, igual necesitas un cuchillo grande, ya que habrá momentos en los que desearás tener uno.

Coleccionar cuchillos también es un pasatiempo elegante. Tengo una colección bastante extensa, pero aún me faltan algunos cuchillos grandes."			
Tasks	Gunsmith/05	name	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					name		Ammo Delivery	2900	Entrega de munición			
Tasks	Gunsmith/05	difficulty	0	ignore	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					difficulty		Intermediate					
Tasks	Gunsmith/05	description	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					description		"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	2902	"En mi inventario encontrarás la mayoría de los tipos de munición. Ya sea que te guste la caza de ardillas o la caza de personas, hay opciones para todos.

En cuanto a municiones, las 7.62x39 y las .223 son, con diferencia, las más vendidas. A veces todavía hay clientes molestos que buscan algo más exótico, pero es difícil mantener existencias para cada pedido raro.

¿Quizás podrías hacerme un pequeño reparto de municiones? Podríamos ampliar un poco el surtido, por así decirlo."	"Please pay attention to the following points when translating:
'7.62x39' and '.223' is untranslatable"		
Tasks	Gunsmith/06	name	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					name		Weapon Delivery	2904	Entrega de armas			
Tasks	Gunsmith/06	difficulty	0	ignore	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					difficulty		Intermediate					
Tasks	Gunsmith/06	description	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					description		"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	2906	"Solía hacer muchos negocios al otro lado de la frontera, pero hoy en día mis contactos se han agotado.

Esto ha llevado a una situación en la que siempre me quedo sin existencias de esas armas del Este. Es una verdadera lástima, ya que siempre me parecen más confiables que las occidentales. Verás, en Occidente tenemos una enfermedad incurable que nos lleva a convertir todo en algo «táctico». Le ponemos rieles, accesorios y adaptadores a todo, y el resultado final es un lío con demasiadas piezas móviles.

Como ya no tengo esas redes activas, agradecería mucho una entrega rápida de armas desde el otro lado."	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)
'Network'는 'Internet Network'가 아닌 'Network of people'과 같은 의미로 사용됩니다."		
Tasks	Gunsmith/07	name	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					name		Medic	2908	Médico			
Tasks	Gunsmith/07	difficulty	0	ignore	Traders/Gunsmith/Tasks/07_Medic	tres					difficulty		Hard					
Tasks	Gunsmith/07	description	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					description		"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	2910	"En el ejército, solo hay dos roles que importan: el fusilero y el médico. Los líderes, la artillería y otros elementos de apoyo son, en mi opinión, solo adornos innecesarios.

De hecho, tengo un médico personal solo para mí. Es un nómada muy hábil y tenemos una táctica sencilla por si hace falta pasar a la fase de ataque. En nuestra táctica, yo disparo y, si me alcanzan, él me pone una pastilla de fentanilo en la boca y seguimos adelante. Nunca se detiene la locura, solo alivio ocasional del dolor y seguir adelante.

A mi médico le vendrían bien unas cuantas pastillas más, por si acaso. Creo que se pueden encontrar dentro de los botiquines de primeros auxilios, así que si por casualidad encuentras un par de esos, ahí tenemos otra oportunidad de negocio."	"Please pay attention to the following points when translating:
'Nomad' is a pronoun of one of the faction
'IFAK' is a pronoun of item (medical)"		
Tasks	Gunsmith/08	name	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					name		Home Collection	2912	Colección para el hogar			
Tasks	Gunsmith/08	difficulty	0	ignore	Traders/Gunsmith/Tasks/08_Home_Collection	tres					difficulty		Hard					
Tasks	Gunsmith/08	description	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					description		"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	2914	"Coleccionar cuchillos es una cosa, pero coleccionar armas es un arte en el que hay que separar el grano de la paja.

Mi colección personal abarca desde mosquetes del siglo XVI hasta rifles de la década de 1990, pero cualquier cosa más allá de eso me parece de mal gusto. Creo que hasta ahora tengo más de 150 armas en mi colección. Las más exóticas son probablemente unas cuantas escopetas revólver turcas que traje de contrabando de un viaje de vacaciones en 1985.

Actualmente, mi interés principal se centra en las piezas con silenciador integrado, pero me ha costado mucho encontrarlas. Hay una en particular, de origen oriental, que me tiene en la mira, pero sigue escondiéndose de mí."			
Tasks	Gunsmith/09	name	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					name		Everyman's Right	2916	El derecho de todos			
Tasks	Gunsmith/09	difficulty	0	ignore	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					difficulty		Hard					
Tasks	Gunsmith/09	description	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					description		"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	2918	"Hace poco hice una caminata hasta la Zona Fronteriza y recogí algunas setas.

En Finlandia, contamos con el «derecho de todos», que nos otorga el derecho a disfrutar de la naturaleza independientemente de quién sea el propietario o ocupante del terreno. Probablemente sea la mejor ley que tenemos.

Sin embargo, debo admitir que a veces me meto en una zona gris y recojo cosas que no son solo hongos. Por ejemplo, hace unos meses, encontré un letrero caído de la Zona Fronteriza en una zanja. Como estaba cubierto de hojas y tierra, pensé que pertenecía a la naturaleza, lo que en mi opinión lo convierte en parte del Derecho de Todos.

Aunque este letrero es una bonita pieza decorativa, es un poco demasiado colorido para mi gusto. Pareces un hombre que lo apreciaría. Quizás podamos hacer un pequeño intercambio por él, pero no lo voy a regalar por cualquier cosa barata."	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)"		
Tasks	Gunsmith/10	name	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					name		Hitman	2920	Hitman			
Tasks	Gunsmith/10	difficulty	0	ignore	Traders/Gunsmith/Tasks/10_Hitman	tres					difficulty		Hard					
Tasks	Gunsmith/10	description	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					description		"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	2922	"En el Área 05 hay un tipo al que llamamos «el Castigador». Viene del hampa finlandesa; algunos dicen que es cobrador de deudas para una de las principales bandas de moteros.

De vez en cuando, este tipo aparece y exige el puto pago de alguna deuda inventada. Normalmente, les dispararía a estos payasos en la puerta principal, pero este es duro como una roca. El Castigador y sus secuaces también robaron recientemente una camioneta de la policía, así que ahora incluso tienen un vehículo ligeramente blindado.

Alguien tiene que poner fin a este circo, así que básicamente necesito un sicario. Tráeme su cabeza o cualquier otra cosa que pruebe que está muerto y te daré las llaves de mi búnker de almacenamiento."	"Please pay attention to the following points when translating:
'Area 05'
'Purnisher' is a pronoun for a hostile NPC"		
