WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	identifier	translation	DESCRIPTION	max_length
Tasks	Doctor/06	name	0	literal	Traders/Doctor/Tasks/06_Infections	tres					name		Infections	2864	Infektionen		
Tasks	Doctor/06	difficulty	0	ignore	Traders/Doctor/Tasks/06_Infections	tres					difficulty		Intermediate				
Tasks	Doctor/06	description	0	literal	Traders/Doctor/Tasks/06_Infections	tres					description		"You know what one of the most common issues is here? It's infections.

When you have poor hygiene and uncleaned wounds, it's a perfect combo for bacteria and germs. Whenever there's a patient with any kind of cuts or scrapes, there's pretty much always an infection by default.

I do still have some medical supplies left for infections, but those will run out sooner or later. Once that happens, the mortality rate here is going to take a dark turn."	2866	"Weißt du, was hier eines der häufigsten Probleme ist? Es sind Infektionen.

Schlechte Hygiene und ungepflegte Wunden sind eine perfekte Kombination für Bakterien und Keime. Wann immer ein Patient Schnittwunden oder Schürfwunden hat, kommt es so gut wie immer automatisch zu einer Infektion.

Ich habe zwar noch einige medizinische Vorräte gegen Infektionen, aber die werden früher oder später aufgebraucht sein. Sobald das passiert, wird die Sterblichkeitsrate hier eine düstere Wendung nehmen."		
Tasks	Doctor/07	name	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					name		Hypovolemia	2868	Hypovolämie		
Tasks	Doctor/07	difficulty	0	ignore	Traders/Doctor/Tasks/07_Hypovolemia	tres					difficulty		Intermediate				
Tasks	Doctor/07	description	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					description		"Hydration is extremely important. Just last week, I found a few pale Nomads who were curled up in the forest with low blood pressure.

After taking a closer look, the reason was simpler than expected. Correct, it was dehydration and a thing that we doctors call hypovolemia.

Hypovolemia is basically a loss of both salt and water content in your body and if it gets really bad, then you're screwed like those Nomads and met with a hypovolemic shock. Fortunately, the treatment for these symptoms is really simple, you just stick a saline solution into a peripheral vein and you're good to go.

Whenever you find those saline bottles, always remember to bring them to me and we will surely find some deal that could work for both of us."	2870	"Flüssigkeitszufuhr ist extrem wichtig. Erst letzte Woche habe ich ein paar blasse Nomaden gefunden, die sich mit niedrigem Blutdruck im Wald zusammengerollt hatten.

Nach genauerer Untersuchung stellte sich heraus, dass der Grund einfacher war als erwartet. Richtig, es handelte sich um Dehydrierung und etwas, das wir Ärzte als Hypovolämie bezeichnen.

Hypovolämie ist im Grunde ein Verlust sowohl von Salz als auch von Wasser im Körper, und wenn es richtig schlimm wird, dann bist du aufgeschmissen wie diese Nomaden und erlebst einen hypovolämischen Schock. Glücklicherweise ist die Behandlung dieser Symptome wirklich einfach: Man spritzt einfach eine Kochsalzlösung in eine periphere Vene und schon ist alles wieder gut.

Wann immer du solche Kochsalzlösungsflaschen findest, denk immer daran, sie mir zu bringen, und wir werden sicher eine Vereinbarung finden, die für uns beide funktioniert."	"Please pay attention to the following points when translating:
- `Nomad'"	
Tasks	Doctor/08	name	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					name		Mouth Organ	2872	Mundharmonika		
Tasks	Doctor/08	difficulty	0	ignore	Traders/Doctor/Tasks/08_Mouth_Organ	tres					difficulty		Hard				
Tasks	Doctor/08	description	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					description		"Music is the best antidepressant there is. Before my medical studies, I actually used to play the saxophone and horns in our navy orchestra and traveled across the country with those fancy golden pipes. Quite a career shift indeed.

I tried playing my old instruments a few years ago, but you need healthy lungs for those, so I couldn't even get a sound out of the damn things anymore. My passion for mouth organs and musical skills is still there, but I think the cigars have done their damage already.

It's never too late to start with an easier instrument, but I would need something really tiny that is suitable for an old cigar man like me. Maybe in the next life."	2874	"Musik ist das beste Antidepressivum, das es gibt. Vor meinem Medizinstudium habe ich tatsächlich Saxophon und Horn in unserem Marineorchester gespielt und bin mit diesen schicken goldenen Instrumenten quer durch das Land gereist. Das war in der Tat ein ziemlicher Karrierewechsel.

Vor ein paar Jahren habe ich versucht, meine alten Instrumente wieder zu spielen, aber dafür braucht man gesunde Lungen, und so brachte ich nicht einmal mehr einen Ton aus den verdammten Dingern heraus. Meine Leidenschaft für Mundharmonikas und meine musikalischen Fähigkeiten sind noch da, aber ich glaube, die Zigarren haben ihren Schaden bereits angerichtet.

Es ist nie zu spät, mit einem einfacheren Instrument anzufangen, aber ich bräuchte etwas ganz Kleines, das für einen alten Zigarrenmann wie mich geeignet ist. Vielleicht im nächsten Leben."		
Tasks	Doctor/09	name	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					name		Patient Report	2876	Patientenbericht		
Tasks	Doctor/09	difficulty	0	ignore	Traders/Doctor/Tasks/09_Patient_Report	tres					difficulty		Hard				
Tasks	Doctor/09	description	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					description		"When the situation started, our hospitals were overbooked within the first hour. We actually had to convert the school's gymnasium into an emergency triage site.

I think I left one of my earliest patient reports there. I need that report to help with my memory, since it isn't what it used to be. The symptoms and specific details from that report are starting to blur for me.

Maybe you could search the gymnasium, the place where the kids used to play and climb ropes. It should be there somewhere."	2878	"Als die Situation begann, waren unsere Krankenhäuser schon innerhalb der ersten Stunde überlastet. Wir mussten sogar die Turnhalle der Schule in eine Notfall-Triage-Station umwandeln.

Ich glaube, ich habe dort einen meiner allerersten Patientenberichte liegen lassen. Ich brauche diesen Bericht, um mein Gedächtnis aufzufrischen, da es nicht mehr das ist, was es einmal war. Die Symptome und genauen Details aus diesem Bericht verschwimmen langsam in meiner Erinnerung.

Vielleicht könntest du in der Turnhalle suchen, dort, wo die Kinder früher gespielt und auf Seilen geklettert sind. Er sollte irgendwo dort sein."		
Tasks	Doctor/10	name	0	literal	Traders/Doctor/Tasks/10_Substance	tres					name		Substance	2880	Inhalt		
Tasks	Doctor/10	difficulty	0	ignore	Traders/Doctor/Tasks/10_Substance	tres					difficulty		Hard				
Tasks	Doctor/10	description	0	literal	Traders/Doctor/Tasks/10_Substance	tres					description		"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	2882	"Als diese Kesselwagen explodierten und die ersten Brände ausbrachen, bin ich mir sicher, dass neben den üblichen Industriechemikalien noch etwas anderes im Spiel war.

Acrylnitril ist definitiv Teil der Mischung, genau wie die Behörden behaupteten, aber ich habe die Theorie, dass es nur ein Teil des Puzzles ist. Bei der Verbrennung setzt Acrylnitril giftige Gase wie Blausäure frei und ist als Karzinogen der Klasse 1 eingestuft, aber lassen Sie mich meine Theorie erläutern.

Diese Art von organischen Verbindungen hat einen extrem stechenden Geruch. Da es sich um riesige Mengen handelte, hätte der Geruch überall zu riechen sein müssen, war es aber nicht. Hinzu kommt, dass Acrylnitril allein keine so lang anhaltenden Auswirkungen auf die Umwelt und die Wasserquellen haben dürfte.

Das bedeutet, dass wir es mit einer künstlich hergestellten Substanz zu tun haben, die weitaus giftiger ist. Ich weiß, es ist nur eine Theorie, aber es gibt nur einen Weg, das herauszufinden: Wir müssen die Quelle finden.

Da wir wissen, dass es in Öltankwagen transportiert wurde, würde ich den nächstgelegenen Ölterminal aufsuchen und deren Proben untersuchen, um festzustellen, ob sie wirklich Öl oder etwas anderes enthalten. Diese Ölprobenbehälter sind leicht zu erkennen, sie sehen aus wie goldene Milchkannen und es sollte reichlich davon vorhanden sein."		
Tasks	Gunsmith/01	name	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					name		Bloodsuckers	2884	Blutsauger		
Tasks	Gunsmith/01	difficulty	0	ignore	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					difficulty		Easy				
Tasks	Gunsmith/01	description	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					description		"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	2886	"Ist das nicht toll? Ein neuer Mann und ein neues Gewehr – immer ein willkommener Anblick.

Vergiss den Smalltalk. Du willst was Zuverlässiges und Billiges? Klar, aber erst ein paar Gefälligkeiten, denn hier steigt man nicht sofort in den Rängen auf. Wo sollen wir anfangen? Es gibt definitiv ein paar Versorgungsläufe, die du machen könntest, aber du siehst ein bisschen schmächtig aus, also brauchst du vielleicht erst mal was Einfaches. Lass mich kurz überlegen.

Okay, ich habe eine Idee. Weißt du, im Sommer fangen diese fliegenden Mistkerle an, mich zu nerven. Man würde meinen, diese Mistkerle würden nicht in diese Bunker kommen, aber glaub mir, das tun sie. Jeden einzelnen Sommer summt es hier rund um die Uhr.

Hier ist eine passende Aufgabe für dich. Besorg mir etwas, um diese Blutsauger loszuwerden, und dann reden wir weiter."		
Tasks	Gunsmith/02	name	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					name		Warm Meal	2888	Warme Mahlzeit		
Tasks	Gunsmith/02	difficulty	0	ignore	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					difficulty		Easy				
Tasks	Gunsmith/02	description	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					description		"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	2890	"Als Soldat ernähre ich mich gerne von Feldrationen, aber selbst ich habe meine Grenzen, wenn ich mehrere Wochen hintereinander denselben Brei und trockene Snacks essen muss.

Früher enthielten diese Rationen wenigstens ordentliche Konserven, aber heutzutage besteht der Großteil nur noch aus ekligem Fleischbrei und modernem Outdoor-Essen. Dieses synthetische Zeug stecke ich mir sicher nicht in den Mund.

Es ist schon eine Weile her, dass ich eine richtige warme Mahlzeit gesehen habe. Vielleicht ist das Ihre Chance zu glänzen und unsere berufliche Beziehung könnte den nächsten Schritt nach vorne machen. Vielleicht würde ein Essgeschirr mit richtiger finnischer Erbsensuppe und etwas Senf dazu den Zweck erfüllen."	"Please pay attention to the following points when translating:
- `mess kit'"	
Tasks	Gunsmith/03	name	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					name		Nordic Trade	2892	Nordic Trade		
Tasks	Gunsmith/03	difficulty	0	ignore	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					difficulty		Intermediate				
Tasks	Gunsmith/03	description	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					description		"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	2894	"Auch wenn ich die Schweden nicht verstehe, machen sie drei Dinge richtig. Sie haben eine gute Marine, gute Autos und gute Tabakwaren. Irgendetwas stimmt bei ihnen aber trotzdem nicht – sie wirken zu glücklich und gesellig. Das ist definitiv unnatürlich.

Versteht mich nicht falsch, sie sind gute Nachbarn und so, aber ich weiß nicht. Vielleicht sind sie zu reich und immer gut gekleidet, oder vielleicht liegt es einfach am Eishockey.

Im Sinne guter Nachbarschaft könnten wir jedoch einen fairen Tausch vereinbaren. Ich nenne das „Desserttausch“. Bringt mir ein paar dieser schwedischen Köstlichkeiten, und ich gebe euch ein paar finnische. Das ist ein Deal, bei dem es nur Gewinner gibt – gewissermaßen ein nordischer Handel ohne jegliche Rivalität."	"Please pay attention to the following points when translating:
- (Korean) `tabaco'는 한국어에서 아이템 이름 'cigarette'와 동일하게 '담배'로 번역되었습니다.
- (Korean) 한국에서 'cigar'는 'cigarette', 'tabaco'와는 다르게 취급합니다."	
Tasks	Gunsmith/04	name	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					name		Big Blades	2896	Große Klingen		
Tasks	Gunsmith/04	difficulty	0	ignore	Traders/Gunsmith/Tasks/04_Big_Blades	tres					difficulty		Intermediate				
Tasks	Gunsmith/04	description	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					description		"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	2898	"An der Klinge, die ein Mann bei sich trägt, lässt sich viel über ihn erkennen. Wenn du jemals jemanden mit einem kleinen Taschenmesser siehst, solltest du dich von solchen Leuten fernhalten.

Was Klingen angeht, gilt: Je größer, desto besser. Ich selbst bevorzuge Macheten, die sich zum Holzhacken und zum Roden von Hindernissen in einem dichten Wald eignen. Auch wenn wir uns hier nicht im Dschungel befinden, braucht man dennoch eine große Klinge, da es Momente geben wird, in denen man sich wünscht, man hätte eine.

Das Sammeln von Klingen ist zudem ein elegantes Hobby. Ich besitze zwar eine recht umfangreiche Sammlung, aber es fehlen mir noch ein paar große Klingen."		
Tasks	Gunsmith/05	name	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					name		Ammo Delivery	2900	Munitionslieferung		
Tasks	Gunsmith/05	difficulty	0	ignore	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/05	description	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					description		"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	2902	"In meinem Sortiment findest du die meisten Munitionssorten. Egal, ob du auf Eichhörnchenjagd oder auf Menschenjagd bist, es ist für jeden etwas dabei.

Was Munition angeht, sind 7,62x39 und .223 mit großem Abstand die Verkaufsschlager. Manchmal gibt es immer noch diese nervigen Kunden, die nach etwas Exotischerem suchen, aber es ist schwer, für jede seltsame Anfrage einen Vorrat zu führen.

Vielleicht könntest du für mich eine kurze Munitionslieferung übernehmen? Wir könnten sozusagen das Sortiment ein wenig erweitern."	"Please pay attention to the following points when translating:
- '7.62x39' and '.223' is untranslatable"	
Tasks	Gunsmith/06	name	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					name		Weapon Delivery	2904	Waffenlieferung		
Tasks	Gunsmith/06	difficulty	0	ignore	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/06	description	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					description		"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	2906	"Früher habe ich viel Geschäft auf der anderen Seite der Grenze gemacht, aber mittlerweile sind meine Kontakte dort versiegt.

Das hat dazu geführt, dass mir diese Waffen aus dem Osten ständig ausgehen. Das ist verdammt schade, denn ich finde ihre Produkte immer zuverlässiger als die westlichen. Weißt du, im Westen leiden wir unter einer unheilbaren Krankheit, alles taktisch zu gestalten. Wir montieren an alles Schienen, Klammern und Halterungen, und das Endergebnis ist ein Durcheinander mit zu vielen beweglichen Teilen.

Da meine Netzwerke nicht mehr aktiv sind, wäre ich für eine schnelle Waffenlieferung von der anderen Seite sehr dankbar."	"Please pay attention to the following points when translating:
- Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)
- 'Network' is used with the same meaning as 'Network of people', not 'Internet Network'."	
Tasks	Gunsmith/07	name	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					name		Medic	2908	Sanitäter		
Tasks	Gunsmith/07	difficulty	0	ignore	Traders/Gunsmith/Tasks/07_Medic	tres					difficulty		Hard				
Tasks	Gunsmith/07	description	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					description		"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	2910	"Beim Militär gibt es nur zwei Rollen, die wirklich zählen: der Schütze und der Sanitäter. Kommandanten, Artillerie und andere Unterstützungseinheiten sind meiner Meinung nach nur überflüssiger Schnickschnack.

Ich habe sogar einen persönlichen Sanitäter nur für mich allein. Er ist ein geschickter Nomade, und wir haben eine einfache Taktik, falls eine Angriffsphase nötig wird. Bei unserer Taktik schieße ich, und wenn ich getroffen werde, steckt er mir einen Fentanyl-Lutscher in den Mund, und der Zug rollt weiter. Es ist nie ein Ende des Wahnsinns, nur gelegentliche Schmerzlinderung und weiter vorwärts.

Mein Sanitäter könnte tatsächlich ein paar zusätzliche Lutscher gebrauchen, nur für den Fall. Ich glaube, die findet man in IFAKs, also wenn ihr zufällig ein paar davon findet, ergibt sich für uns wieder eine Geschäftsmöglichkeit."	"Please pay attention to the following points when translating:
- 'Nomad' is a pronoun of one of the faction
- 'IFAK' is a pronoun of item (medical)"	
Tasks	Gunsmith/08	name	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					name		Home Collection	2912	Startseite Kollektion		
Tasks	Gunsmith/08	difficulty	0	ignore	Traders/Gunsmith/Tasks/08_Home_Collection	tres					difficulty		Hard				
Tasks	Gunsmith/08	description	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					description		"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	2914	"Das Sammeln von Messern ist eine Sache, aber das Sammeln von Waffen ist eine Kunstform, bei der man die Spreu vom Weizen trennt.

Meine persönliche Sammlung zu Hause reicht von Musketen aus dem 16. Jahrhundert bis hin zu Gewehren aus den 1990er Jahren, aber alles, was darüber hinausgeht, finde ich geschmacklos. Ich glaube, ich habe bisher mehr als 150 Waffen in meiner Sammlung. Die exotischsten sind wahrscheinlich ein paar türkische Revolverflinten, die ich 1985 von einer Urlaubsreise mitgeschmuggelt habe.

Derzeit liegt mein Hauptaugenmerk auf Waffen mit integriertem Schalldämpfer, aber es fällt mir schwer, solche zu finden. Es gibt insbesondere eine aus dem Osten, die ich im Auge habe, aber sie versteckt sich immer wieder vor mir."		
Tasks	Gunsmith/09	name	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					name		Everyman's Right	2916	Das Recht jedes Bürgers		
Tasks	Gunsmith/09	difficulty	0	ignore	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					difficulty		Hard				
Tasks	Gunsmith/09	description	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					description		"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	2918	"Ich habe kürzlich eine Wanderung in die Grenzzone unternommen und dort ein paar Pilze gesammelt.

In Finnland gibt es das „Jedermannsrecht“, das uns das Recht gewährt, die Natur zu nutzen, unabhängig davon, wem das Gebiet gehört oder wer es nutzt. Das ist wahrscheinlich das beste Gesetz, das wir haben.

Allerdings muss ich zugeben, dass ich manchmal in eine Grauzone gerate und Dinge sammle, die nicht nur Pilze sind. Vor ein paar Monaten habe ich zum Beispiel ein umgestürztes „Border Zone“-Schild in einem Graben gefunden. Da es mit Laub und Schmutz bedeckt war, dachte ich mir, dass es zur Natur gehört und somit in meinen Augen unter das Jedermannsrecht fällt.

Auch wenn dieses Schild ein hübsches Deko-Stück ist, ist es für meinen Geschmack etwas zu bunt. Du scheinst jemand zu sein, der das zu schätzen weiß. Vielleicht können wir einen kleinen Tausch dafür machen, aber ich gebe es nicht für irgendetwas Billiges her."	"Please pay attention to the following points when translating:
- Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)"	
Tasks	Gunsmith/10	name	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					name		Hitman	2920	Hitman		
Tasks	Gunsmith/10	difficulty	0	ignore	Traders/Gunsmith/Tasks/10_Hitman	tres					difficulty		Hard				
Tasks	Gunsmith/10	description	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					description		"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	2922	"In Area 05 gibt es einen Typen, den wir den Punisher nennen. Er kommt aus der finnischen Unterwelt; manche sagen, er sei ein Schuldeneintreiber für eine der großen Biker-Gangs.

Ab und zu taucht dieser Typ auf und verlangt verdammte Zahlungen für irgendwelche selbst verursachten Schulden. Normalerweise würde ich diese Clowns schon an der Haustür erschießen, aber der hier ist hart wie Stahl. Punisher und seine Handlanger haben kürzlich auch einen Polizeiwagen geklaut, sodass sie jetzt sogar ein leicht gepanzertes Fahrzeug haben.

Jemand muss dieser Clownshow ein Ende bereiten, also brauche ich im Grunde einen Auftragskiller. Bring mir seinen Kopf oder irgendetwas anderes, das beweist, dass er tot ist, und ich gebe dir die Schlüssel zu meinem Lagerbunker."	"Please pay attention to the following points when translating:
- 'Area 05'
- 'Purnisher' is a pronoun for a hostile NPC"	
