text	translation
"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	"탱크 열차가 폭발하고 초기 화재가 발생했을 때, 저는 거기에 일반적인 산업용 화학물질 외에 다른 무언가가 관련되어 있었을 것이라고 확신해요.

관계자들이 주장한 대로 아크릴로니트릴이 원인 물질 중 하나인 것은 분명하지만, 저는 그것이 큰 그림의 일부일 뿐이라는 가설을 세웠어요. 물론, 아크릴로니트릴은 연소 시 시안화수소와 같은 유독 가스를 방출하며 1급 발암물질로 분류되는 건 맞지만, 제 이론을 설명해 드리죠.

이러한 유기 화합물은 매우 강한 냄새를 풍겨요. 그 사람들이 말한대로 엄청난 양이 누출됐다면 냄새가 사방에 퍼져 있어야 했지만, 그렇지 않았어요. 게다가 아크릴로니트릴만으로는 환경과 수자원에 그렇게 오랫동안 영향이 지속되지 않아요

따라서 훨씬 더 독성이 강한 물질이 관련되어 있을 가능성을 염두에 두고 있어요. 물론 이론일 뿐이지만, 진상을 밝히는 유일한 방법은 그 원인을 찾는 겁니다.

유조차로 운송되었다는 사실을 알고 있으니, 가장 가까운 석유 터미널에 가서 샘플을 검사해 실제로 기름이 들어있는지 아니면 다른 물질이 들어있는지 확인해 보겠습니다. 기름 샘플 용기는 찾는 건 쉬울거에요. 금색 우유병처럼 생겼고, 그런 용기가 아주 많이 있을 겁니다."
Bloodsuckers	흡혈귀
"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	"놀랍지 않나? 새 병사와 새 소총이라니, 언제나 반가운 광경이지.

잡담은 그만하고. 믿을 만하고 저렴한 걸 원한다고? 좋아, 하지만 내 부탁이 먼저일세. 여기는 자네가 원하는대로 계급장을 바꿔달 수 있는 곳이 아니거든. 어디부터 시작할까? 보급품 운반 같은 것도 있겠지만, 자네가 좀 허약해 보이니 간단한 일부터 시작하는 게 좋겠군. 잠깐 생각해 보자고.

그래, 좋은 생각이 났네. 여름이면 그 날아다니는 벌레 놈들이 정말 짜증 나거든. 그 개같은 놈들이 벙커에 들어올 리 없다고 생각하겠지만, 장담컨대 들어와. 매년 여름이면 귀 옆에 달라붙어서 24시간 내내 윙윙거린다고.

자네에게 딱 맞는 일을 하나 제안하지. 그 흡혈귀들을 없애버릴 방법을 찾아와. 그런 다음에 더 자세히 얘기해 보자고."
Warm Meal	따듯한 식사
"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	"나는 군인으로서 전투식량을 사랑하는 편이지네만, 몇 주 동안 똑같은 죽과 말라빠진 간식만 씹어대는 것도 이제는 한계가 있다고.

예전에는 전투식량에 제대로 된 통조림 식품이라도 들어 있었는데, 요즘 전투식량에는 맛대가리 없는 고기 반죽과 패스트푸드 밖에 없다고. 그딴 인공 폐기물은 절대로 입에 대지도 않을 거야.

마지막으로 제대로 된 따뜻한 식사를 먹은게 언제인지도 기억나지 않아. 어쩌면 이번 기회에 자네가 실력을 발휘해서 우리 관계를 한 단계 더 발전시킬 수 있을지도 모르겠어. 제대로 된 핀란드식 완두콩 수프에 겨자를 곁들여 담은 반합 정도면 괞찮을 것 같군."
Nordic Trade	북유럽 무역
"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	"스웨덴 놈들은 이해할 수는 없는 놈들이지만, 딱 세 가지 만큼은 확실히 인정해줘야겠어. 해군도 좋고, 자동차와 담배도 꽤 괞찮지. 그럼에도 그녀석들은 어딘가 나사가 빠져있단 말이야. 너무 행복해 보이고 사교적이거든, 부자연스러울 정도로.

아, 오해는 하지 말게. 좋은 이웃이긴 하지만.. 글쎄. 어쩌면 너무 부유해서 옷을 쫙 빼 입고 다녀서인지, 아니면 그놈의 하키 때문인지 잘 모르겠어.

하지만 이웃 좋다는게 뭔가, 어쩌면 꽤 괞찮은 거래를 하나 제안해 볼 수도 있겠어. 나는 이걸 '디저트 교환'이라고 부른다네. 스웨덴 놈들의 꽤 괞찮은 디저트를 좀 가져다준다면, 나는 핀란드 디저트를 나눠주지. 서로에게 이득이 되는 거래지, 다른 말로 경쟁 없이 즐길 수 있는 북유럽식 무역이라고 할까?"
Big Blades	커다란 칼날
"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"사람이 어떤 칼을 차고 다니는지 보면 그 사람에 대해 많은 것을 알 수 있지. 만약 작은 주머니칼을 차고 다니는 사람을 본다면, 자네도 그런 놈들과는 어울리고 싶지 않을 거야.

칼에 있어서는 불변의 진리가 있어. ""크면 클수록 좋다"" 라는 법칙이지. 나는 개인적으로 나무를 베거나 빽빽한 숲에서 장애물을 제거하는 데 적합한 마체테를 선호하는 편일세. 비록 여기가 정글은 아니지만, 살다보면 뼈저리게 후회하는 순간이 오거든.

칼을 수집하는 것 또한 품격 있는 취미지. 나도 나름 꽤 다양한 칼을 수집했다고 자랑할 수 있지만, 아직 내 컬렉션에 넣지 못한 덩치 큰 놈들이 몇개 있단 말일세."
Ammo Delivery	탄약 배달
"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"자네도 알겠지만, 내 창고에는 웬만한 종류의 탄약은 다 구비되어 있네. 자네가 다람쥐를 잡든, 사람을 잡든, 어떤 것이라도 자네 입맛대로 고를 수 있다는 걸세 .

탄약 중에서는 7.62x39와 .223 구경이 내 매출을 책임지는 베스트셀러라고 할 수 있네. 가끔은 좀 특이한 탄약을 찾는 별종들도 있지만, 그런 특이한 요청까지 고려해서 재고를 유지하는 것도 꽤 고역이야.

잠깐 자네가 나 대신 탄약 배송을 대신해주지 않겠나? 그렇게 하면 우리도 취급 품목을 좀 늘려볼 수 있겠어."
Weapon Delivery	무기 배달
"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"예전에는 국경 너머에서 거래를 꽤 많이 했었는데, 요즘은 그 인맥이 전부 끊겨버렸어.

덕분에 동구권 무기는 늘 재고가 부족하지, 참 안타까운 일이야. 서방제 물건들에 비하면 그쪽품 물건들이 훨씬 믿음직하거든. 자네도 알다시피 서방은 모든 걸 '택티컬'하게 만드는 고질병이 있어. 레일이니 뭐니 온갖 잡동사니들을 주렁주렁 달아대다보니 엉망진창이 되기 마련이지, .

이제 국경 너머와는 인맥이 끊겼으니, 다른 루트로 빠르게 무기를 공급해 준다면 정말 고맙겠어."
Medic	의무병
"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"군대에서 가장 중요한 역할은 딱 두 가지뿐이야. 소총수와 의무병이지, 지휘관, 포병, 기타 지원 부대, 이런건 전부 겉치레일 뿐이란 말일세.

사실, 나는 전담 의무병을 하나 두고 있네. 실력 있는 방랑자인데, 전투태세에서 사용할 간단한 전술이 있지. 만약 내가 사격을 하다가 총에 맞으면, 의무병이 내 입에 펜타닐 사탕을 물려주는 거야. 그러면 우리는 다시 진군을 이어가는 거지. 이게 광기를 잠재워주지는 않아, 그저 통증을 잊고 진격하게 해주는 거지.

만일의 사태에 대비해서, 내 의무병 친구에게 사탕이 몇 개 더 필요할 것 같아. IFAK라 부르는 응급처치 키트 안에 들어있을 거 같은데, 만약 자네가 그걸 찾게된다면 또 다른 거래의 장이 열리겠지."
Home Collection	소장품
"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"칼 수집은 또 다른 취미지만, 무기 수집은 진정한 가치를 가려내는 예술과 같네.

내 컬렉션에는 1500년대 머스킷부터 1990년대 소총까지 다양하게 있지만, 그 이후의 총들은 워낙 천박해서 못봐주겠더군. 지금까지 150정이 넘는 총을 모았는데, 그중에서도 가장 특별한 놈은 바로 1985년 휴가 때 밀반입한 터키제 리볼버 샷건 몇 자루라 할 수 있지.

요즘은 소음기가 내장된 총기에 관심을 갖고 있는데, 그런 총을 찾는게 쉽지 않단 말이지. 특히, 요즘 눈독들이고 있는 동구권 물건이 하나 있는데, 통 찾을수가 없다고."
Everyman's Right	모두의 권리
"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"얼마전에 접경 지대에 등산을 가서 버섯을 좀 따왔다네.

핀란드에는 누구나 자연을 이용할 권리가 있다는 ""만인의 권리""라는 제도가 있지. 땅의 소유권이나 점유권에 관계없이 누구나 자연을 이용할 수 있도록 보장하는 법인데, 핀란드에서 가장 훌륭한 법이라고 할 수 있지.

...솔직히 말하자면, 가끔은 경계가 애매한 구역에 발을 들여 버섯이 아닌 다른 것들을 채집하기도 하네. 예를 들자면, 몇 달 전에는 도랑에서 굴러다니던 접경 지대 표지판을 발견했었네. 나뭇잎과 흙으로 덮여 있었으니 자연의 일부라고 볼 수 있고, 그렇다면 이것도 ""모두의 권리""에 포함된다고 볼 수 있지 않겠나.

이 표지판은 장식용으로도 좋지만, 너무 알록달록해서 내 취향에는 맞지 않는구만. 자네라면 좋아할 같은데, 작은 거래를 해보는건 어떤가. 아, 물론 헐값에 팔 생각은 전혀 없네."
Hitman	암살자
"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"05 구역에는 우리가 ""퍼니셔""라고 부르는 놈이 하나 있네. 핀란드 범죄 조직 출신인데, 소문에 따르면 유명 폭주족 갱단의 추심원 역할을 했다더군.

이 녀석은 시도 떄도 없이 나타나서 있지도 않는 빚을 갚으라고 난리를 쳐. 평소같으면 이런 미친놈들은 문 앞에서 쏴버리겠지만, 이 놈들은 더럽게 끈질겨. 최근에는 그 녀석이랑 쫄따구들이 경찰 호송차를 훔쳐서 타고다니니, 이제는 경장갑 차량까지 갖춘 셈이지.

누군가는 이 광대짓을 끝내야만 해. 그런 의미에서, 나는 지금 히트맨이 필요하네. 그놈의 목을 가져오든 뭐든, 그놈이 죽었다는 증거를 가져오면, 내 창고 열쇠를 내어주지."
Trader Event	상인 이벤트
Dynamic Event	동적 이벤트
Special Event	특별 이벤트
Trader	상인
Dynamic	동적
Special	특별
Guaranteed	보장됨
Generalist returns to Village	잡화상이 마을에 복귀
"Generalist is a ""jack of all trades"" trader who runs a small shop inside the Village garage building in Area 05 and specializes in common goods.

After taking a small mental break, Generalist is once again back in business and ready to serve his loyal customers with decent prices."	"잡화상은 05구역 마을 차고 건물 안에 작은 가게를 운영하는 만능 재주꾼 상인으로, 주로 일반 생필품을 판매합니다.

잠시 휴식을 취한 후, 잡화상은 다시 영업을 시작하여 단골 고객들에게 합리적인 가격으로 상품을 제공할 준비를 마쳤습니다."
Doctor returns to School	의사가 학교에 복귀
"Doctor is a trader who specializes in medicine and holds an improvised clinic inside an abandoned school building in Area 05.

After visiting Grandma for a ""welfare check,"" Doctor returns to his clinic and is ready to provide medical services for the injured."	"의사는 의학을 전문으로 하는 상인으로, 05구역의 버려진 학교 건물 안에 임시 진료소를 운영하고 있습니다.

할머니의 안부를 확인하러 다녀온 의사는 진료소로 돌아와 부상자들을 치료할 준비를 마쳤습니다."
Fighter Jets	전투기
"After the Area 05 evacuation and Border Zone demilitarization, things have started to take a wrong turn and a show of force is needed.

The Finnish military will start performing non-lethal, high-visibility aerial flybys with fighter jets that appear in the sky frequently."	"5구역 철수 및 접경 지대
 비무장화 이후 상황이 악화되기 시작했고, 무력시위가 필요합니다.

핀란드군은 전투기를 이용해 상공에 자주 나타나는 고위험 비살상 공중 시범 비행을 시작할 예정입니다."
Missing Cat	잃어버린 고양이
"Grandma's cat has gone missing after a sonic boom from a fighter jet spooked the cat and it ran away.

A few days ago, Nomads found the cat wandering in the Outpost and managed to capture it with some sort of box. Once the Nomads started to deliver the cat back to Grandma, they were ambushed by Bandits who apparently took the box.

Locals saw the Bandits tossing the box around in a cruel way and eventually leaving the box somewhere."	"할머니의 고양이가 전투기의 굉음에 놀라 도망친 후 사라졌습니다.

며칠 전, 방랑자들이 전초기지에서 고양이를 발견하고 어떤 상자로 고양이를 잡았습니다. 유목민들이 고양이를 할머니에게 돌려주려던 순간, 산적들이 습격하여 상자를 빼앗아 갔습니다.

마을 사람들은 밴디트들이 상자를 마구 던지다가 결국 어딘가에 버려두는 것을 목격했습니다."
Punisher arrives to Area 05	퍼니셔가 05구역에 도착
"Punisher is a bandit boss and a feared debt collector in the Finnish criminal world.

Punisher and his minions have stolen a local police van and are taking routine drives across Area 05."	"퍼니셔는 핀란드 범죄 세계에서 악명 높은 산적 두목이자 채권 추심원입니다.

퍼니셔와 그의 부하들은 지역 경찰차를 훔쳐 05구역 곳곳을 누비고 다니고 있습니다."
Airdrops are delivered to Area 05	공중 보급품이 05구역에 투하됨
"After a long delay, the Finnish military has once again started delivering airdrops to Area 05.

Airdrops usually contain humanitarian aid such as medicals, consumables and other relevant survival gear."	"오랜 지연 끝에 핀란드군은 05구역에 대한 공중 구호품 투하를 재개했습니다.

공중 구호품에는 일반적으로 의약품, 소모품 및 기타 생존 장비와 같은 인도적 지원 물품이 포함됩니다."
BTR Patrols	BTR 순찰
"The military faction has started to use armored vehicles in the Vostok area.

Military BTR's are equipped with heavy machine guns and patrols have been seen across main roads and key locations."	"군 세력이 보스토크 지역에서 장갑차를 사용하기 시작했습니다.

군용 BTR은 중기관총으로 무장하고 있으며, 주요 도로와 핵심 지역에서 순찰하는 모습이 목격되었습니다."
Attack Helicopters	공격 헬리콥터
"The Border Zone demilitarization is starting to crumble and it is obvious that previous rules no longer apply.

While official sources ensure nothing has changed, attack helicopters have started making frequent patrols and airspace violations near the Border Zone."	"접경 지대의 비무장화가 무너지기 시작했고, 기존의 규칙들이 더 이상 적용되지 않는다는 것이 명백해지고 있습니다.

공식 소식통은 아무런 변화가 없다고 주장하지만, 공격 헬리콥터들이 접경 지대
 인근에서 빈번한 순찰과 영공 침범을 시작했습니다."
Helicopter Crash Sites	헬리콥터 추락 현장
"After airspace violations, aerial incidents were unavoidable and multiple attack helicopters were shot down on both sides of the border.

Helicopter crash sites are scattered around multiple locations and contain high-value loot, which also makes them hotspots for AI activity."	"영공 침범 이후 공중전은 불가피했으며, 국경 양쪽에서 여러 대의 공격 헬리콥터가 격추되었습니다.

헬리콥터 추락 지점은 여러 곳에 흩어져 있으며, 고가의 전리품이 발견되어 AI 활동의 주요 거점이 되고 있습니다."
Gunsmith returns to Outpost	건스미스가 전초기지로 복귀
"Gunsmith is a trader who maintains a weapon storage inside one of the Outpost bunkers and specializes in everything related to firearms.

Gunsmith was nowhere to be seen for multiple months but according to rumors, he was taking a ""business trip"" to the other side of the border but has now returned to his beloved bunker in Area 05."	"건스미스는 전초기지 벙커 중 한 곳에 무기 보관소를 운영하며 총기류 관련 모든 것을 전문적으로 취급하는 상인입니다.

건스미스는 몇 달 동안 자취를 감췄지만, 소문에 따르면 국경 너머로 ""출장""을 갔다가 이제 05구역에 있는 그의 소중한 벙커로 돌아왔다고 합니다."
Outpost gets compromised	전초기지 발각
"Given the previous events, the situation at the Border Zone is escalating quickly and nearby areas face the consequences.

Military BTR's can now enter the Outpost map and Area 05 is no longer considered safe.

News of the event spread quickly among Area 05 locals and traders, but it is only considered rumors by the media and authorities outside of Area 05."	"최근 사건들로 인해 접경 지대
의 상황은 급속도로 악화되고 있으며, 인근 지역들도 그 여파에 직면하고 있습니다.

이제 군용 BTR이 전초기지 지도에 진입할 수 있게 되었고, 05구역은 더 이상 안전지대로 간주되지 않습니다.

이 소식은 05구역 주민들과 상인들 사이에서 빠르게 퍼져나갔지만, 05구역 외부의 언론과 당국은 이를 단순한 루머로 여기고 있습니다."
Traders leave Area 05	상인들이 05구역을 떠남
"After the Outpost was compromised, all traders started making preparations and leaving Area 05.

It seems that the traders are doing this as a temporary measure and will return if and when things calm down."	"전초기지가 발각된 후, 모든 상인들은 준비를 마치고 05구역을 떠나기 시작했습니다.

상인들이 이렇게 하는 것은 임시방편이며, 상황이 진정되면 돌아올 것으로 보입니다."
Traders return to Area 05	상인들이 05구역으로 복귀
"The escalation of recent events has seemed to stop and Area 05 did not spiral into full chaos.

All traders are returning back to Area 05."	"최근 사태의 악화세는 진정된 듯하며, 5구역은 완전한 혼란에 빠지지 않았습니다.

모든 거래자들이 5구역으로 복귀하고 있습니다."
Transmission	송신
"The signal that started it all has suddenly reappeared.

The transmission is interfering with radio broadcasts and can be heard on all common frequencies.

This is the last event of Early Access [Build 1]. The events and story will continue in upcoming builds."	"모든 사태의 발단이 된 신호가 갑자기 다시 나타났습니다.

이 신호는 라디오 방송을 방해하고 있으며, 모든 일반 주파수에서 수신 가능합니다.

이것은 얼리 액세스 [빌드 1]의 마지막 이벤트입니다. 이벤트와 스토리는 향후 빌드에서 계속됩니다."
Common	일반
Rare	희귀
Legendary	전설
Ammo	탄약
Armor Plate	방탄판
Armor	방어구
Armor Plate {class}	방탄판 {class}
Armor Plate (II)	방탄판 (II)
Armor Plate (III+)	방탄판 (III+)
Armor Plate (III)	방탄판 (III)
Armor Plate (IIIA)	방탄판 (IIIA)
Armor Plate (IV)	방탄판 (IV)
Attachment	부착물
Hybrid	하이브리드
Kobra	코브라
Leopard	레오파드
Micro	마이크로
Monster	몬스터
Thor	토르
Backpack	가방
Jääkäri Backpack (Black)	야카리 배낭 (블랙)
Jääkäri BP.	야카리 배낭
Jääkäri Backpack (Brown)	야카리 배낭 (브라운)
Jääkäri Backpack (Green)	야카리 배낭 (그린)
Jääkäri Backpack (M05)	야카리 배낭 (M05)
Nomad Backpack	방랑자 배낭
Nomad BP.	방랑자 배낭
Patrol Backpack	패트롤 배낭
Patrol BP.	패트롤 배낭
Duffel (Retro)	더플백 (레트로)
R. Duffel	더플백
Belt Pouch	벨트 파우치
Kukkaro (Black)	쿠카로 (블랙)
Kukkaro	쿠카로
Kukkaro (Brown)	쿠카로 (브라운)
Kukkaro (Green)	쿠카로 (그린)
Kukkaro (M05)	쿠카로 (M05)
Literature	서적
Book (Children)	책 (아동용)
Children	아동
Book (Cooking)	책 (요리)
Cooking	요리
Book (Fishing)	책 (낚시)
Book (Religion)	책 (종교)
Religion	종교
Clothing	의류
Flame Beanie	플레임 비니
F. Beanie	플레임 비니
Combat Boots	전투화
C. Boots	전투화
M62 Cap	M62 캡
Tactical Fleece (Brown)	전술 후리스 (브라운)
T. Fleece	전술 후리스
Tactical Fleece (Green)	전술 후리스 (그린)
Leather Gloves	가죽 장갑
L. Gloves	가죽 장갑
Work Gloves	작업용 장갑
W. Gloves	작업 장갑
Mosquito Hat	모기장 모자
M. Hat	모기 모자.
Sauna Hat	사우나 모자
S. Hat	사우나 모자
Hoodie (Border Zone)	"후드티 (접경 지대
)"
Hoodie BZ.	"후드티 (접경 지대
)"
Hoodie B.	"후드티 (접경 지대
)"
Hoodie (Gray)	후드티 (그레이)
Hoodie	후드티
M62 Jacket	M62 재킷
M62 J.	M62 재킷
Santa Jacket	산타 재킷
Santa J.	산타 재킷
Winter Jacket (Blue)	겨울 재킷 (블루)
Winter Jacket	겨울 재킷
Winter Jacket (Red)	겨울 재킷 (레드)
Winter J.	겨울 재킷
Jeans (Black)	청바지 (블랙)
Jeans	"청바지
(블랙)"
Hiking Pants	등산 바지
Hiking P.	등산 바지
Windbreaker (Black)	바람막이 (블랙)
Windbreaker	바람막이
Windbr.	바람막이
Windbreaker (Green)	바람막이 (그린)
Consumables	소모품
Consumable	소모품
Drink	마시기
Eat	먹기
Eat Raw	먹기 (날것)
Eat (Raw)	먹기 (날것)
Chew	씹기
Smoke	피우기
Use	사용
Beer	맥주
Empty Can	빈 캔
Can	캔
Canned Meat	고기 통조림
Meat	고기
Canned Meatballs	미트볼 통조림
Meatballs	미트볼
Canned Pea Soup	완두콩 스프 통조림
Pea Soup	"완두콩
스프"
Canned Peaches	복숭아 통조림
Peaches	복숭아
Canned Pear	배 통조림
Pear	배
Canned Peas	완두콩 통조림
Peas	완두콩
Canned Pineapple	파인애플 통조림
Pineapple	파인애플
Canned Tomatoes	토마토 통조림
Tomatoes	토마토
Canned Tuna	참치 통조림
Tuna	참치
Cat Food	고양이 사료
War Chocolate	군용 초콜릿
W. Choco	군용 초콜릿
Cigarettes	담배
Cigs	담배
Cigars	시가
Coffee	커피
Coffee (Brewed)	커피 (끓임)
C. Brewed	커피 (끓임)
Fish Soup (Cooked)	생선 스프 (조리됨)
F. Soup (Cooked)	생선 스프 (조리됨)
F. Soup	생선 스프
Meatballs (Cooked)	미트볼 (조리됨)
M. Balls (Cooked)	미트볼 (조리됨)
M. Balls	미트볼
Pea Soup (Cooked)	완두콩 스프 (조리됨)
P. Soup (Cooked)	콩 스프 (조리됨)
P. Soup	콩 스프
Tomato Soup (Cooked)	토마토 스프 (조리됨)
T. Soup (Cooked)	토마토 스프 (조리됨)
T. Soup	토마토 스프
Crackers	크래커
Energy Drink	에너지 드링크
E. Drink	에너지.
Energy Powder	에너지 파우더
E. Powder	E.파우더
Field Ration	전투식량
F. Ration	전투식량
Juice	주스
Juice (Orange)	주스 (오렌지)
Juice O.	오렌지
Juice (Pear)	주스 (배)
Juice P.	배
Juice (Raspberry)	주스 (라즈베리)
Juice R.	라즈베리
Kilju	킬유
Kompot	과일조림
Mustard	머스타드
Peanuts	땅콩
Potato	감자
Salty Liquorice	감초사탕
Salty Liq.	감초사탕
Snus	씹는 담배
Soda (Lemon)	소다 (레몬)
Soda	소다
Soda L.	레몬소다
Sugar	설탕
Water Bottle	물병
Water	물
Yeast	이스트
Electronics	전자제품
Alarm Clock	알람 시계
A. Clock	알람시계
Batteries	배터리
Battery	배터리
Battery Cables	배터리 케이블
B. Cables	배터리 선
Casette	카세트
Casette (Electrofolk)	Casette (일렉트로포크)
Junna - Haavakko	Junna - Haavakko
Junna - Lempi	Junna - Lempi
Junna - Mistä Sä Tiesit Tulla	Junna - Mistä Sä Tiesit Tulla
Junna - Mukula	Junna - Mukula
Junna - Pappa Se Antoi Hevosen	Junna - Pappa Se Antoi Hevosen
Junna - Rautahepo	Junna - Rautahepo
Junna - Ruslana	Junna - Ruslana
Junna - Vandringsman	Junna - Vandringsman
Casette (Nomad)	카세트 (방랑자)
Casette (OST)	카세트 (OST)
OST - Alive	OST - Alive
OST - Daybreak	OST - Daybreak
OST - Far	OST - Far
OST - Lost	OST - Lost
OST - Rain	OST - Rain
OST - Road	OST - Road
OST - Trailer	OST - Trailer
OST - Winds	OST - Winds
Casette (Radio Hits)	카세트 (히트곡)
Casette (Symphony)	카세트 (교향곡)
Vostok Symphony	보스토크 교향곡
Casette Player	카세트 플레이어
C. Player	플레이어
Coffeemaster	커피머신
C. Master	커피머신
Cooking Station	조리대
C. Station	조리대
Hotplate	핫플레이트
Inverter	인버터
Narva	나르바
Polaris	폴라리스
Fish	생선
Fishing	낚시
Bream	도미
Fishing Rod	낚싯대
F. Rod	낚싯대
Perch	농어
Pike	민물고기
Roach	잉어
Grenade	수류탄
Helmet	헬멧
Police Helmet (IIIA)	경찰 헬멧 (IIIA)
Police Helmet	경찰 헬멧
P. Helmet	경찰 헬멧
Instrument	악기
Guitar	기타
Harmonica	하모니카
Harmo.	하모니카
Key	열쇠
Attic Key	다락방 열쇠
Attic K.	다락방 열쇠
Bunker Key	벙커 열쇠
Bunker K.	벙커 열쇠
Cellar Key	지하실 열쇠
Cellar K.	지하실 열쇠
Classroom Key	교실 열쇠
Class. K.	교실 열쇠
Gymnasium Key	체육관 열쇠
Gym. K.	체육관 열쇠
Tunnel Key	터널 열쇠
Tunnel K.	터널 열쇠
Knife	칼
Jaeger 140	예거 140
Jaeger	예거
Skrama 200	스크라마 200
Skrama	스크라마
Skrama 240	스크라마 240
Lore	스토리
Cat	고양이
Oil Sample	기름 샘플
Oil S.	기름 샘플
Patient Report	환자 보고서
P. Report	보고서
Heal	치료
Spray	뿌리기
Medical	의료
Antibiotics	항생제
Antibio.	항생제
Antiseptic	소독약
A. Septic	소독약
Balm	연고
Bandage	붕대
Bandage (Improvised)	붕대 (급조)
Cold Medicine	감기약
C. Med.	감기약
Deodorant	데오드란트
Deodora.	데오드란트
Lotion	로션
