location	parent	name	type	text	translation
UI/Interface	Tooltip/Panel/Margin/Elements	Weight	Label	Weight:	무게:
UI/Interface	Tooltip/Panel/Margin/Elements	Value	Label	Value:	가치:
UI/Interface	Tooltip/Panel/Margin/Elements	Caliber	Label	Caliber:	구경
UI/Interface	Tooltip/Panel/Margin/Elements	Damage	Label	Damage:	데미지
UI/Interface	Tooltip/Panel/Margin/Elements	Penetration	Label	Penetration:	관통 등급:
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 1	레벨 1
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 2	레벨 2
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 3	레벨 3
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 4	레벨 4
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 5	레벨 5
UI/Interface	Tooltip/Panel/Margin/Elements	Protection	Label	Protection:	방어 등급:
UI/Interface	Tooltip/Panel/Margin/Elements/Protection	Value	Label	Level 1	레벨 1
UI/Interface	Tooltip/Panel/Margin/Elements	Capacity	Label	Capacity:	용량:
UI/Interface	Tooltip/Panel/Margin/Elements	Insulation	Label	Insulation:	방한:
UI/Interface	Tooltip/Panel/Margin/Elements	Health	Label	Health:	체력:
UI/Interface	Tooltip/Panel/Margin/Elements	Energy	Label	Energy:	기력:
UI/Interface	Tooltip/Panel/Margin/Elements	Hydration	Label	Hydration:	수분:
UI/Interface	Tooltip/Panel/Margin/Elements	Mental	Label	Mental:	정신력:
UI/Interface	Tooltip/Panel/Margin/Elements	Temperature	Label	Body Temp:	체온:
UI/Interface	Tooltip/Panel/Margin/Elements	Nested	Label	Nested:	결합됨:
UI/Interface	Tooltip/Panel/Margin/Elements	Cures	Label	Cures:	치료:
UI/Interface	Tooltip/Panel/Margin/Elements/Subpanel/Margin/Elements	Compatible	Label	Compatible Items:	호환 아이템:
UI/Elements/Item	Details	Abbreviation	Label	Item	아이템
UI/Profiler	Panel/Margin	Label	Label	Profiler	프로파일러
UI/Elements/Recipe	Margin/Elements/Header	Show	Button	Show	보기
UI/Elements/Recipe	Margin/Elements/Header	Title	Label	Recipe Name	레시피 명
UI/Elements/Recipe	Margin/Elements/Content	Input	Label	Input:	입력:
UI/Elements/Recipe	Margin/Elements/Content	Output	Label	Output:	출력:
UI/Elements/Recipe	Margin/Elements/Content/Buttons	Input	Button	Start Input	투입 시작
UI/Elements/Recipe	Margin/Elements/Content/Buttons	Complete	Button	Craft	제작
Resources/RemapButton	MarginContainer/HBoxContainer	LabelAction	Label	Example Input	입력 예시
Resources/RemapButton	MarginContainer/HBoxContainer	LabelAction	Label	Input Key	키 입력
UI/Elements/Task	Margin/Elements	Title	Label	Duty Calls	국가의 부름
UI/Elements/Task	Margin/Elements/Title	Add	Button	Add to Notes	노트에 추가
UI/Elements/Task	Margin/Elements/Title	Remove	Button	Remove	제거
UI/Elements/Task	Margin/Elements	Difficulty	Label	Difficulty:	난이도:
UI/Elements/Task	Margin/Elements/Difficulty	Value	Label	Easy	쉬움
UI/Elements/Task	Margin/Elements	Description	Label	"Last week I visited the Doctor in that abandoned school building nearby. He told me that I should cut all my ""bad habits"", but the old fucker smokes himself, so screw him!

You're probably just one of those modern-day hippies who only licks mint pastilles when things get rough, but if you happen to find one of these, bring a pack or two and some matches as well."	"지난주에 근처 버려진 학교 건물에 있는 의사를 찾아갔어. 그는 내 ""나쁜 습관""들을 다 끊으라고 했지만, 그 늙은이는 담배도 피우니까 신경 안 써!

넌 아마 힘든 일이 있을 때만 민트 사탕을 핥아먹는 현대판 히피 중 하나겠지. 하지만 혹시라도 이런 사탕을 발견하면 한두 갑이랑 성냥도 챙겨가."
UI/Elements/Task	Margin/Elements	Input	Label	Deliver:	배달:
UI/Elements/Task	Margin/Elements	Output	Label	Receive:	보상:
UI/Elements/Task	Margin/Elements	Hint	Label	"→ You will receive shelter furniture from this task
→ Your furniture is located in Furniture Catalog [Decor Mode]"	"→ 이 임무를 완료하면 쉼터용 가구를 획득하게 됩니다.
→ 획득한 가구는 가구 카탈로그 [장식 모드]에서 확인할 수 있습니다."
UI/Elements/Task	Margin/Elements/Buttons	Input	Button	Start Delivery	배달 시작
UI/Elements/Task	Margin/Elements/Buttons	Input	Button	Stop Delivery	배달 종료
UI/Elements/Task	Margin/Elements/Buttons	Input	Button	Delivered	배달됨
UI/Elements/Task	Margin/Elements/Buttons	Complete	Button	Complete	완료
UI/Elements/Event	Margin/Elements/Header	Show	Button	Show	보기
UI/Elements/Event	Margin/Elements/Header	Day	Label	Day 1	1 일차
UI/Elements/Event	Margin/Elements/Header	Title	Label	Generalist returns to Village	잡화상이 마을에 복귀
UI/Elements/Event	Margin/Elements/Header	Status	Label	In 10 days	10 일 후
UI/Elements/Event	Margin/Elements/Content	Type	Label	Trader event	상인 이벤트
UI/Elements/Event	Margin/Elements/Content	Location	Label	Event location:	이벤트 위치:
UI/Elements/Event	Margin/Elements/Content/Location	Value	Label	Village	마을
UI/Elements/Event	Margin/Elements/Content	Possibility	Label	Event possibility:	발생 가능성:
UI/Elements/Event	Margin/Elements/Content/Possibility	Value	Label	~5% / map instance	~5% / map instance
UI/Elements/Event	Margin/Elements/Content	Description	Label	"Doctor is a trader specialized in medicine and holds an improvised clinic inside abandoned school building in Area 05.

After visiting the Grandma for an ""welfare check"", Doctor returns to this clinic and is ready to provide medical services for the injured ones."	"의사는 약을 전문으로 하는 상인으로, 05구역의 버려진 학교 건물 안에 임시 진료소를 운영하고 있습니다.

할머니의 안부를 확인하러 다녀온 의사는 이 진료소로 돌아와 부상자들을 치료할 준비를 하고 있습니다."
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Title	Label	Item	아이템
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Type	Label	Type (Common)	유형 (흔함)
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Type	Label	Type (Rare)	유형 (희귀)
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Type	Label	Type (Legendary)	유형 (전설)
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Info	Label	An item is an object within the game world that can be collected by a player.	아이템은 게임 월드 내에서 플레이어가 수집할 수 있는 물체입니다.
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Condition	Label	Condition:	상태:
UI/Elements/Tooltip	Content/Panel/Margin/VBox/Condition	Value	Label	100%	100%
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Weight	Label	Weight:	무게:
UI/Elements/Tooltip	Content/Panel/Margin/VBox/Weight	Value	Label	100kg	100kg
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Value	Label	Value:	가치:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Use	Label	Use time:	사용 시간:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Damage	Label	Damage:	데미지:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Caliber	Label	Caliber:	구경:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Magazine	Label	Magazine:	탄창:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Capacity	Label	Capacity:	용량:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Stack	Label	Max stack:	최대 중첩 수:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Armor	Label	Armor:	방어등급:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Health	Label	Health:	체력:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Energy	Label	"Energy:
"	"기력:
"
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Hydration	Label	Hydration:	수분:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Temperature	Label	Body Temp:	체온:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Cures	Label	Cures:	치료:
UI/Elements/Tooltip	Content/Panel/Margin/VBox	Compatibility	Label	Compatibility:	호환성:
UI/Elements/Message	Panel/Margin	Info	Label	✓  New Furniture Added [Catalog]	✓  새 가구 추가됨 [카탈로그]
