WHERE	SUB	KIND	Transliteration	Transcreation	Machine translated	Confused	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION
	Item	Button	0	0	1	0	0	substr	Scripts/Context	gd			sleepButton.text	literal		133	Sleep	Sommeil	
Inventory	Item	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Transfer	Button	text	221380720	"Transfer
"	"Transfert
"	
Inventory	Item	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Drop	Button	text	843290863	"Drop
"	"Lâcher
"	
Inventory	Item	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Place	Button	text	741000239	"Place
"	"Lieu
"	
Inventory	Item	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Destroy	Button	text	855510833	"Destroy
"	"Détruire
"	
Inventory	Item/Weapon/Attachment	Button	0	0	0	0	0	pattern									Remove {name}		
Inventory	Item/Weapon/Attachment	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Remove_0	Button	text	1308304022	"Remove [0]
"	"Supprimer [0]
"	
Inventory	Item/Weapon/Attachment	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Remove_1	Button	text	457191876	"Remove [1]
"	"Supprimer [1]
"	
Inventory	Item/Weapon/Attachment	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Remove_2	Button	text	301616661	"Remove [2]
"	"Supprimer [2]
"	
Inventory	Item/Weapon/Attachment	Button	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Context/Panel/Margin/Buttons	Remove_3	Button	text	541643648	"Remove [3]
"	"Supprimer [3]
"	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Title	Label	text	54863715	Coffeemaster	Maître du café	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Type	Label	text	1647182867	Consumable	Consommable	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Type	Rarity	Label	text	445033009	Legendary	Légendaire	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Info	Label	text	408195277	An item is an object within the game world that can be collected by a player.	Un objet est un élément présent dans l'univers du jeu que le joueur peut ramasser.	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Equipment	Label	text	1638564823	Equipment:	Matériel :	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Equipment	Value	Label	text	1943983734	Primary	Primaire	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Condition	Label	text	1555815389	Condition:	État :	
Inventory	#Not Checked	String	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Condition	Value	Label	text	1988299962	100%	100%	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Weight	Label	text	1952577429	Weight:	Poids :	
Inventory	Item	String	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Weight	Value	Label	text	1243915241	100kg	100kg	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Value	Label	text	1199163264	Value:	Valeur :	
Inventory	Item	String	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Value	Value	Label	text	57981661	100€	100€	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Caliber	Label	text	109526197	Caliber:	Calibre :	
Inventory	Item	String	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Caliber	Value	Label	text	332676963	9x19	9x19	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Damage	Label	text	2142958581	Damage:	Dommages :	
Inventory	Item	String	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Damage	Value	Label	text	2093143860	100	100	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Penetration	Label	text	930851184	Penetration:	Pénétration :	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	text	1801991368	Level 1	Niveau 1	
Inventory	Item	String	0	0	1	0	0	literal			UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label		1801991368	Level 2	Niveau 2	
Inventory	Item	String	0	0	1	0	0	literal			UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label		1801991368	Level 3	Niveau 3	
Inventory	Item	String	0	0	1	0	0	literal			UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label		1801991368	Level 4	Niveau 4	
Inventory	Item	String	0	0	1	0	0	literal			UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label		1801991368	Level 5	Niveau 5	
Inventory	Item	String	0	0	1	0	0	literal			UI/Interface	Tooltip/Panel/Margin/Elements	Protection	Label		1220649414	Protection:	Protection :	
Inventory	Item	String	0	0	0	0	0	pattern									Level {no}		
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Protection	Value	Label	text	357478276	Level 1	Niveau 1	
Inventory	Item	String	0	0	1	0	0	substr			UI/Interface	Tooltip/Panel/Margin/Elements/Protection	Value	Label		357478276	Level 2	Niveau 2	
Inventory	Item	String	0	0	1	0	0	substr			UI/Interface	Tooltip/Panel/Margin/Elements/Protection	Value	Label		357478276	Level 3	Niveau 3	
Inventory	Item	String	0	0	1	0	0	substr			UI/Interface	Tooltip/Panel/Margin/Elements/Protection	Value	Label		357478276	Level 4	Niveau 4	
Inventory	Item	String	0	0	1	0	0	substr			UI/Interface	Tooltip/Panel/Margin/Elements/Protection	Value	Label		357478276	Level 5	Niveau 5	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Capacity	Label	text	118004042	Capacity:	Capacité :	
Inventory	Item	Number	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Capacity	Value	Label	text	1374527003	+10kg	+10kg	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Insulation	Label	text	1670132552	Insulation:	Isolation :	
Inventory	Item	Number	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Insulation	Value	Label	text	1827825266	+10	+10	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Health	Label	text	636476059	Health:	Santé :	
Inventory	Item	Number	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Health	Value	Label	text	1434473017	+10	+10	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Energy	Label	text	2130075686	Energy:	Énergie :	
Inventory	Item	Number	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Energy	Value	Label	text	501057241	+10	+10	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Hydration	Label	text	346091926	Hydration:	Hydratation :	
Inventory	Item	Number	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Hydration	Value	Label	text	721142587	+10	+10	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Mental	Label	text	1325427063	Mental:	Psychologique :	
Inventory	Item	Number	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Mental	Value	Label	text	1516623848	+10	+10	
Inventory	Item	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Temperature	Label	text	1365488273	Body Temp:	Température corporelle :	
Inventory	Item	Number	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Temperature	Value	Label	text	791196740	+10	+10	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Nested	Label	text	1670705044	Nested:	Imbriqué :	
Inventory	#Not Checked	String	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Nested	Value	Label	text	930284487	Hybrid, OZ5, Leopard, Magazine	Hybrid, OZ5, Leopard, Magazine	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements	Cures	Label	text	1853227613	Cures:	Remèdes :	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Subpanel/Margin/Elements	Compatible	Label	text	1158325453	Compatible Items:	Articles compatibles :	
Inventory	#Not Checked	String	0	0	0	0	1	literal	UI/Interface	tscn	UI/Interface	Tooltip/Panel/Margin/Elements/Subpanel/Margin/Elements	List	Label	text	784062048	Hybrid, OZ5, Leopard, Magazine, Batteries, ACOG	Hybrid, OZ5, Leopard, Magazine, Batteries, ACOG	
HUD	Fire	String	0	0	1	0	0	literal	Scripts/Fire	gd			gameData.tooltip	literal		87	Fire [Ignite]	Feu [Allumer]	
HUD	Fire	String	0	0	1	0	0	literal	Scripts/Fire	gd			gameData.tooltip	literal		89	Fire [Matches not equipped]	Feu [Sans allumettes]	
HUD	Fire	String	0	0	1	0	0	literal	Scripts/Fire	gd			gameData.tooltip	literal		93	Fire [Extinguish]	Incendie [Éteindre]	
Inventory	Tools/Craft	String	0	0	1	0	0	substr	Scripts/Recipe	gd			inputButton.text	literal		218	Heat required	Chaleur nécessaire	
Inventory	Tools/Craft	String	0	0	1	0	0	substr	Scripts/Recipe	gd			inputButton.text	literal		229	Workbench required	Établi requis	
Inventory	Tools/Craft	String	0	0	1	0	0	substr	Scripts/Recipe	gd			inputButton.text	literal		240	Shelter required	Besoin d'un refuge	
Inventory	Tools/Craft	String	0	0	1	0	0	literal	UI/Elements/Item	tscn	UI/Elements/Item	Details	Abbreviation	Label	text	636382564	Item	Article	
Inventory	#Not Checked	String	0	0	0	0	1	literal	UI/Elements/Item	tscn	UI/Elements/Item	Details	Condition	Label	text	964274680	100%	100%	
Inventory	#Not Checked	String	0	0	0	0	1	literal	UI/Elements/Item	tscn	UI/Elements/Item	Details	Amount	Label	text	1646293271	1	1	
Inventory	#Not Checked	String	0	0	1	0	0	literal	UI/Profiler	tscn	UI/Profiler	Panel/Margin	Label	Label	text	264383942	Profiler	Profilage	Developer Only
Inventory	Tools/Craft	Button	0	0	1	0	0	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Header	Show	Button	text	1535717137	Show	Afficher	
Inventory	Tools/Craft	String	0	0	1	0	0	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Header	Title	Label	text	471335200	Recipe Name	Nom de la recette	
Inventory	Tools/Craft	String	0	0	0	0	1	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Header	Time	Label	text	868992173	01:00	01:00	
Inventory	Tools/Craft	String	0	0	1	0	0	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Content	Input	Label	text	914823117	Input:	Entrée :	
Inventory	Tools/Craft	String	0	0	0	0	1	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Content/Input	Items	Label	text	1416326051	Item, Item, Item, Item	Item, Item, Item, Item	PlaceHolder
Inventory	Tools/Craft	String	0	0	1	0	0	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Content	Output	Label	text	102542488	Output:	Résultat :	
Inventory	Tools/Craft	String	0	0	0	0	1	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Content/Output	Items	Label	text	968539697	Item, Item, Item, Item	Item, Item, Item, Item	PlaceHolder
Inventory	Tools/Craft	Button	0	0	1	0	0	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Content/Buttons	Input	Button	text	615000602	Start Input	Commencer la saisie	
Inventory	Tools/Craft	Button	0	0	1	0	0	substr	Scripts/Recipe	gd			inputButton.text	literal		214	Start Input	Commencer la saisie	
Inventory	Tools/Craft	Button	0	0	1	0	0	ignore	Scripts/Recipe	gd			inputButton.text	literal		225	Start Input	Commencer la saisie	
Inventory	Tools/Craft	Button	0	0	1	0	0	ignore	Scripts/Recipe	gd			inputButton.text	literal		236	Start Input	Commencer la saisie	
Inventory	Tools/Craft	Button	0	0	1	0	0	ignore	Scripts/Recipe	gd			inputButton.text	literal		268	Start Input	Commencer la saisie	
Inventory	Tools/Craft	Button	0	0	1	0	0	substr	Scripts/Recipe	gd			inputButton.text	literal		278	Stop Input	Arrêter la saisie	
Inventory	Tools/Craft	Button	0	0	1	0	0	substr	Scripts/Recipe	gd			inputButton.text	literal		289	Reset Input	Réinitialiser l'entrée	
Inventory	Tools/Craft	Button	0	0	1	0	0	literal	UI/Elements/Recipe	tscn	UI/Elements/Recipe	Margin/Elements/Content/Buttons	Complete	Button	text	120533530	Craft	Artisanat	
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements	Title	Label	text	1091795131	Duty Calls	Le devoir m'appelle	PlaceHolder
Inventory	Task	Button	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements/Title	Add	Button	text	165565985	Add to Notes	Ajouter aux notes	
Inventory	Task	Button	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements/Title	Remove	Button	text	1151699378	Remove	Supprimer	
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements	Difficulty	Label	text	1059177519	Difficulty:	Niveau de difficulté :	
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements/Difficulty	Value	Label	text	299882460	Easy	Facile	
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements	Description	Label	text	1563024386	"Last week I visited the Doctor in that abandoned school building nearby. He told me that I should cut all my ""bad habits"", but the old fucker smokes himself, so screw him!

You're probably just one of those modern-day hippies who only licks mint pastilles when things get rough, but if you happen to find one of these, bring a pack or two and some matches as well."	"La semaine dernière, je suis allé voir le médecin dans cette école abandonnée du coin. Il m'a dit que je devrais arrêter toutes mes « mauvaises habitudes », mais ce vieux connard fume lui-même, alors qu'il aille se faire voir !

Tu es sûrement juste un de ces hippies des temps modernes qui ne font que sucer des pastilles à la menthe quand ça va mal, mais si jamais tu tombes sur un de ces endroits, apporte un paquet ou deux et des allumettes aussi."	
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements	Input	Label	text	420211971	Deliver:	Livrer :	
Inventory	Task	String	0	0	0	0	1	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements/Input	Items	Label	text	1782396431	Item, Item, Item, Item	Item, Item, Item, Item	PlaceHolder
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements	Output	Label	text	1194037650	Receive:	Recevoir :	
Inventory	Task	String	0	0	0	0	1	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements/Output	Items	Label	text	1267225060	Item, Item, Item, Item	Item, Item, Item, Item	PlaceHolder
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements	Hint	Label	text	407342033	"→ You will receive shelter furniture from this task
→ Your furniture is located in Furniture Catalog [Decor Mode]"	"→ Vous recevrez des meubles pour votre abri à l'issue de cette mission
→ Vos meubles se trouvent dans le catalogue de meubles [Mode Décoration]"	
Inventory	Task	Button	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements/Buttons	Input	Button	text	1296915111	Start Delivery	Lancer la livraison	
Inventory	Task	Button	0	0	1	0	0	substr	Scripts/Task	gd			inputButton.text	literal		267	Start Delivery	Lancer la livraison	
Inventory	Task	Button	0	0	1	0	0	ignore	Scripts/Task	gd			inputButton.text	literal		291	Start Delivery	Lancer la livraison	
Inventory	Task	Button	0	0	1	0	0	literal			UI/Elements/Task	Margin/Elements/Buttons	Input	Button			Stop Delivery	Suspendre la livraison	
Inventory	Task	Button	0	0	1	0	0	substr	Scripts/Task	gd			inputButton.text	literal		279	Stop Delivery	Suspendre la livraison	
Inventory	Task	Button	0	0	1	0	0	literal			UI/Elements/Task	Margin/Elements/Buttons	Input	Button			Delivered	Livré	
Inventory	Task	Button	0	0	1	0	0	substr	Scripts/Task	gd			inputButton.text	literal		303	Delivered	Livré	
Inventory	Task	String	0	0	1	0	0	literal	UI/Elements/Task	tscn	UI/Elements/Task	Margin/Elements/Buttons	Complete	Button	text	1945292143	Complete	Terminer	
Inventory	Tools/Casette	String	0	0	0	0	1	literal	UI/Elements/Track	tscn	UI/Elements/Track	Margin/Elements/Header	Play	Button	text	1838614416	▶	▶	
Inventory	Tools/Casette	String	0	0	0	0	1	literal	UI/Elements/Track	tscn	UI/Elements/Track	Margin/Elements/Header	Title	Label	text	1580966612	Junna - Pappa Se Antoi Hevosen	Junna - Pappa Se Antoi Hevosen	
Inventory	Tools/Casette	String	0	0	0	0	1	literal	UI/Elements/Track	tscn	UI/Elements/Track	Margin/Elements/Header	Length	Label	text	112322878	3:30	3:30	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Capacity	Info		title	982078202	Carry Capacity	Capacité de charge	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Capacity	Info		info	982078202	A capacity value (kg) of all equipment items.	La capacité (en kg) de tous les équipements.	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Capacity	Info		type	982078202	Inventory Stat	Statistiques d'inventaire	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Weight	Info		title	1099976304	Inventory Weight	Poids de l'inventaire	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Weight	Info		info	1099976304	A weight value (kg) of all inventory items.	Le poids total (en kg) de tous les articles en stock.	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Weight	Info		type	1099976304	Inventory Stat	Statistiques d'inventaire	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Value	Info		title	1625059626	Inventory Value	Valeur des stocks	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Value	Info		info	1625059626	A price value (€) of all inventory items.	La valeur totale (en euros) de tous les articles en stock.	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Inventory/Header/Value	Info		type	1625059626	Inventory Stat	Statistiques d'inventaire	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Container/Header/Weight	Info		title	555728015	Container Weight	Poids du conteneur	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Container/Header/Weight	Info		info	555728015	A weight value (kg) of all container items.	Le poids total (en kg) de tous les articles contenus dans le conteneur.	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Container/Header/Weight	Info		type	555728015	Container Stat	Statistiques sur les conteneurs	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Container/Header/Value	Info		title	1268234374	Container Value	Valeur du conteneur	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Container/Header/Value	Info		info	1268234374	A price value (€) of all container items.	Le montant total (en euros) de tous les articles en conteneur.	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Container/Header/Value	Info		type	1268234374	Container Stat	Statistiques sur les conteneurs	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Capacity	Info		title	825286726	Carry Capacity	Capacité de charge	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Capacity	Info		info	825286726	"A weight capacity value (kg) of how much inventory weight you can carry.

Carry Capacity increases when you equip items such as backpacks, rigs or clothing with a positive capacity stat.

Carry Capacity by default is 10kg"	"Une valeur de capacité de charge (kg) indiquant le poids maximal de l'inventaire que vous pouvez transporter.

La capacité de charge augmente lorsque vous équipez des objets tels que des sacs à dos, des harnais ou des vêtements dotés d'une statistique de capacité positive.

La capacité de charge par défaut est de 10 kg."	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Capacity	Info		type	825286726	Equipment Stat	Statistiques d'équipement	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Value	Info		title	853719663	Equipment Value	Valeur des équipements	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Value	Info		info	853719663	A price value (€) of all equipment items.	Le montant total (en euros) de tous les équipements.	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Value	Info		type	853719663	Equipment Stat	Statistiques d'équipement	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Insulation	Info		title	1800952039	Insulation	Isolation	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Insulation	Info		info	1800952039	"A clothing-based thermal protection value against cold.

Insulation is linked to Body Temp vital, where Insulation reduces Body Temp decrease speed in Winter.

Insulation increases when you equip clothing items with a positive insulation stat.

Insulation examples:
[100] = B. Temp decrease fully stopped
[50] = B. Temp decrease slowed by 50%
[0] = B. Temp decreases at default rate"	"Valeur de protection thermique contre le froid offerte par les vêtements.

L'isolation est liée à la température corporelle, car elle ralentit la baisse de cette dernière en hiver.

L'isolation augmente lorsque vous portez des vêtements dotés d'une valeur d'isolation positive.

Exemples d'isolation :
[100] = La baisse de la température corporelle est complètement stoppée
[50] = La baisse de la température corporelle est ralentie de 50 %
[0] = La température corporelle baisse au rythme normal"	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Insulation	Info		type	1800952039	Equipment Stat	Statistiques d'équipement	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Dexterity	Info		title	550854834	Dexterity	Dextérité	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Dexterity	Info		info	550854834	"An inertia-based value of how quickly you can move and do certain actions.

Dexterity is linked to movement speed and weapon handling such as aiming and reloading.

Dexterity decreases when you equip heavy or unergonomic items with a negative dexterity stat."	"Une valeur basée sur l'inertie qui indique la rapidité avec laquelle vous pouvez vous déplacer et effectuer certaines actions.

La dextérité est liée à la vitesse de déplacement et à la maniabilité des armes, notamment pour viser et recharger.

La dextérité diminue lorsque vous équipez des objets lourds ou peu ergonomiques dont la statistique de dextérité est négative."	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Dexterity	Info		type	550854834	Equipment Stat	Statistiques d'équipement	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Menace	Info		title	1925451931	Menace	Menace	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Menace	Info		info	1925451931	"An intimidation value of how threatening AI sees your character and equipment.

When you have a high Menace value, AI is less likely to use aggressive or attack-based behaviors against you.

Menace increases when you equip items such as special clothing with a positive Menace stat.

Menace only affects low-tier AI (Bandits)."	"Une valeur d'intimidation qui indique à quel point l'IA perçoit votre personnage et votre équipement comme une menace.

Lorsque votre valeur de Menace est élevée, l'IA est moins encline à adopter des comportements agressifs ou à vous attaquer.

La Menace augmente lorsque vous équipez des objets tels que des vêtements spéciaux dotés d'une statistique de Menace positive.

La Menace n'affecte que l'IA de bas niveau (les bandits)."	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/Menace	Info		type	1925451931	Equipment Stat	Statistiques d'équipement	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/CBRN	Info		title	215856199	CBRN	CBRN	
Inventory	Stats	String	0	0	1	0	0	substr									CBRN	CBRN	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/CBRN	Info		info	215856199	"A protection value against chemical, biological, radiological and nuclear threats.

CBRN is linked to Health vital, where CBRN reduces the Health decrease speed when you are exposed to hazardous areas or materials.

CBRN increases when you equip items such as special clothing or protective masks with a positive CBRN stat."	"Une valeur de protection contre les menaces chimiques, biologiques, radiologiques et nucléaires.

La valeur CBRN est liée à la santé vitale : elle permet de ralentir la perte de santé lorsque vous êtes exposé à des zones ou à des substances dangereuses.

La valeur CBRN augmente lorsque vous équipez des objets tels que des vêtements spéciaux ou des masques de protection dotés d'une statistique CBRN positive."	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Equipment/Stats/Elements/CBRN	Info		type	215856199	Equipment Stat	Statistiques d'équipement	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Character/Vitals/Elements/Health	Info		title	2025955860	Health	Santé	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Character/Vitals/Elements/Health	Info		info	2025955860	"Your main vital for staying alive.

Health decreases with damages and active medical conditions.

Health increases with certain medical items such as Bandages and Medkits.

Health [0] -> Character dies"	"Ta santé est essentielle pour rester en vie.

Ta santé diminue lorsque tu subis des dégâts ou que tu souffres de pathologies actives.

Ta santé augmente grâce à certains objets médicaux, tels que les bandages et les trousses de secours.

Santé [0] -> Le personnage meurt"	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Character/Vitals/Elements/Health	Info		type	2025955860	Vital	Essentiel	
Inventory	Stats	String	0	0	1	0	0	static	UI/Interface	tscn	UI/Interface	Character/Vitals/Elements/Energy	Info		title	256184	Energy	Énergie	
