text	translation
"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	"Lorsque ces wagons-citernes ont explosé et que les premiers incendies se sont déclarés, je suis certain qu’il y avait autre chose en jeu que de simples produits chimiques industriels courants.

L’acrylonitrile fait sans aucun doute partie du mélange, comme l’ont affirmé les autorités, mais j’ai une théorie selon laquelle ce n’est qu’une pièce du puzzle. Lorsqu’il brûle, l’acrylonitrile libère des gaz toxiques tels que le cyanure d’hydrogène et est classé comme cancérigène de catégorie 1, mais laissez-moi vous expliquer ma théorie.

Ce type de composés organiques dégage des odeurs extrêmement âcres. Étant donné qu’il s’agissait de volumes considérables, l’odeur aurait dû se propager partout, mais ce n’était pas le cas. De plus, l’acrylonitrile à lui seul ne devrait pas avoir d’effets aussi durables sur l’environnement et les sources d’eau.

Cela signifie que nous avons affaire à une substance synthétique bien plus toxique. Je sais que ce n'est qu'une théorie, mais il n'y a qu'un seul moyen de le savoir : nous devons trouver la source.

Puisque nous savons que cette substance a été livrée dans des wagons-citernes, je me rendrais au terminal pétrolier le plus proche et j'examinerais leurs échantillons pour voir s'ils contiennent réellement du pétrole ou autre chose. Ces conteneurs d'échantillons de pétrole sont faciles à repérer, ils ressemblent à des cruches à lait dorées et il devrait y en avoir en abondance."
Bloodsuckers	Les suceurs de sang
"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	"C'est pas mal, ça ? Un nouveau venu et un nouveau fusil, ça fait toujours plaisir à voir.

Oublie les banalités. Tu veux quelque chose de fiable et pas cher ? Bien sûr, mais d'abord quelques services, vu qu'ici, on ne grimpe pas les échelons du jour au lendemain. Par où commencer ? Il y a certainement des missions de ravitaillement que tu pourrais faire, mais tu as l'air un peu frêle, alors tu devrais peut-être commencer par quelque chose de simple. Laisse-moi réfléchir un instant.

Bon, j'ai une idée. Tu sais, en été, ces saletés volantes commencent à m'énerver. On pourrait penser que ces salauds n'entreraient pas dans ces bunkers, mais crois-moi, ils le font. Chaque été, ça bourdonne 24 heures sur 24.

Voici une mission qui te conviendra. Trouve-moi de quoi me débarrasser de ces suceurs de sang, et ensuite on en reparlera."
Warm Meal	Repas chaud
"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	"En tant que militaire, j'aime bien m'en tenir aux rations, mais même moi, j'ai mes limites quand il s'agit de manger la même bouillie et les mêmes snacks secs pendant plusieurs semaines d'affilée.

Avant, ces rations contenaient au moins de vraies conserves, mais aujourd'hui, la plupart ne contiennent plus qu'une pâte de viande immangeable et de la nourriture de plein air moderne. Je ne mettrai pas cette merde synthétique dans ma bouche, ça c'est sûr.

Ça fait un moment que je n'ai pas vu un vrai repas chaud. C'est peut-être l'occasion pour vous de vous démarquer et de faire passer notre relation professionnelle au niveau supérieur. Peut-être qu'une gamelle remplie d'une bonne soupe finlandaise aux pois, avec un peu de moutarde à côté, ferait l'affaire."
Nordic Trade	Commerce nordique
"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	"Même si je ne comprends pas les Suédois, ils font trois choses bien. Ils ont une bonne marine, de bonnes voitures et de bons produits du tabac. Il y a quand même quelque chose qui cloche chez eux : ils ont l'air trop heureux et trop sociables. C'est vraiment pas naturel.

Ne vous méprenez pas, ce sont de bons voisins et tout ça, mais je sais pas trop. Peut-être qu'ils sont trop riches et toujours bien habillés, ou peut-être que c'est juste à cause du hockey.

Cependant, dans un esprit de bon voisinage, on pourrait faire un échange équitable. J'appelle ça « l'échange de desserts ». Apportez-moi quelques-unes de ces spécialités suédoises et je vous donnerai des spécialités finlandaises. C'est un marché où tout le monde y gagne, un échange nordique en quelque sorte, sans aucune rivalité."
Big Blades	Grandes pales
"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"On en apprend beaucoup sur un homme en observant la lame qu’il porte sur lui. Si jamais vous croisez un type avec un petit couteau de poche, mieux vaut ne pas vous approcher de ce genre de personnes.

En matière de lames, la règle est simple : plus c’est grand, mieux c’est. Pour ma part, je préfère les machettes qui permettent de couper du bois et de dégager les obstacles dans une forêt dense. Même si nous ne sommes pas en pleine jungle ici, il faut tout de même une grande lame, car il y aura des moments où vous regretterez de ne pas en avoir une.

Collectionner les lames est également un passe-temps raffiné. Je possède une collection assez importante, mais il me manque encore quelques grandes lames."
Ammo Delivery	Livraison de munitions
"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"Vous trouverez la plupart des types de munitions dans mon stock. Que vous soyez amateur de chasse à l'écureuil ou de chasse à l'homme, il y en a pour tous les goûts.

En matière de munitions, les calibres 7,62 x 39 et .223 sont de loin les plus vendus. Il y a parfois encore ces clients pénibles qui recherchent quelque chose de plus exotique, mais il est difficile de maintenir un stock pour répondre à toutes les demandes farfelues.

Tu pourrais peut-être faire une petite tournée de livraison de munitions pour moi ? On pourrait élargir un peu notre gamme, pour ainsi dire."
Weapon Delivery	Livraison d'armes
"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"Avant, je faisais beaucoup d'affaires de l'autre côté de la frontière, mais aujourd'hui, mes réseaux se sont taris.

Du coup, je suis constamment en rupture de stock de ces armes de l'Est. C'est vraiment dommage, car je trouve toujours leurs produits plus fiables que ceux de l'Ouest. Tu vois, chez nous, on a cette manie incurable de tout vouloir rendre « tactique ». On ajoute des rails, des dingles et des dongles à tout, et le résultat final est un fouillis avec trop de pièces mobiles.

Comme je n'ai plus ces réseaux actifs, une livraison rapide d'armes depuis l'autre côté serait très appréciée."
Medic	Médecin
"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"Dans l'armée, il n'y a que deux rôles qui comptent : le fusilier et le médecin. Les chefs, l'artillerie et les autres éléments de soutien ne sont, à mon avis, que de la poudre aux yeux.

J'ai d'ailleurs un médecin personnel rien que pour moi. C'est un Nomade très compétent, et nous avons une tactique toute simple en cas d'attaque. Dans notre stratégie, je tire et si je me fais toucher, il me met une sucette au fentanyl dans la bouche et le train continue d’avancer. Ça n’arrête jamais la folie, juste un soulagement occasionnel de la douleur pour continuer à avancer.

Mon infirmier aurait d’ailleurs bien besoin de quelques sucettes supplémentaires, au cas où. Je crois qu’on en trouve dans les trousses de premiers secours, donc si jamais vous en trouvez quelques-unes, ça nous ferait une nouvelle occasion de faire affaire."
Home Collection	Accueil Collection
"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"Collectionner des couteaux est une chose, mais collectionner des armes est un art qui consiste à séparer le bon grain de l'ivraie.

Ma collection personnelle à la maison va des mousquets du XVIe siècle aux fusils des années 1990, mais tout ce qui va au-delà me semble de mauvais goût. Je pense avoir plus de 150 armes à feu dans ma collection à ce jour. Les plus exotiques sont sans doute quelques fusils-revolvers turcs que j'ai ramenés en contrebande lors d'un voyage de vacances en 1985.

Actuellement, je m'intéresse surtout aux armes équipées d'un silencieux intégré, mais j'ai du mal à en trouver. Il y en a une en particulier, d'origine orientale, qui m'intéresse, mais elle semble se cacher de moi."
Everyman's Right	Le droit de tous
"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"Je suis récemment allé faire une randonnée dans la Zone frontalière et j’ai ramassé quelques champignons.

En Finlande, nous avons le « droit de chacun », qui nous autorise à profiter de la nature, quel que soit le propriétaire ou l’occupant du terrain. C’est sans doute la meilleure loi dont nous disposons.

Cependant, je dois admettre que parfois, je m’aventure dans une zone grise et je ramasse des choses qui ne sont pas seulement des champignons. Par exemple, il y a quelques mois, j’ai trouvé un panneau de la Zone frontalière tombé dans un fossé. Comme il était recouvert de feuilles et de terre, j’ai pensé qu’il appartenait à la nature, ce qui, à mon sens, le rendait soumis au droit d’accès public.

Même si ce panneau est un joli objet décoratif, il est un peu trop coloré à mon goût. Vous semblez être le genre d’homme qui l’apprécierait. On pourrait peut-être faire un petit échange, mais je ne le céderai pas pour une bouchée de pain."
Hitman	Hitman
"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"Dans la Zone 05, il y a un type qu’on appelle le Punisher. Il vient du milieu criminel finlandais ; certains disent qu’il est recouvreur pour l’un des principaux gangs de motards.

De temps en temps, ce type débarque et vient réclamer le paiement de dettes qu’il s’est lui-même inventées. D'habitude, je descendrais ces clowns dès qu'ils franchissent la porte, mais celui-là est dur comme l'acier. Le Punisher et ses sbires ont aussi récemment volé un fourgon de police, donc ils ont même un véhicule légèrement blindé maintenant.

Il faut que quelqu'un mette fin à ce cirque, donc j'ai besoin d'un tueur à gages. Apporte-moi sa tête ou n'importe quoi d'autre qui prouve qu'il est mort, et je te donnerai les clés de mon bunker."
Trader Event	Événement destiné aux traders
Dynamic Event	Événement dynamique
Special Event	Événement spécial
Trader	Trader
Dynamic	Dynamique
Special	Spécial
Guaranteed	Garanti
Generalist returns to Village	Le généraliste revient au Village
"Generalist is a ""jack of all trades"" trader who runs a small shop inside the Village garage building in Area 05 and specializes in common goods.

After taking a small mental break, Generalist is once again back in business and ready to serve his loyal customers with decent prices."	"Generalist est un commerçant « touche-à-tout » qui tient une petite boutique dans le garage du Village, dans la Zone 05, et qui est spécialisé dans les produits courants.

Après s'être accordé une petite pause, Generalist a repris du service et est prêt à accueillir ses fidèles clients en leur proposant des prix raisonnables."
Doctor returns to School	Un médecin retourne à l'école
"Doctor is a trader who specializes in medicine and holds an improvised clinic inside an abandoned school building in Area 05.

After visiting Grandma for a ""welfare check,"" Doctor returns to his clinic and is ready to provide medical services for the injured."	"Le Docteur est un marchand spécialisé dans le domaine médical qui tient une clinique de fortune dans un bâtiment scolaire abandonné de la Zone 05.

Après être allé voir Grand-mère pour s'assurer qu'elle allait bien, le Docteur retourne à sa clinique, prêt à prodiguer des soins médicaux aux blessés."
Fighter Jets	Avions de chasse
"After the Area 05 evacuation and Border Zone demilitarization, things have started to take a wrong turn and a show of force is needed.

The Finnish military will start performing non-lethal, high-visibility aerial flybys with fighter jets that appear in the sky frequently."	"Depuis l'évacuation de la Zone 05 et la démilitarisation de la Zone frontalière, la situation a commencé à dégénérer et une démonstration de force s'impose.

L'armée finlandaise va commencer à effectuer des survols aériens non létaux et très visibles avec des avions de chasse qui apparaîtront fréquemment dans le ciel."
Missing Cat	Chat disparu
"Grandma's cat has gone missing after a sonic boom from a fighter jet spooked the cat and it ran away.

A few days ago, Nomads found the cat wandering in the Outpost and managed to capture it with some sort of box. Once the Nomads started to deliver the cat back to Grandma, they were ambushed by Bandits who apparently took the box.

Locals saw the Bandits tossing the box around in a cruel way and eventually leaving the box somewhere."	"Le chat de grand-mère a disparu après qu’un bang sonique provoqué par un avion de chasse l’ait effrayé et qu’il se soit enfui.

Il y a quelques jours, les Nomades ont trouvé le chat errant dans l'Avant-poste et ont réussi à le capturer à l'aide d'une sorte de boîte. Alors que les Nomades s'apprêtaient à ramener le chat à la grand-mère, ils ont été pris en embuscade par des Bandits qui se sont apparemment emparés de la boîte.

Des habitants ont vu les Bandits malmener la boîte de manière cruelle avant de l'abandonner quelque part."
Punisher arrives to Area 05	Le Punisher arrive dans la Zone 05
"Punisher is a bandit boss and a feared debt collector in the Finnish criminal world.

Punisher and his minions have stolen a local police van and are taking routine drives across Area 05."	"Punisher est un chef de gang et un redoutable recouvreur de dettes dans le milieu criminel finlandais.

Punisher et ses hommes de main ont volé un fourgon de police local et effectuent des patrouilles de routine dans la Zone 05."
Airdrops are delivered to Area 05	Les largages sont effectués dans la Zone 05
"After a long delay, the Finnish military has once again started delivering airdrops to Area 05.

Airdrops usually contain humanitarian aid such as medicals, consumables and other relevant survival gear."	"Après un long délai, l'armée finlandaise a repris ses largages aériens dans la Zone 05.

Ces largages contiennent généralement de l'aide humanitaire, notamment des fournitures médicales, des produits de première nécessité et d'autres équipements de survie indispensables."
BTR Patrols	Patrouilles en BTR
"The military faction has started to use armored vehicles in the Vostok area.

Military BTR's are equipped with heavy machine guns and patrols have been seen across main roads and key locations."	"La faction militaire a commencé à utiliser des véhicules blindés dans la région de Vostok.

Les BTR militaires sont équipés de mitrailleuses lourdes et des patrouilles ont été aperçues sur les routes principales et aux endroits stratégiques."
Attack Helicopters	Hélicoptères d'attaque
"The Border Zone demilitarization is starting to crumble and it is obvious that previous rules no longer apply.

While official sources ensure nothing has changed, attack helicopters have started making frequent patrols and airspace violations near the Border Zone."	"La démilitarisation de la zone frontalière commence à s'effriter et il est évident que les règles en vigueur auparavant ne s'appliquent plus.

Alors que les sources officielles affirment que rien n'a changé, des hélicoptères d'attaque ont commencé à effectuer des patrouilles fréquentes et à violer l'espace aérien à proximité de la zone frontalière."
Helicopter Crash Sites	Lieux d'accidents d'hélicoptère
"After airspace violations, aerial incidents were unavoidable and multiple attack helicopters were shot down on both sides of the border.

Helicopter crash sites are scattered around multiple locations and contain high-value loot, which also makes them hotspots for AI activity."	"À la suite de violations de l'espace aérien, des incidents aériens étaient inévitables et plusieurs hélicoptères d'attaque ont été abattus de part et d'autre de la frontière.

Les sites d'écrasement d'hélicoptères sont disséminés à divers endroits et renferment un butin de grande valeur, ce qui en fait également des zones très fréquentées par l'IA."
Gunsmith returns to Outpost	Gunsmith revient à Outpost
"Gunsmith is a trader who maintains a weapon storage inside one of the Outpost bunkers and specializes in everything related to firearms.

Gunsmith was nowhere to be seen for multiple months but according to rumors, he was taking a ""business trip"" to the other side of the border but has now returned to his beloved bunker in Area 05."	"Gunsmith est un marchand qui tient un entrepôt d'armes dans l'un des bunkers de l'Avant-poste et qui est spécialisé dans tout ce qui touche aux armes à feu.

Gunsmith était introuvable depuis plusieurs mois, mais selon les rumeurs, il aurait effectué un « voyage d'affaires » de l'autre côté de la frontière ; il est désormais de retour dans son bunker bien-aimé de la Zone 05."
Outpost gets compromised	L'avant-poste est compromis
"Given the previous events, the situation at the Border Zone is escalating quickly and nearby areas face the consequences.

Military BTR's can now enter the Outpost map and Area 05 is no longer considered safe.

News of the event spread quickly among Area 05 locals and traders, but it is only considered rumors by the media and authorities outside of Area 05."	"Compte tenu des événements récents, la situation dans la zone frontalière s'aggrave rapidement et les régions voisines en subissent les conséquences.

Les véhicules blindés de transport de troupes (BTR) peuvent désormais pénétrer sur la carte de l'avant-poste, et la Zone 05 n'est plus considérée comme sûre.

La nouvelle de cet événement s'est rapidement répandue parmi les habitants et les commerçants de la Zone 05, mais elle n'est considérée que comme une rumeur par les médias et les autorités en dehors de la Zone 05."
Traders leave Area 05	Les commerçants quittent la zone 05
"After the Outpost was compromised, all traders started making preparations and leaving Area 05.

It seems that the traders are doing this as a temporary measure and will return if and when things calm down."	"Une fois l'avant-poste pris d'assaut, tous les marchands ont commencé à se préparer et à quitter la Zone 05.

Il semblerait que les marchands agissent ainsi à titre de mesure temporaire et qu'ils reviendront dès que la situation se sera calmée."
Traders return to Area 05	Les commerçants reviennent dans la Zone 05
"The escalation of recent events has seemed to stop and Area 05 did not spiral into full chaos.

All traders are returning back to Area 05."	"L'escalade des événements récents semble s'être arrêtée et la Zone 05 n'a pas sombré dans le chaos total.

Tous les commerçants reviennent dans la Zone 05."
Transmission	Transmission
"The signal that started it all has suddenly reappeared.

The transmission is interfering with radio broadcasts and can be heard on all common frequencies.

This is the last event of Early Access [Build 1]. The events and story will continue in upcoming builds."	"Le signal qui a tout déclenché est soudainement réapparu.

Cette transmission perturbe les émissions radio et peut être captée sur toutes les fréquences courantes.

Il s'agit du dernier événement de l'accès anticipé [Build 1]. Les événements et l'histoire se poursuivront dans les prochaines versions."
Common	Courant
Rare	Rare
Legendary	Légendaire
Ammo	Munitions
Armor Plate	Plaque de blindage
Armor	Armure
Armor Plate {class}	Plaque de blindage {class}
Armor Plate (II)	Plaque de blindage (II)
Armor Plate (III+)	Plaque de blindage (III+)
Armor Plate (III)	Plaque de blindage (III)
Armor Plate (IIIA)	Plaque de blindage (IIIA)
Armor Plate (IV)	Plaque de blindage (IV)
Attachment	Pièce jointe
Hybrid	Hybride
Kobra	Kobra
Leopard	Léopard
Micro	Micro
Monster	Monstre
Thor	Thor
Backpack	Sac à dos
Jääkäri Backpack (Black)	Sac à dos Jääkäri (noir)
Jääkäri BP.	Jääkäri BP.
Jääkäri Backpack (Brown)	Sac à dos Jääkäri (marron)
Jääkäri Backpack (Green)	Sac à dos Jääkäri (vert)
Jääkäri Backpack (M05)	Sac à dos Jääkäri (M05)
Nomad Backpack	Sac à dos Nomad
Nomad BP.	Nomad BP.
Patrol Backpack	Sac à dos de patrouille
Patrol BP.	Patrouille BP.
Duffel (Retro)	Sac de voyage (rétro)
R. Duffel	R. Duffel
Belt Pouch	Pochette de ceinture
Kukkaro (Black)	Kukkaro (noir)
Kukkaro	Kukkaro
Kukkaro (Brown)	Kukkaro (marron)
Kukkaro (Green)	Kukkaro (Vert)
Kukkaro (M05)	Kukkaro (M05)
Literature	Littérature
Book (Children)	Livre (pour enfants)
Children	Enfants
Book (Cooking)	Livre (de cuisine)
Cooking	Cuisine
Book (Fishing)	Livre (Pêche)
Book (Religion)	Livre (Religion)
Religion	Religion
Clothing	Vêtements
Flame Beanie	Bonnet Flame
F. Beanie	F. Bonnet
Combat Boots	Bottes de combat
C. Boots	C. Bottes
M62 Cap	Casquette M62
Tactical Fleece (Brown)	Polaire tactique (marron)
T. Fleece	T. Polaire
Tactical Fleece (Green)	Polaire tactique (verte)
Leather Gloves	Gants en cuir
L. Gloves	L. Gants
Work Gloves	Gants de travail
W. Gloves	W. Gants
Mosquito Hat	Chapeau anti-moustiques
M. Hat	M. Hat
Sauna Hat	Bonnet de sauna
S. Hat	S. Hat
Hoodie (Border Zone)	Sweat à capuche (Border Zone)
Hoodie BZ.	Sweat à capuche BZ.
Hoodie B.	Hoodie B.
Hoodie (Gray)	Sweat à capuche (gris)
Hoodie	Sweat à capuche
M62 Jacket	Veste M62
M62 J.	M62 J.
Santa Jacket	Veste du Père Noël
Santa J.	Père Noël J.
Winter Jacket (Blue)	Veste d'hiver (bleue)
Winter Jacket	Veste d'hiver
Winter Jacket (Red)	Veste d'hiver (rouge)
Winter J.	Winter J.
Jeans (Black)	Jean (noir)
Jeans	Jeans
Hiking Pants	Pantalon de randonnée
Hiking P.	Randonnée P.
Windbreaker (Black)	Veste coupe-vent (noire)
Windbreaker	Veste coupe-vent
Windbr.	Windbr.
Windbreaker (Green)	Veste coupe-vent (verte)
Consumables	Consommables
Consumable	Consommable
Drink	Boire
Eat	Manger
Eat Raw	Mangez cru
Eat (Raw)	Manger (cru)
Chew	Mâcher
Smoke	Fumée
Use	Utilisation
Beer	Bière
Empty Can	Boîte vide
Can	Peut
Canned Meat	Viande en conserve
Meat	Viande
Canned Meatballs	Boulettes de viande en conserve
Meatballs	Boulettes de viande
Canned Pea Soup	Soupe aux petits pois en conserve
Pea Soup	Soupe aux petits pois
Canned Peaches	Pêches en conserve
Peaches	Pêches
Canned Pear	Poire en conserve
Pear	Poire
Canned Peas	Pois en conserve
Peas	Pois
Canned Pineapple	Ananas en conserve
Pineapple	Ananas
Canned Tomatoes	Tomates en conserve
Tomatoes	Tomates
Canned Tuna	Thon en conserve
Tuna	Thon
Cat Food	Nourriture pour chats
War Chocolate	Chocolat de guerre
W. Choco	W. Choco
Cigarettes	Cigarettes
Cigs	Cigares
Cigars	Cigares
Coffee	Café
Coffee (Brewed)	Café (filtre)
C. Brewed	C. Infusé
Fish Soup (Cooked)	Soupe de poisson (cuite)
F. Soup (Cooked)	F. Soupe (cuite)
F. Soup	F. Soupe
Meatballs (Cooked)	Boulettes de viande (cuites)
M. Balls (Cooked)	M. Balls (cuit)
M. Balls	M. Balls
Pea Soup (Cooked)	Soupe aux petits pois (cuite)
P. Soup (Cooked)	P. Soupe (cuite)
P. Soup	P. Soup
Tomato Soup (Cooked)	Soupe à la tomate (cuite)
T. Soup (Cooked)	T. Soupe (cuite)
T. Soup	T. Soup
Crackers	Crackers
Energy Drink	Boisson énergisante
E. Drink	E. Boisson
Energy Powder	Poudre énergétique
E. Powder	E. Poudre
Field Ration	Ration de campagne
F. Ration	F. Ration
Juice	Jus
Juice (Orange)	Jus (d'orange)
Juice O.	Juice O.
Juice (Pear)	Jus (de poire)
Juice P.	Juice P.
Juice (Raspberry)	Jus (de framboise)
Juice R.	Juice R.
Kilju	Kilju
Kompot	Kompot
Mustard	Moutarde
Peanuts	Cacahuètes
Potato	Pomme de terre
Salty Liquorice	Réglisse salée
Salty Liq.	Salty Liq.
Snus	Snus
Soda (Lemon)	Soda (citron)
Soda	Soda
Soda L.	Soda L.
Sugar	Sucre
Water Bottle	Bouteille d'eau
Water	Eau
Yeast	Levure
Electronics	Électronique
Alarm Clock	Réveil
A. Clock	A. Horloge
Batteries	Piles
Battery	Batterie
Battery Cables	Câbles de batterie
B. Cables	B. Câbles
Casette	Cassettes
Casette (Electrofolk)	Casette (électro-folk)
Junna - Haavakko	Junna - Haavakko
Junna - Lempi	Junna - Lempi
Junna - Mistä Sä Tiesit Tulla	Junna - Comment as-tu su que tu viendrais ?
Junna - Mukula	Junna - Mukula
Junna - Pappa Se Antoi Hevosen	Junna - Papa m'a offert un cheval
Junna - Rautahepo	Junna - Rautahepo
Junna - Ruslana	Junna - Ruslana
Junna - Vandringsman	Junna - Le vagabond
Casette (Nomad)	Casette (Nomad)
Casette (OST)	Casette (bande originale)
OST - Alive	OST - Alive
OST - Daybreak	OST - L'aube
OST - Far	OST - Far
OST - Lost	Bande originale - Lost
OST - Rain	OST - Rain
OST - Road	OST - Route
OST - Trailer	OST - Bande-annonce
OST - Winds	OST - Instruments à vent
Casette (Radio Hits)	Casette (Tubes radio)
Casette (Symphony)	Casette (Symphonie)
Vostok Symphony	Symphonie de Vostok
Casette Player	Lecteur de cassettes
C. Player	C. Joueur
Coffeemaster	Maître du café
C. Master	C. Master
Cooking Station	Coin cuisine
C. Station	C. Station
Hotplate	Plaque chauffante
Inverter	Onduleur
Narva	Narva
Polaris	Polaris
Fish	Poisson
Fishing	Pêche
Bream	Brème
Fishing Rod	Canne à pêche
F. Rod	F. Rod
Perch	Perche
Pike	Brochet
Roach	Blatt
Grenade	Grenade
Helmet	Casque
Police Helmet (IIIA)	Casque de police (IIIA)
Police Helmet	Casque de police
P. Helmet	P. Helmet
Instrument	Instrument
Guitar	Guitare
Harmonica	Harmonica
Harmo.	Harmo.
Key	Clé
Attic Key	Clé du grenier
Attic K.	Attic K.
Bunker Key	Clé du bunker
Bunker K.	Bunker K.
Cellar Key	La clé de la cave
Cellar K.	Cave K.
Classroom Key	Clé de la salle de classe
Class. K.	Classe K.
Gymnasium Key	Clé du gymnase
Gym. K.	Gym. K.
Tunnel Key	Clé du tunnel
Tunnel K.	Tunnel K.
Knife	Couteau
Jaeger 140	Jaeger 140
Jaeger	Jaeger
Skrama 200	Skrama 200
Skrama	Skrama
Skrama 240	Skrama 240
Lore	Lore
Cat	Chat
Oil Sample	Échantillon d'huile
Oil S.	Oil S.
Patient Report	Rapport du patient
P. Report	P. Rapport
Heal	Guérir
Spray	Spray
Medical	Médical
Antibiotics	Antibiotiques
Antibio.	Antibio.
Antiseptic	Antiseptique
A. Septic	A. Fosse septique
Balm	Baume
Bandage	Bandage
Bandage (Improvised)	Bandage (de fortune)
Cold Medicine	Médicaments contre le rhume
C. Med.	Maîtrise en médecine
Deodorant	Déodorant
Deodora.	Déodora.
Gum	Gomme
Lotion	Lotion
Medkit	Trousse de premiers secours
Melatonin	Mélatonine
Melaton.	Mélatonine.
Painkill.	Analgésique.
Saline	Solution saline
Splint	Attelle
Splint (Improvised)	Attelle (de fortune)
Thermal Blanket	Couverture thermique
Thermal	Thermique
Tissues	Mouchoirs
Sneeze	Éternuement
Tourniquet	Garrot
Tourni.	Tourni.
Tourniquet (Improvised)	Garrot (improvisé)
Wipes	Lingettes
Wipe	Essuyer
Misc	Divers
