WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	identifier	translation	DESCRIPTION	Comments	max_length
Tasks	Doctor/08	description	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					description		"Music is the best antidepressant there is. Before my medical studies, I actually used to play the saxophone and horns in our navy orchestra and traveled across the country with those fancy golden pipes. Quite a career shift indeed.

I tried playing my old instruments a few years ago, but you need healthy lungs for those, so I couldn't even get a sound out of the damn things anymore. My passion for mouth organs and musical skills is still there, but I think the cigars have done their damage already.

It's never too late to start with an easier instrument, but I would need something really tiny that is suitable for an old cigar man like me. Maybe in the next life."	2874	"Музыка — лучший антидепрессант. До медицинской учёбы я на самом деле играл на саксофоне и духовых в нашем военно-морском оркестре и объездил всю страну с этими нарядными золотыми трубками. Весьма крутой карьерный поворот.

Несколько лет назад я попробовал сыграть на своих старых инструментах, но для них нужны здоровые лёгкие, так что я даже не смог извлечь ни звука из этих чёртовых вещей. Моя страсть к губным гармошкам и музыкальные навыки никуда не делись, но думаю, сигары уже сделали своё дело.

Никогда не поздно начать с более простого инструмента, но мне нужно что-то совсем маленькое, подходящее для такого старого любителя сигар, как я. Может, в следующей жизни."			
Tasks	Doctor/09	name	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					name		Patient Report	2876	Карта пациента			
Tasks	Doctor/09	difficulty	0	ignore	Traders/Doctor/Tasks/09_Patient_Report	tres					difficulty		Hard					
Tasks	Doctor/09	description	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					description		"When the situation started, our hospitals were overbooked within the first hour. We actually had to convert the school's gymnasium into an emergency triage site.

I think I left one of my earliest patient reports there. I need that report to help with my memory, since it isn't what it used to be. The symptoms and specific details from that report are starting to blur for me.

Maybe you could search the gymnasium, the place where the kids used to play and climb ropes. It should be there somewhere."	2878	"Когда всё началось, наши больницы были переполнены в течение первого часа. Нам даже пришлось переоборудовать школьный спортзал в экстренный сортировочный пункт.

Думаю, я оставил там одну из своих первых карт пациента. Мне нужна эта карта, чтобы помочь памяти — она уже не та, что была. Симптомы и конкретные детали из той карты начинают размываться.

Может, обыщешь спортзал — место, где дети раньше играли и лазали по канатам? Она должна быть там где-то."			
Tasks	Doctor/10	name	0	literal	Traders/Doctor/Tasks/10_Substance	tres					name		Substance	2880	Вещество			
Tasks	Doctor/10	difficulty	0	ignore	Traders/Doctor/Tasks/10_Substance	tres					difficulty		Hard					
Tasks	Doctor/10	description	0	literal	Traders/Doctor/Tasks/10_Substance	tres					description		"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	2882	"Когда взорвались те цистерны и начались первые пожары, я уверен, что там было что-то ещё помимо стандартных промышленных химикатов.

Акрилонитрил определённо является частью соединения, как и заявляли официальные лица, но у меня есть теория, что это лишь один кусочек головоломки. При горении акрилонитрил выделяет токсичные газы, такие как цианистый водород, и классифицируется как канцероген первого класса, но позволь объяснить свою теорию.

Подобные органические соединения имеют крайне резкие запахи. Поскольку речь идёт о огромных объёмах, запах должен был быть повсюду, но его не было. Вдобавок акрилонитрил сам по себе не должен оказывать столь долгосрочного воздействия на окружающую среду и источники воды.

Это означает, что мы имеем дело с каким-то искусственным веществом, значительно более токсичным. Я знаю, что это всего лишь теория, но есть только один способ это выяснить — нам нужно найти источник.

Поскольку мы знаем, что оно доставлялось в нефтяных цистернах, я бы посетил ближайший нефтяной терминал и проверил их образцы — действительно ли они содержат нефть или что-то иное. Эти контейнеры для образцов нефти легко узнать: они выглядят как золотистые молочные бидоны, и их должно быть предостаточно."			
Tasks	Gunsmith/01	name	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					name		Bloodsuckers	2884	Кровопийцы			
Tasks	Gunsmith/01	difficulty	0	ignore	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					difficulty		Easy					
Tasks	Gunsmith/01	description	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					description		"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	2886	"Надо же — новый человек с новой винтовкой, всегда приятное зрелище.

Оставь светские разговоры. Хочешь что-нибудь надёжное и дешёвое? Конечно, но сначала пару услуг — здесь не повышают в звании сразу. С чего начнём? Есть несколько забегов за припасами, которые ты мог бы сделать, но выглядишь немного хлипковато, так что, может, начнём с чего-нибудь попроще. Дай подумаю.

Окей, есть идея. Знаешь, летом эти летающие кровопийцы начинают меня бесить. Казалось бы, в бункеры они не должны проникать, но поверь мне — лезут. Каждое лето — жужжание круглые сутки.

Вот подходящее задание для тебя. Найди мне что-нибудь, чтобы избавиться от этих кровопийц, и тогда поговорим подробнее."			
Tasks	Gunsmith/02	name	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					name		Warm Meal	2888	Горячая еда			
Tasks	Gunsmith/02	difficulty	0	ignore	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					difficulty		Easy					
Tasks	Gunsmith/02	description	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					description		"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	2890	"Как военный человек, я привык к пайкам, но даже у меня есть предел — есть одну и ту же кашу и сухие снеки несколько недель подряд невозможно.

Раньше в этих пайках хотя бы были нормальные консервы, но сейчас большинство пайков содержат какую-то отвратительную мясную пасту и современную еду для походов. Я не буду класть эту синтетическую дрянь в рот — это точно.

Давно не видел нормальной горячей еды. Может, это твой момент блеснуть, и наши профессиональные отношения выйдут на новый уровень. Может, котелок с нормальным финским гороховым супом с горчицей на стороне — именно то, что нужно."	"Please pay attention to the following points when translating:
`mess kit'"		
Tasks	Gunsmith/03	name	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					name		Nordic Trade	2892	Северная торговля			
Tasks	Gunsmith/03	difficulty	0	ignore	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					difficulty		Intermediate					
Tasks	Gunsmith/03	description	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					description		"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	2894	"Хотя я не понимаю шведов, они делают три вещи правильно. У них хороший военно-морской флот, хорошие машины и хорошие табачные изделия. С ними всё же что-то не так — они кажутся слишком счастливыми и общительными. Это определённо неестественно.

Не поймите меня неправильно — они хорошие соседи и всё такое, но не знаю. Может, они слишком богаты и всегда хорошо одеты, а может, дело просто в хоккее.

Однако в духе добрых соседей есть честная сделка, которую мы могли бы заключить. Я называю эту «обменом десертами». Принеси мне шведские деликатесы, а я дам тебе финские. Это сделка, в которой только победители — своего рода северная торговля без какого-либо соперничества."	"Please pay attention to the following points when translating:
(Korean) `tabaco'는 한국어에서 아이템 이름 'cigarette'와 동일하게 '담배'로 번역되었습니다.
(Korean) 한국에서 'cigar'는 'cigarette', 'tabaco'와는 다르게 취급합니다."		
Tasks	Gunsmith/04	name	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					name		Big Blades	2896	Большие клинки			
Tasks	Gunsmith/04	difficulty	0	ignore	Traders/Gunsmith/Tasks/04_Big_Blades	tres					difficulty		Intermediate					
Tasks	Gunsmith/04	description	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					description		"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	2898	"По клинку, который несёт мужчина, можно многое о нём сказать. Если видишь парня с маленьким складным ножом — не хочешь быть рядом с такими людьми.

Когда дело касается клинков, правило такое: чем больше, тем лучше. Я сам предпочитаю мачете, подходящие для рубки дров и расчистки препятствий в густом лесу. Хотя мы здесь не в джунглях, большой клинок всё равно нужен — наступят времена, когда пожалеешь, что его нет.

Коллекционирование клинков — это также изящное хобби. У меня уже довольно обширная коллекция, но несколько крупных клинков всё ещё отсутствует."			
Tasks	Gunsmith/05	name	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					name		Ammo Delivery	2900	Доставка боеприпасов			
Tasks	Gunsmith/05	difficulty	0	ignore	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					difficulty		Intermediate					
Tasks	Gunsmith/05	description	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					description		"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	2902	"Большинство типов боеприпасов найдёшь в моём запасе. Хочешь охотиться на белок или на людей — варианты есть для всех.

Когда дело касается боеприпасов, 7.62x39 и .223 — безусловные лидеры продаж. Иногда встречаются надоедливые клиенты, которым нужно что-то более экзотическое, но держать запас для каждого странного запроса сложно.

Может, сделаешь для меня быструю доставку боеприпасов? Так сказать, немного расширим ассортимент."	"Please pay attention to the following points when translating:
'7.62x39' and '.223' is untranslatable"		
Tasks	Gunsmith/06	name	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					name		Weapon Delivery	2904	Доставка оружия			
Tasks	Gunsmith/06	difficulty	0	ignore	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					difficulty		Intermediate					
Tasks	Gunsmith/06	description	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					description		"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	2906	"Раньше я много работал на другой стороне границы, но теперь мои связи иссякли.

Это привело к тому, что у меня постоянно нет в наличии восточного оружия. Чёртова жалость, ведь их продукция всегда кажется мне надёжнее западной. Понимаешь, на Западе есть неизлечимая болезнь — делать всё тактическим. Мы добавляем планки, висюльки и болтушки ко всему, и в итоге получается нечто с избыточным количеством движущихся частей.

Поскольку эти связи больше не активны, быстрая доставка оружия с той стороны была бы очень кстати."	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)
'Network'는 'Internet Network'가 아닌 'Network of people'과 같은 의미로 사용됩니다."		
Tasks	Gunsmith/07	name	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					name		Medic	2908	Медик			
Tasks	Gunsmith/07	difficulty	0	ignore	Traders/Gunsmith/Tasks/07_Medic	tres					difficulty		Hard					
Tasks	Gunsmith/07	description	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					description		"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	2910	"В армии значат только две роли: стрелок и медик. Командиры, артиллерия и прочие элементы поддержки — просто лишний балласт, по моему мнению.

У меня есть личный медик только для меня. Он умелый Кочевник, и у нас простая тактика, когда требуется фаза атаки. По нашей тактике: я стреляю, а если в меня попадают, он суёт мне в рот фентаниловый леденец, и поезд продолжает движение. Никогда не останавливай безумие — только периодическое обезболивание и вперёд.

Моему медику, собственно, могло бы пригодиться ещё несколько леденцов на всякий случай. Думаю, их можно найти в IFAKах, так что если вдруг найдёшь пару штук — у нас снова есть возможность для сделки."	"Please pay attention to the following points when translating:
'Nomad' is a pronoun of one of the faction
'IFAK' is a pronoun of item (medical)"		
Tasks	Gunsmith/08	name	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					name		Home Collection	2912	Домашняя коллекция			
Tasks	Gunsmith/08	difficulty	0	ignore	Traders/Gunsmith/Tasks/08_Home_Collection	tres					difficulty		Hard					
Tasks	Gunsmith/08	description	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					description		"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	2914	"Коллекция ножей — это одно, а коллекция оружия — это форма искусства, где отделяешь зёрна от плевел.

Моя личная домашняя коллекция начинается с мушкетов эпохи 1500-х годов вплоть до винтовок 1990-х, но всё что позже — безвкусица. Думаю, у меня уже более 150 единиц оружия в коллекции. Самые экзотические — пожалуй, несколько турецких револьверных дробовиков, которые я контрабандой привёз с туристической поездки в 1985 году.

Сейчас моё основное внимание направлено на интегрально подавленные экземпляры, но найти их сложно. Особенно один восточный, который я присмотрел, но он всё ускользает от меня."			
Tasks	Gunsmith/09	name	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					name		Everyman's Right	2916	Право каждого			
Tasks	Gunsmith/09	difficulty	0	ignore	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					difficulty		Hard					
Tasks	Gunsmith/09	description	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					description		"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	2918	"Недавно я сходил в поход до Пограничной зоны и собрал немного грибов.

В Финляндии есть Право каждого, которое даёт нам право пользоваться природой вне зависимости от того, кто владеет или занимает территорию. Наверное, лучший закон из всех, что у нас есть.

Однако должен признать, что иногда я захожу в серую зону и собираю не только грибы. Например, несколько месяцев назад я нашёл упавший знак Пограничной зоны в канаве. Поскольку он был засыпан листьями и грязью, я решил, что он принадлежит природе, а значит, подпадает под Право каждого в моём понимании.

Хотя этот знак — красивая декоративная вещица, для моего вкуса он немного слишком яркий. Ты, похоже, из тех, кто это оценит. Может, сделаем небольшой обмен, но за бесценок я это не отдам."	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)"		
Tasks	Gunsmith/10	name	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					name		Hitman	2920	Наёмный убийца			
Tasks	Gunsmith/10	difficulty	0	ignore	Traders/Gunsmith/Tasks/10_Hitman	tres					difficulty		Hard					
Tasks	Gunsmith/10	description	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					description		"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	2922	"В Area 05 есть парень, которого мы зовём Каратель. Он из финского преступного мира — говорят, он выбивает долги для одной из крупных байкерских банд.

Время от времени этот тип появляется и требует чёртовых выплат по каким-то самодельным долгам. Обычно я бы отстреливал таких клоунов прямо у входной двери, но этот крепкий как орех. Каратель и его прихвостни недавно угнали полицейский фургон, так что теперь у них даже есть лёгкобронированный автомобиль.

Кто-то должен положить конец этому цирку, так что мне, по сути, нужен наёмный убийца. Принеси мне его голову или что-нибудь ещё в доказательство того, что он мёртв, и я дам тебе ключи от моего бункера."	"Please pay attention to the following points when translating:
'Area 05'
'Purnisher' is a pronoun for a hostile NPC"		
