WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	identifier	translation	DESCRIPTION	max_length
Tasks	Doctor/10	description	0	literal	Traders/Doctor/Tasks/10_Substance	tres					description		"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	2882	"当那些罐车爆炸并引发初期火灾时，我确信除了常规的工业化学品外，还掺杂了其他物质。

正如官员们所言，丙烯腈无疑是该化合物的一部分，但我有一个推测：它仅仅是整个谜团中的一环。丙烯腈燃烧时会释放氰化氢等有毒气体，且被列为1类致癌物，但请允许我解释一下我的推测。

这类有机化合物气味极其刺鼻。鉴于涉及的量如此巨大，气味本应弥漫四处，但实际并非如此。此外，仅凭丙烯腈本身，不应该对环境和水源产生如此持久的影响。

这意味着我们面对的是一种毒性远高于丙烯腈的人造物质。 我知道这只是个推测，但要验证真相只有一个办法——我们必须找到源头。

既然已知它是通过油罐车运输的，我会去最近的石油码头，检查他们的样本，看看里面到底是石油还是其他东西。这些油样容器很容易辨认，看起来像金色的牛奶罐，而且数量应该很多。"		
Tasks	Gunsmith/01	name	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					name		Bloodsuckers	2884	吸血鬼		
Tasks	Gunsmith/01	difficulty	0	ignore	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					difficulty		Easy				
Tasks	Gunsmith/01	description	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					description		"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	2886	"这不挺有意思的吗？新来的家伙，还带着把新步枪，这景象总是让人眼前一亮。

闲话少说。你想找点靠谱又便宜的活儿？行，不过得先帮我几忙，毕竟在这儿可不是一上来就能升职的。从哪儿开始呢？确实有些补给任务你可以去干，但你看起来有点单薄，所以也许先从简单点儿的开始比较好。让我想想。

好了，我有个主意。你知道夏天的时候，那些飞来飞去的混蛋总让我火大。你可能会以为那些混蛋进不了这些掩体，但相信我，它们确实能进来。每个夏天，这里都日夜嗡嗡作响。

这活儿正适合你。给我找点东西把那些吸血鬼赶走，然后咱们再聊。"		
Tasks	Gunsmith/02	name	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					name		Warm Meal	2888	热餐		
Tasks	Gunsmith/02	difficulty	0	ignore	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					difficulty		Easy				
Tasks	Gunsmith/02	description	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					description		"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	2890	"作为一名军人，我向来习惯吃军用口粮，但即便是我，连续几周吃同样的粥和干粮也实在受不了。

以前，这些口粮里至少还有像样的罐头食品，但如今大多数口粮里只有些难吃的肉酱和现代户外食品。那种合成垃圾，我绝对不会往嘴里塞，这点可以肯定。

我已经很久没吃过像样的热饭了。也许这就是你大显身手的时候，我们的合作关系也能更进一步。也许一套装满正宗芬兰豌豆汤、配上一点芥末的餐具，就能解决问题。"	"Please pay attention to the following points when translating:
`mess kit'"	
Tasks	Gunsmith/03	name	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					name		Nordic Trade	2892	北欧贸易		
Tasks	Gunsmith/03	difficulty	0	ignore	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					difficulty		Intermediate				
Tasks	Gunsmith/03	description	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					description		"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	2894	"虽然我不懂瑞典人，但他们确实有三样做得不错：海军强、汽车好、烟草产品棒。不过他们还是有些不对劲，看起来太快乐、太爱社交了。这绝对是不自然的。

别误会，他们确实是好邻居之类的，但我总觉得不太对劲。也许是因为他们太有钱、总是衣着光鲜，又或许只是因为那冰球文化。

不过，本着睦邻友好的精神，我们可以做一笔公平的交易。我称之为“甜点互换”。你们给我带些瑞典的美味，我就给你们一些芬兰的。这是一笔双赢的交易，某种意义上说，这是一种没有竞争的北欧式贸易。"	"Please pay attention to the following points when translating:
(Korean) `tabaco'는 한국어에서 아이템 이름 'cigarette'와 동일하게 '담배'로 번역되었습니다.
(Korean) 한국에서 'cigar'는 'cigarette', 'tabaco'와는 다르게 취급합니다."	
Tasks	Gunsmith/04	name	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					name		Big Blades	2896	巨刃		
Tasks	Gunsmith/04	difficulty	0	ignore	Traders/Gunsmith/Tasks/04_Big_Blades	tres					difficulty		Intermediate				
Tasks	Gunsmith/04	description	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					description		"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	2898	"从一个人随身携带的刀具，往往能看出很多他的为人。如果你看到有人只带一把小折刀，最好离这些人远点。

说到刀具，原则就是：越大越好。 我个人偏爱那种适合劈柴、在密林中开路的大砍刀。虽然我们这里不是丛林，但你还是需要一把大刀，因为总会有让你后悔没带上它的时候。

收藏刀具也是一种优雅的爱好。我的收藏相当丰富，但仍有几把大刀是我的收藏中缺失的。"		
Tasks	Gunsmith/05	name	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					name		Ammo Delivery	2900	弹药补给		
Tasks	Gunsmith/05	difficulty	0	ignore	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/05	description	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					description		"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	2902	"我的库存里几乎涵盖了所有类型的弹药。无论您是喜欢打松鼠还是打人，这里都能满足您的需求。

说到弹药，7.62x39和.223的销量遥遥领先。虽然偶尔还是会有那些讨厌的顾客想找些稀奇古怪的货，但要为每种奇葩需求都备货实在太难了。

要不你帮我跑个弹药配送的快活？这么说吧，我们可以稍微扩充一下产品线。"	"Please pay attention to the following points when translating:
'7.62x39' and '.223' is untranslatable"	
Tasks	Gunsmith/06	name	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					name		Weapon Delivery	2904	武器交付		
Tasks	Gunsmith/06	difficulty	0	ignore	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/06	description	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					description		"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	2906	"我以前经常在边境另一侧做生意，但如今我的渠道已经断了。

这导致我手头的那些东方武器总是缺货。这真是太可惜了，因为我一直觉得它们的产品比西方的更可靠。你看，在西方，我们有一种无法治愈的毛病，就是凡事都要搞得“战术化”。 我们给所有东西都加装导轨、挂件和适配器，结果弄得一团糟，活动部件多得离谱。

既然我那些渠道已经不通了，若能从那边快速发来一批武器，我将不胜感激。"	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)
'Network'는 'Internet Network'가 아닌 'Network of people'과 같은 의미로 사용됩니다."	
Tasks	Gunsmith/07	name	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					name		Medic	2908	医务人员		
Tasks	Gunsmith/07	difficulty	0	ignore	Traders/Gunsmith/Tasks/07_Medic	tres					difficulty		Hard				
Tasks	Gunsmith/07	description	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					description		"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	2910	"在军队里，只有两个角色真正重要：步枪手和医务兵。在我看来，指挥官、炮兵和其他支援单位不过是多余的装饰。

我实际上有一名专属于我的私人医务兵。他是个身手矫健的游牧者，如果需要发起进攻，我们有一套简单的战术。 我们的战术是：我负责射击，如果我中弹，他就把芬太尼棒棒糖塞进我嘴里，然后队伍继续前进。这从来不是为了停止这场疯狂，只是偶尔缓解一下疼痛，然后继续推进。

我的医务兵其实可以多备几根棒棒糖以防万一。我想这些东西应该能在个人急救包（IFAK）里找到，所以如果你碰巧发现几根的话，这对我们来说又是一个做生意的机会。"	"Please pay attention to the following points when translating:
'Nomad' is a pronoun of one of the faction
'IFAK' is a pronoun of item (medical)"	
Tasks	Gunsmith/08	name	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					name		Home Collection	2912	家居系列		
Tasks	Gunsmith/08	difficulty	0	ignore	Traders/Gunsmith/Tasks/08_Home_Collection	tres					difficulty		Hard				
Tasks	Gunsmith/08	description	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					description		"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	2914	"收藏刀具是一回事，但收藏武器则是一门艺术，需要去粗取精。

我个人的家庭收藏涵盖了从16世纪的火枪到1990年代的步枪，但再晚期的枪支我就觉得不入眼了。 目前我的收藏中应该已有超过150支枪械。其中最稀有的，大概是1985年我度假时从国外走私回来的几支土耳其转轮霰弹枪。

目前，我主要关注的是自带消音器的枪械，但一直很难找到这类藏品。尤其有一款东方的枪械我一直很中意，但它似乎总在躲着我。"		
Tasks	Gunsmith/09	name	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					name		Everyman's Right	2916	全民权利		
Tasks	Gunsmith/09	difficulty	0	ignore	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					difficulty		Hard				
Tasks	Gunsmith/09	description	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					description		"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	2918	"我最近去边境区徒步，采了一些蘑菇。

在芬兰，我们享有“全民权利”，这赋予了我们使用自然的权利，无论该区域归谁所有或由谁占用。这大概是我们拥有的最好的法律。

不过，我得承认，有时我也会涉足灰色地带，捡些不仅仅是蘑菇的东西。比如几个月前，我在沟里发现了一块掉落的“边境区”标识牌。因为它被落叶和泥土覆盖着，我便觉得它已归属于大自然，在我看来，这自然也属于“全民权利”的范畴。

虽然这块牌子是个不错的装饰品，但对我来说颜色有点太花哨了。你看起来像是会欣赏它的人。也许我们可以做个小交易，但我绝不会用廉价的东西来换它。"	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)"	
Tasks	Gunsmith/10	name	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					name		Hitman	2920	杀手		
Tasks	Gunsmith/10	difficulty	0	ignore	Traders/Gunsmith/Tasks/10_Hitman	tres					difficulty		Hard				
Tasks	Gunsmith/10	description	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					description		"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	2922	"在05区，有个我们管他叫“惩罚者”的家伙。他来自芬兰的黑社会，有人说他是某大型摩托车帮派的收债人。

这人时不时就会跑来，为一些莫名其妙的债务讨要该死的欠款。 通常我会在门口就干掉这些小丑，但这家伙硬得像块铁。惩罚者和他那帮手最近还偷了一辆警用面包车，现在甚至有一辆轻型装甲车了。

总得有人结束这场闹剧，所以我需要一个杀手。把他的脑袋或者其他能证明他已死的证据带给我，我就把我的储藏掩体的钥匙给你。"	"Please pay attention to the following points when translating:
'Area 05'
'Purnisher' is a pronoun for a hostile NPC"	
