text	translation
"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	"Amikor a tartálykocsis vonat felrobbant és a tűz ütött ki, meg voltam győződve arról, hogy a szokásos ipari vegyi anyagokon kívül valami más is közrejátszott.

Bár egyértelmű, hogy az akrilnitril – ahogyan azt a szakértők állítják – az egyik kiváltó anyag, én azt a hipotézist állítottam fel, hogy ez csupán a nagy kép egy része. Természetesen igaz, hogy az akrilnitril égéskor cianhidrogénhez hasonló mérgező gázokat bocsát ki, és az első osztályú rákkeltő anyagok közé tartozik, de hadd magyarázzam el az elméletemet.

Ezek a szerves vegyületek nagyon erős szagot árasztanak. Ha valóban olyan hatalmas mennyiség szivárgott ki, ahogyan azt állították, akkor a szagnak mindenfelé el kellett volna terjednie, de ez nem történt meg. Ráadásul az akrilnitril önmagában nem gyakorol ilyen hosszú távú hatást a környezetre és a vízkészletekre. Ezért figyelembe vesszük annak a lehetőségét is, hogy ennél sokkal mérgezőbb anyag is szerepet játszott az ügyben. Természetesen ez csak elmélet, de az igazság kiderítésének egyetlen módja az, ha megtaláljuk az okot.

Mivel tudjuk, hogy tartálykocsival szállították, elmegyünk a legközelebbi olajterminálra, és megvizsgáljuk a mintákat, hogy valóban olaj van-e bennük, vagy más anyag. Az olajmintákat tartalmazó edényeket könnyű lesz megtalálni. Úgy néznek ki, mint arany színű tejesüvegek, és biztosan rengeteg ilyen edény lesz ott."
Bloodsuckers	Vérszívók
"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	"Hát nem csodálatos? Új katonák és új puskák – ez mindig örömteli látvány.

Elég a csevegésből. Megbízható és olcsó munkát keresel? Rendben, de előbb hadd mondjak el neked valamit. Itt nem lehet úgy cserélgetni a rangjelzéseket, ahogy te szeretnéd. Hol is kezdjük? Lennének például ellátmány-szállítási feladatok, de mivel kissé gyengének tűnsz, jobb, ha valami egyszerűbbel kezdjük. Gondolkozzunk egy kicsit!

Igen, jó ötletem támadt. Nyáron azok a repülő rovarok tényleg idegesítőek. Biztosan azt gondolod, hogy azok a rohadt rovarok nem jönnek be a bunkerbe, de garantálom, hogy bejönnek. Minden nyáron a fülem mellé tapadnak, és éjjel-nappal zümmögnek.

Van egy feladat, ami pont neked való. Találd ki, hogyan lehetne megszabadulni azoktól a vámpíroktól. Utána majd beszéljük meg a részleteket."
Warm Meal	Meleg étel
"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	"Katonaként ugyan szeretem a hadtápot, de már kezd elegem lenni abból, hogy hetekig ugyanazt a zabkását és a kiszáradt rágcsálnivalót kell rágcsálnom.

Régen még volt valami rendes konzerv az élelmiszer-csomagban, de manapság csak íztelen húsos massza és gyorséttermi kaja van benne. Az ilyen mesterséges szemetet soha az életben nem tenném a számba.

Már azt sem tudom, mikor ettem utoljára egy rendes, meleg ételt. Talán ez a lehetőség alkalmat adhat neked, hogy megmutasd, mire vagy képes, és ezzel egy új szintre emeld a kapcsolatunkat. Egy tál rendes finn borsólevest mustárral kísérve pont megfelelne."
Nordic Trade	Észak-európai kereskedelem
"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	"A svédek ugyan érthetetlen népség, de három dolgot mindenképp el kell ismerni róluk. A haditengerészetük remek, az autóik és a cigarettáik pedig egész jók. Ennek ellenére valami hiányzik belőlük. Túl boldognak és társaságkedvelőnek tűnnek, szinte már természetellenesen.

Ó, ne értsd félre. Jó szomszéd, de... Hát, nem is tudom. Talán azért, mert olyan gazdag, hogy mindig csillogó ruhákban jár, vagy talán az a rohadt jégkorong miatt.

De mi is az a jó szomszédság? Talán javasolhatnék egy egész jó üzletet. Én ezt „desszertcserének” hívom. Ha hozol nekem egy kis finom svéd desszertet, én cserébe megosztom veled a finn desszertjeimet. Ez egy mindkét fél számára előnyös üzlet, vagyis – más szavakkal – verseny nélküli, észak-európai stílusú kereskedelem, nem igaz?"
Big Blades	Hatalmas penge
"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"Ha megnézed, milyen kést hord magánál valaki, sok mindent megtudhatsz róla. Ha olyan embert látsz, aki egy kis zsebkéssel járkál, te sem akarnál az ilyen alakokkal lógni.

A késekről szólva van egy megváltoztathatatlan igazság. Ez a „minél nagyobb, annál jobb” törvény. Én személy szerint inkább a macsétákat kedvelem, amelyek alkalmasak fák kivágására vagy akadályok eltávolítására sűrű erdőben. Bár itt nem dzsungel van, az élet során eljönnek olyan pillanatok, amikor ezt keserűen megbánod.

A késgyűjtés is egy előkelő hobbi. Én is büszkélkedhetek azzal, hogy elég sokféle kést gyűjtöttem össze, de még mindig van néhány nagy darab, amit nem sikerült beillesztenem a gyűjteményembe."
Ammo Delivery	Lőszer szállítás
"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"Ahogy te is tudod, a raktáramban szinte mindenféle lőszer megtalálható. Akár mókust akarsz lőni, akár embert, bármit is választasz, a saját ízlésed szerint válogathatsz.

A lőszerek közül a 7,62x39-es és a .223-as kaliberűek mondhatni a legkelendőbb termékek, amelyek a forgalmamat biztosítják. Néha vannak olyan különcök, akik valami szokatlan lőszert keresnek, de az ilyen különleges kérések figyelembevétele a készlet fenntartása során elég nagy megterhelés.

Nem vállalnád át egy kicsit a lőszer-szállítást helyettem? Így mi is bővíthetnénk egy kicsit a termékválasztékunkat."
Weapon Delivery	Fegyverszállítás
"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"Régebben elég sokat kereskedtem a határon túl, de manapság azok a kapcsolatok teljesen megszakadtak.

Ennek köszönhetően a keleti blokkból származó fegyverekből mindig hiány van, ami igazán sajnálatos. A nyugati gyártmányúakhoz képest ugyanis azok a termékek sokkal megbízhatóbbak. Mint tudod, a nyugatiaknak van egy olyan krónikus betegségük, hogy mindent „taktikussá” akarnak tenni. Mivel mindenféle sallangot, például sineket és egyebeket akasztanak rájuk, a végeredmény rendszerint egy nagy zűrzavar lesz.

Mivel a határon túli kapcsolataim megszakadtak, nagyon hálás lennék, ha más úton tudnál gyorsan fegyvereket szerezni nekem."
Medic	Orvos
"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"A hadseregben mindössze két szerep számít igazán: a lövész és a tábori orvos. A parancsnokok, a tüzérek és az egyéb támogató egységek mind csak díszletnek számítanak.

Igazából van egy saját orvosom. Egy tehetséges vándor, aki ismer néhány egyszerű taktikát harci helyzetekre. Ha lövöldözés közben eltalálnak, az orvos egy pentanil-cukorkát tesz a számba. Ezután pedig folytatjuk az előrenyomulást. Ez nem csillapítja az őrületet, csupán segít elfelejteni a fájdalmat, hogy tovább tudjunk menetelni.

A vészhelyzetekre felkészülve úgy tűnik, szükségem lesz még pár cukorkára a mentős barátomtól. Valószínűleg az IFAK-nak nevezett elsősegély-készletben lesznek, és ha rátalálsz, akkor megint megkötjük az üzletet."
Home Collection	Gyűjtemény
"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"A késgyűjtés csak egy hobbi, de a fegyvergyűjtés olyan, mint a művészet, amelynek során ki kell szűrni az igazi értékeket.

A gyűjteményemben az 1500-as évekbeli muskétáktól az 1990-es évekbeli puskákig sokféle fegyver található, de az azóta gyártott fegyverek annyira ízléstelenek, hogy nem is bírom nézni őket. Eddig több mint 150 fegyvert gyűjtöttem össze, és ezek közül a legkülönlegesebbek azok a török gyártmányú revolveres sörétes puskák, amelyeket 1985-ben a nyaralásom alatt csempésztem be.

Mostanában a beépített hangtompítóval ellátott fegyverek érdekelnek, de nem könnyű ilyeneket találni. Különösen van egy kelet-európai darab, amit mostanában szemeltem ki, de sehol sem találom."
Everyman's Right	Mindenki joga
"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"Nemrég a határvidéken túráztam, és szedtem egy kis gombát.

Finnországban létezik egy „mindenki jogának” nevezett intézmény, amely szerint mindenkinek joga van a természet használatához. Ez a törvény garantálja, hogy a földtulajdon vagy a birtoklás jogától függetlenül bárki élvezhesse a természet adta lehetőségeket, és ezt Finnország legkiválóbb törvényének is nevezhetjük.

...Őszintén szólva, néha belépek olyan területekre, ahol a határok nem egyértelműek, és gombán kívül más dolgokat is gyűjtök. Például néhány hónapja találtam egy határjelző táblát, ami egy árokban hevert. Mivel levelek és föld borították, a természet részének tekinthető, és ha így van, akkor ez is a „mindenki jogába” tartozik, nem igaz?
Ez a tábla dísznek is jó, de túl színes, nem igazán az én ízlésem. Neked viszont tetszene, mit szólnál egy kis üzlethez? Á, persze, egyáltalán nem áll szándékomban olcsón eladni."
Hitman	Bérgyilkos
"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"A 05-ös körzetben van egy fickó, akit mi „Punishernek” hívunk. Finn bűnszervezetből származik, és a pletykák szerint egy híres motoros banda behajtójaként dolgozott.

Ez a fickó bármikor felbukkan, és olyan adósság miatt ordibál, ami nem is létezik. Általában az ilyen őrülteket az ajtó előtt lelőném, de ezek a rohadékok elképesztően kitartóak. Mostanában az a fickó és a csőcseléke ellopott egy rendőrségi kísérőautót, amivel járkálnak, szóval most már könnyűpáncélos járművel is rendelkeznek.

Valakinek véget kell vetnie ennek a bohóckodásnak. Ennek fényében most szükségem van egy bérgyilkosra. Akár a fejét hozza el, akár mást, ha bizonyítékot hoz arra, hogy az a rohadék meghalt, átadom a raktáram kulcsát."
Trader Event	Kereskedői esemény
Dynamic Event	Dinamikus esemény
Special Event	Különleges esemény
Dynamic	Dinamikus
Special	Különleges
Guaranteed	Garantált
Generalist returns to Village	A vegyeskereskedő visszatért a faluba
"Generalist is a ""jack of all trades"" trader who runs a small shop inside the Village garage building in Area 05 and specializes in common goods.

After taking a small mental break, Generalist is once again back in business and ready to serve his loyal customers with decent prices."	"A vegyeskereskedő egy sokoldalú kereskedő, aki a 05-ös körzet falujának garázsépületében egy kis boltot üzemeltet, és főként általános mindennapi cikkeket árul.

Egy rövid szünet után a vegyeskereskedés újra megnyitotta kapuit, és készen áll arra, hogy törzsvásárlóinak kedvező áron kínálja áruját."
Doctor returns to School	Az orvos visszatért az iskolába
"Doctor is a trader who specializes in medicine and holds an improvised clinic inside an abandoned school building in Area 05.

After visiting Grandma for a ""welfare check,"" Doctor returns to his clinic and is ready to provide medical services for the injured."	"Az orvos az orvostudományra szakosodott kereskedő, aki a 05-ös körzet elhagyatott iskolaépületében működtet egy ideiglenes rendelőt.

Az orvos, aki elment megnézni, hogy van a nagymama, visszatért a rendelőbe, és befejezte a sérültek ellátására való felkészülést."
Fighter Jets	Harci repülőgép
"After the Area 05 evacuation and Border Zone demilitarization, things have started to take a wrong turn and a show of force is needed.

The Finnish military will start performing non-lethal, high-visibility aerial flybys with fighter jets that appear in the sky frequently."	"A 05-ös körzetből való kivonulás és a határvidék leszerelése után a helyzet romlani kezdett, ezért erődemonstrációra van szükség.

A finn hadsereg harci repülőgépekkel magas kockázatú, nem halálos kimenetelű légi bemutató repüléseket fog tartani, amelyek során gyakran megjelennek a légtérben."
Missing Cat	Eltűnt macska
"Grandma's cat has gone missing after a sonic boom from a fighter jet spooked the cat and it ran away.

A few days ago, Nomads found the cat wandering in the Outpost and managed to capture it with some sort of box. Once the Nomads started to deliver the cat back to Grandma, they were ambushed by Bandits who apparently took the box.

Locals saw the Bandits tossing the box around in a cruel way and eventually leaving the box somewhere."	"A nagymama macskája megijedt a vadászgép robajától, elmenekült, és azóta eltűnt.

Néhány napja a vándorok egy előőrsön találtak egy macskát, és egy dobozba zárták. Amikor a vándorok vissza akarták adni a macskát az öregasszonynak, rablók támadtak rájuk, és elvették a dobozt.

A falubeliek látták, ahogy a banditák a ládákat ide-oda dobálták, majd végül valahol otthagyták őket."
Punisher arrives to Area 05	A Punisher megérkezett a 05-ös körzetbe
"Punisher is a bandit boss and a feared debt collector in the Finnish criminal world.

Punisher and his minions have stolen a local police van and are taking routine drives across Area 05."	"A Punisher a finn alvilági körökben hírhedt bandavezér és behajtó.

A Punisher és emberei elloptak egy helyi rendőrautót, és azzal járják be a 05-ös körzetet."
Airdrops are delivered to Area 05	Légi utánpótlást dobtak le a 05-ös körzetre
"After a long delay, the Finnish military has once again started delivering airdrops to Area 05.

Airdrops usually contain humanitarian aid such as medicals, consumables and other relevant survival gear."	"Hosszú késedelem után a finn hadsereg újra megkezdte a légi segélyszállítmányok ledobását a 05-ös körzetbe.

A légi segélyszállítmányok általában humanitárius segélycikkeket tartalmaznak, például gyógyszereket, fogyóeszközöket és egyéb túlélési felszereléseket."
BTR Patrols	BTR őrjárat
"The military faction has started to use armored vehicles in the Vostok area.

Military BTR's are equipped with heavy machine guns and patrols have been seen across main roads and key locations."	"A katonai erők megkezdték a páncélozott járművek bevetését a Vostok térségében.

A katonai BTR géppuskákkal vannak felszerelve, és látták őket járőrözni a főutakon és a kulcsfontosságú területeken."
Attack Helicopters	Harci helikopter
"The Border Zone demilitarization is starting to crumble and it is obvious that previous rules no longer apply.

While official sources ensure nothing has changed, attack helicopters have started making frequent patrols and airspace violations near the Border Zone."	"A határvidék demilitarizációja kezd összeomlani, és egyre nyilvánvalóbbá válik, hogy a korábbi szabályok már nem érvényesek.

A hivatalos források szerint nincs változás, de a harci helikopterek gyakori járőrözést és légtérsértéseket kezdtek a határvidék közelében."
Helicopter Crash Sites	A helikopter-baleset helyszíne
"After airspace violations, aerial incidents were unavoidable and multiple attack helicopters were shot down on both sides of the border.

Helicopter crash sites are scattered around multiple locations and contain high-value loot, which also makes them hotspots for AI activity."	"A légtér megsértését követően a légi harc elkerülhetetlen volt, és a határ mindkét oldalán több harci helikoptert lelőttek.

A helikopterek több helyen zuhantak le, és mivel értékes zsákmányt találtak ott, ezek a helyek az AI tevékenységének fő bázisaivá váltak."
Gunsmith returns to Outpost	A fegyverkovács visszatért az Előőrsbe
"Gunsmith is a trader who maintains a weapon storage inside one of the Outpost bunkers and specializes in everything related to firearms.

Gunsmith was nowhere to be seen for multiple months but according to rumors, he was taking a ""business trip"" to the other side of the border but has now returned to his beloved bunker in Area 05."	"A fegyverkovács egy előőrs bunkerében fegyverraktárat üzemeltet, és fegyverekkel kapcsolatos minden ügyben szakértő kereskedő.

A fegyverkovácsnak hónapokig nyoma veszett, de a pletykák szerint „üzleti útra” indult a határon túlra, és most visszatért a 05-ös körzetben található kedves bunkerébe."
Outpost gets compromised	Az Előőrs felfedezése
"Given the previous events, the situation at the Border Zone is escalating quickly and nearby areas face the consequences.

Military BTR's can now enter the Outpost map and Area 05 is no longer considered safe.

News of the event spread quickly among Area 05 locals and traders, but it is only considered rumors by the media and authorities outside of Area 05."	"A közelmúltbeli események következtében a határvidék helyzete gyorsan romlik, és a környező térségek is érezni kezdik ennek hatását.

Mostantól a katonai BTR -ek behatolhatnak az Előőrs területére, így a 05-ös körzet már nem tekinthető biztonságos övezetnek.

Ez a hír gyorsan terjedt el a 05-ös körzet lakói és kereskedői körében, de a körzeten kívüli média és hatóságok egyszerű pletykának tekintik."
Traders leave Area 05	A kereskedők elhagyják a 05-ös körzetet
"After the Outpost was compromised, all traders started making preparations and leaving Area 05.

It seems that the traders are doing this as a temporary measure and will return if and when things calm down."	"Miután az Előőrsöt felfedezték, az összes kereskedő befejezte a készülődést, és elindult a 05-ös körzetből.

A kereskedők ezt csak átmeneti megoldásként alkalmazzák, és várhatóan visszatérnek a normális kerékvágásba, amint a helyzet megnyugszik."
Traders return to Area 05	A kereskedők visszatértek a 05-ös körzetbe
"The escalation of recent events has seemed to stop and Area 05 did not spiral into full chaos.

All traders are returning back to Area 05."	"Úgy tűnik, a helyzet romlása megállt, és a 05-ös körzet nem süllyedt teljes káoszba.

Minden kereskedő visszatér a 05-öskörzetbe."
Transmission	Adás
"The signal that started it all has suddenly reappeared.

The transmission is interfering with radio broadcasts and can be heard on all common frequencies.

This is the last event of Early Access [Build 1]. The events and story will continue in upcoming builds."	"Hirtelen újra megjelent az a jel, amely az egész helyzet kiindulópontját jelentette.

Ez a jel zavarja a rádiós adást, és minden általános frekvencián fogható.

Ez az Early Access [1. verzió] utolsó eseménye. Az események és a történet a következő verziókban folytatódnak."
Common	Gyakori
Rare	Ritka
Legendary	Legendás
Armor Plate	Páncéllemez
Armor	Páncél
Armor Plate {class}	Páncéllemez {class}
Armor Plate (II)	Páncéllemez (II)
Armor Plate (III+)	Páncéllemez (III+)
Armor Plate (III)	Páncéllemez (III)
Armor Plate (IIIA)	Páncéllemez (IIIA)
Armor Plate (IV)	Páncéllemez (IV)
Backpack	Hátizsák
Jääkäri Backpack (Black)	Jääkäri hátizsák (fekete)
Jääkäri BP.	Jääkäri hátizsák.
Jääkäri Backpack (Brown)	Jääkäri hátizsák (barna)
Jääkäri Backpack (Green)	Jääkäri hátizsák (zöld)
Jääkäri Backpack (M05)	Jääkäri hátizsák (M05)
Nomad Backpack	Nomád hátizsák
Nomad BP.	Nomád hátizsák.
Patrol Backpack	Őrjárat hátiszák
Patrol BP.	Őrjárat hátizsák.
Duffel (Retro)	Duffel (retro)
R. Duffel	R. Duffel
Belt Pouch	Övtáska
Kukkaro (Black)	Övtáska (fekete)
Kukkaro	Övtáska
Kukkaro (Brown)	Övtáska (barna)
Kukkaro (Green)	Övtáska (zöld)
Kukkaro (M05)	Övtáska (M05)
Literature	Irodalom
Book (Children)	Könyv (gyerekeknek)
Children	Gyerek
Book (Cooking)	Könyv (Főzés)
Cooking	Főzés
Book (Fishing)	Könyv (Horgászat)
Book (Religion)	Könyv (Vallás)
Religion	Vallás
Clothing	Ruházat
Flame Beanie	Flame sapka
F. Beanie	F. Sapka
Combat Boots	Bakancs
C. Boots	Bakancs
M62 Cap	M62 sapka
Tactical Fleece (Brown)	Taktikai polár (barna)
T. Fleece	T. polár
Tactical Fleece (Green)	Taktikai polár (zöld)
Leather Gloves	Bőrkesztyű
L. Gloves	Bőr. k
Work Gloves	Munkáskesztyű
W. Gloves	M.kesztyű
Mosquito Hat	Szúnyog kalap
M. Hat	Sz. kalap
Sauna Hat	Szauna sapka
S. Hat	Sz. sapka
Hoodie (Border Zone)	Kapucnis pulóver (határ)
Hoodie BZ.	Kapucnis pulóver.
Hoodie B.	Kapucnis pulóver.
Hoodie (Gray)	Kapucnis pulóver (szürke)
Hoodie	Kapucnis pulóver
M62 Jacket	M62 Kabát
M62 J.	M62 K.
Santa Jacket	Mikuláskabát
Santa J.	Mikulásk.
Winter Jacket (Blue)	Téli kabát (kék)
Winter Jacket	Téli kabát
Winter Jacket (Red)	Téli kabát (piros)
Winter J.	Téli k.
Jeans (Black)	Farmer
Jeans	Farmer
Hiking Pants	Túra nadrág
Hiking P.	Túra n.
Windbreaker (Black)	Széldzseki (fekete)
Windbreaker	Széldzseki
Windbr.	Széldzseki.
Windbreaker (Green)	Széldzseki (zöld)
Consumables	Fogyóeszközök
Consumable	Fogyóeszköz
Drink	Megivás
Eat	Megevés
Eat Raw	Megevés nyersen
Eat (Raw)	Megevés (nyers)
Chew	Rágózás
Smoke	Elszívni
Use	Használ
Beer	Sör
Empty Can	Üres konzervdoboz
Can	Doboz
Canned Meat	Húskonzerv
Meat	Hús
Canned Meatballs	Húsgombóckonzerv
Meatballs	Húsgombóc
Canned Pea Soup	Borsóleveskonzerv
Pea Soup	Borsóleves
Canned Peaches	Őszibarackkonzerv
Peaches	Őszibarack
Canned Pear	Körtekonzerv
Pear	Körte
Canned Peas	Borsókonzerv
Peas	Borsó
Canned Pineapple	Ananászkonzerv
Pineapple	Ananász
Canned Tomatoes	Paradicsomkonzerv
Tomatoes	Paradicsom
Canned Tuna	Tonhalkonzerv
Tuna	Tonhal
Cat Food	Macskakaja
War Chocolate	Háborús csokoládé
W. Choco	Csoki
Cigarettes	Cigaretta
Cigs	Cigi
Cigars	Szivarok
Coffee	Kávé
Coffee (Brewed)	Kávé (főzött)
C. Brewed	Kávé
Fish Soup (Cooked)	Halászlé (főtt)
F. Soup (Cooked)	Halászlé (főtt)
F. Soup	Halászlé
Meatballs (Cooked)	Húsgombóc (főtt)
M. Balls (Cooked)	H.gombóc (főtt)
M. Balls	Húsgombóc
Pea Soup (Cooked)	Borsóleves (főtt)
P. Soup (Cooked)	Borsóleves (főtt)
P. Soup	Borsóleves
Tomato Soup (Cooked)	Paradicsomleves (főtt)
T. Soup (Cooked)	P.leves (főtt)
T. Soup	P.leves
Crackers	Keksz
Energy Drink	Energiaital
E. Drink	E.ital
Energy Powder	Energiapor
E. Powder	E.por
Field Ration	Hadi élelmiszer
F. Ration	Hadi élelem
Juice	Üdítő
Juice (Orange)	Üdítő (Narancs)
Juice O.	N.üdítő
Juice (Pear)	Üdítő (Körte)
Juice P.	K.üdítő
Juice (Raspberry)	Üdítő (Málna)
Juice R.	M.üdítő
Kilju	Kilju
Kompot	Kompót
Mustard	Mustár
Peanuts	Mogyoró
Potato	Burgonya
Salty Liquorice	Édesgyökér cukorka
Salty Liq.	Édesgyökér c.
Snus	Nasi
Soda (Lemon)	Szóda (citrom)
Soda	Szóda
Soda L.	Szóda c.
Sugar	Cukor
Water Bottle	Vízespalack
Water	Víz
Yeast	Élesztő
Electronics	Elektronika
Alarm Clock	Ébresztő óra
A. Clock	É.óra
Batteries	Elemek
Battery	Akkumulátor
Battery Cables	Akkumulátor kábel
B. Cables	Akksi kábel
Casette	Kazetta
Casette (Electrofolk)	Casette (Electrofolk)
Junna - Haavakko	Junna - Haavakko
Junna - Lempi	Junna - Lempi
Junna - Mistä Sä Tiesit Tulla	Junna - Mistä Sä Tiesit Tulla
Junna - Mukula	Junna - Mukula
Junna - Pappa Se Antoi Hevosen	Junna - Pappa Se Antoi Hevosen
Junna - Rautahepo	Junna - Rautahepo
Junna - Ruslana	Junna - Ruslana
Junna - Vandringsman	Junna - Vandringsman
Casette (Nomad)	Kazetta (Nomád)
Casette (OST)	Kazetta (OST)
OST - Alive	OST - Alive
OST - Daybreak	OST - Daybreak
OST - Far	OST - Far
OST - Lost	OST - Lost
OST - Rain	OST - Rain
OST - Road	OST - Road
OST - Trailer	OST - Trailer
OST - Winds	OST - Winds
Casette (Radio Hits)	Kazetta (Radio Hits)
Casette (Symphony)	Kazetta (Szimfónia)
Vostok Symphony	Vostok szimfónia
Casette Player	Kazetta lejátszó
C. Player	K.lejátszó
Coffeemaster	Kávémester
C. Master	K.mester
Cooking Station	Főzőpult
C. Station	Főzőpult
Hotplate	Rezsó
Inverter	Inverter
Narva	Zseblámpa
Polaris	Polaris
Fish	Hal
Fishing	Horgászat
Bream	Kövicsuka
Fishing Rod	Horgászbot
F. Rod	H.bot
Perch	Sügér
Pike	Csuka
Roach	Csótány
Grenade	Gránát
Helmet	Sisak
Police Helmet (IIIA)	Rendőr sisak (IIIA)
Police Helmet	Rendőr sisak
P. Helmet	R. sisak
Instrument	Hangszer
Guitar	Gitár
Harmonica	Harmónika
Harmo.	Harmó.
Key	Kulcs
Attic Key	Padlás kulcsa
Attic K.	Padlás k.
Bunker Key	Bunker kulcsa
Bunker K.	Bunker k.
Cellar Key	Pince kulcsa
Cellar K.	Pince k.
Classroom Key	Osztályterem kulcsa
Class. K.	O.terem k.
Gymnasium Key	Gimnázium kulcsa
Gym. K.	Gimn. k.
Tunnel Key	Alagút kulcsa
Tunnel K.	Alagút k.
Knife	Kés
Jaeger 140	Jaeger 140
Jaeger	Jaeger
Skrama 200	Skrama 200
Skrama	Skrama
Skrama 240	Skrama 240
Lore	Történelem
Cat	Macska
Oil Sample	Olajminta
Oil S.	Olajminta.
P. Report	Beteg k.
Heal	Gyógyítás
Spray	Spray
Medical	Spray
Antibiotics	Antibiotikum
Antibio.	Antibio.
Antiseptic	Fertőtlenítő
A. Septic	Fertőtl.
Balm	Balzsam
Bandage	Kötszer
