text	translation
"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"從一個人隨身攜帶的刀具，往往能看出許多端倪。如果你看到有人只帶一把小折刀，最好別跟那類人扯上關係。

談到刀具，原則就是「越大越好」。 我個人偏好適合劈柴、能在密林中開闢道路的砍刀。雖然這裡不是叢林，但你還是需要一把大刀，因為總會有讓你希望手邊有一把的時候。

收藏刀具也是一種優雅的嗜好。我的收藏相當豐富，但仍有幾把大型刀具尚未入手。"
Ammo Delivery	彈藥運送
"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"我的庫存中應有盡有，各種彈藥類型一應俱全。無論您是熱衷於獵松鼠，還是獵人，這裡都有適合您的選擇。

談到彈藥，7.62x39 和 .223 絕對是銷量遙遙領先的熱銷品。雖然偶爾還是會有那些煩人的顧客，非得找些稀奇古怪的彈藥不可，但要為每種古怪的要求都備貨實在很困難。

或許你能幫我跑一趟彈藥配送？這麼說吧，我們可以稍微擴充一下產品線。"
Weapon Delivery	武器交付
"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"我過去常在邊境另一側做生意，但如今我的渠道已斷了。

這導致我手頭的東方武器總是缺貨。這實在太可惜了，因為我總覺得他們的產品比西方產品更可靠。你看，在西方，我們有種無法治癒的毛病，就是凡事都要搞得「戰術化」。 我們在每樣東西上加裝導軌、掛架和轉接頭，結果就是一團亂，零件多到令人眼花撩亂。

既然我那些管道已經不通了，若能從那邊快速運送武器過來，我將不勝感激。"
Medic	醫護人員
"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"在軍中，只有兩個角色真正重要：步槍手和醫護兵。在我看來，指揮官、砲兵和其他後勤單位不過是多餘的裝飾罷了。

我其實有專屬的個人醫護兵。他是一位身手矫健的遊牧民，如果需要發動攻擊，我們有一套簡單的戰術。 我們的戰術是：我負責射擊，若我中彈，他便將芬太尼棒棒糖塞進我嘴裡，戰車便繼續前進。這從來不是為了停止這場瘋狂，只是偶爾緩解疼痛，然後繼續推進。

我的醫護兵其實還需要多備幾支棒棒糖以防萬一。我想這些東西應該可以在個人急救包（IFAK）裡找到，所以如果你剛好發現了幾支，那對我們來說又是一個做生意的機會。"
Home Collection	首頁 系列
"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"收藏刀具是一回事，但收藏武器則是一門藝術，需要學會去芜存菁。

我個人的家庭收藏範圍從 16 世紀的火繩槍一直延伸到 1990 年代的步槍，但再晚期的槍械我便不感興趣。 我估計目前收藏的槍枝已超過150支。其中最稀有的，大概是幾支1985年我趁度假時走私回來的土耳其轉輪霰彈槍。

目前，我主要關注的是內建消音器的槍械，但一直很難找到這類藏品。尤其有一款東方製的槍械我一直很中意，但它總是在躲著我。"
Everyman's Right	全民權利
"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"我最近去邊境區徒步旅行，順便採了一些蘑菇。

在芬蘭，我們有「全民權利」，這項權利賦予我們使用大自然的權利，無論該區域的擁有者或佔用者是誰。這大概是我們擁有的最棒的法律。

不過，我得承認有時候我會踏入灰色地帶，採集一些不只是蘑菇的東西。例如幾個月前，我在水溝裡發現了一塊掉落的邊境區標誌。因為它被落葉和泥土覆蓋，我便認為它已歸屬於大自然，在我心中這也屬於「全民權利」的範疇。

雖然這塊標誌頗具裝飾價值，但對我來說色彩實在太過花俏。你看起來像是會欣賞這東西的人。或許我們可以小換一下，但我可不會用廉價的東西來換它。"
Hitman	殺手
"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"在第05區，有個我們稱作「懲罰者」的傢伙。他來自芬蘭的黑道圈，有人說他是某個大型機車幫派的收債人。

這傢伙時不時就會現身，要求我們支付他自編的該死債務。 通常我會在門口就幹掉這類小丑，但這傢伙硬得像塊鐵。懲罰者和他那幫手最近還偷了一輛警用廂型車，現在甚至連輕型裝甲車都有了。

總得有人終結這場小丑秀，所以我基本上需要一名殺手。把他的頭顱或其他能證明他已死亡的證據帶給我，我就把我的儲藏掩體鑰匙交給你。"
Trader Event	交易者活動
Dynamic Event	動態活動
Special Event	特別活動
Dynamic	動態
Special	特別版
Guaranteed	保證
Generalist returns to Village	全能型選手重返村莊
"Generalist is a ""jack of all trades"" trader who runs a small shop inside the Village garage building in Area 05 and specializes in common goods.

After taking a small mental break, Generalist is once again back in business and ready to serve his loyal customers with decent prices."	"Generalist 是一位「樣樣通」的商人，他在 05 區的 Village 車庫大樓內經營一家小店，專營日常用品。

經過短暫的休息調整後，Generalist 已重新開業，準備以合理的價格為忠實顧客提供服務。"
Doctor returns to School	醫生重返校園
"Doctor is a trader who specializes in medicine and holds an improvised clinic inside an abandoned school building in Area 05.

After visiting Grandma for a ""welfare check,"" Doctor returns to his clinic and is ready to provide medical services for the injured."	"「醫生」是一位專精於醫療的商人，他在第05區一棟廢棄的校舍內開設了一間臨時診所。

在探訪「奶奶」進行「安康確認」後，醫生回到診所，準備為傷者提供醫療服務。"
Fighter Jets	戰鬥機
"After the Area 05 evacuation and Border Zone demilitarization, things have started to take a wrong turn and a show of force is needed.

The Finnish military will start performing non-lethal, high-visibility aerial flybys with fighter jets that appear in the sky frequently."	"在第05區疏散及邊境區非軍事化後，局勢開始朝錯誤方向發展，亟需展現武力。

芬蘭軍方將開始派遣戰鬥機進行非致命性、高能見度的空中巡邏，這些戰機將頻繁現身於天際。"
Missing Cat	走失的貓
"Grandma's cat has gone missing after a sonic boom from a fighter jet spooked the cat and it ran away.

A few days ago, Nomads found the cat wandering in the Outpost and managed to capture it with some sort of box. Once the Nomads started to deliver the cat back to Grandma, they were ambushed by Bandits who apparently took the box.

Locals saw the Bandits tossing the box around in a cruel way and eventually leaving the box somewhere."	"一架戰鬥機發出的音爆嚇跑了奶奶的貓，導致牠失蹤。

幾天前，遊牧民在前哨站發現這隻貓在四處遊蕩，並設法用某種箱子將牠捕獲。當遊牧民正要將貓送回給奶奶時，遭到匪徒伏擊，匪徒似乎搶走了那個箱子。

當地居民目睹匪徒以殘忍的方式將箱子拋來拋去，最後將箱子遺棄在某處。"
Punisher arrives to Area 05	「懲罰者」抵達第05區
"Punisher is a bandit boss and a feared debt collector in the Finnish criminal world.

Punisher and his minions have stolen a local police van and are taking routine drives across Area 05."	"「懲罰者」是芬蘭犯罪世界中一名匪幫頭目，也是令人聞風喪膽的討債人。

懲罰者與他的手下竊取了一輛當地警用廂型車，正駕車在第05區內四處巡邏。"
Airdrops are delivered to Area 05	空投物資已送達第05區
"After a long delay, the Finnish military has once again started delivering airdrops to Area 05.

Airdrops usually contain humanitarian aid such as medicals, consumables and other relevant survival gear."	"經過長時間的延遲，芬蘭軍方已再次開始向第05區進行空投。

空投物資通常包含醫療用品、消耗品及其他相關生存裝備等人道主義援助物資。"
BTR Patrols	BTR 巡邏
"The military faction has started to use armored vehicles in the Vostok area.

Military BTR's are equipped with heavy machine guns and patrols have been seen across main roads and key locations."	"軍事派系已開始在沃斯托克地區使用裝甲車輛。

軍用BTR裝甲車配備重機槍，並已於主要道路及關鍵地點展開巡邏。"
Attack Helicopters	攻擊直升機
"The Border Zone demilitarization is starting to crumble and it is obvious that previous rules no longer apply.

While official sources ensure nothing has changed, attack helicopters have started making frequent patrols and airspace violations near the Border Zone."	"邊境區的非軍事化狀態正逐漸瓦解，顯然以往的規則已不再適用。

儘管官方消息來源聲稱一切如常，但攻擊直升機已開始在邊境區附近頻繁巡邏，並出現侵犯領空的情況。"
Helicopter Crash Sites	直升機墜毀地點
"After airspace violations, aerial incidents were unavoidable and multiple attack helicopters were shot down on both sides of the border.

Helicopter crash sites are scattered around multiple locations and contain high-value loot, which also makes them hotspots for AI activity."	"在領空遭侵犯後，空中衝突在所難免，邊境兩側皆有多架攻擊直升機遭擊落。

直升機墜毀地點散佈於多處，且內含高價值戰利品，這也使這些地點成為 AI 活動的熱點。"
Gunsmith returns to Outpost	槍匠重返前哨站
"Gunsmith is a trader who maintains a weapon storage inside one of the Outpost bunkers and specializes in everything related to firearms.

Gunsmith was nowhere to be seen for multiple months but according to rumors, he was taking a ""business trip"" to the other side of the border but has now returned to his beloved bunker in Area 05."	"「槍匠」是一位商人，他在前哨站其中一座碉堡內經營武器儲藏室，專精於一切與槍械相關的事物。

槍匠已失蹤數月，但據傳聞，他當時是前往邊境另一側進行「商務旅行」，如今已回到他鍾愛的 05 區碉堡。"
Outpost gets compromised	前哨站遭到入侵
"Given the previous events, the situation at the Border Zone is escalating quickly and nearby areas face the consequences.

Military BTR's can now enter the Outpost map and Area 05 is no longer considered safe.

News of the event spread quickly among Area 05 locals and traders, but it is only considered rumors by the media and authorities outside of Area 05."	"鑑於先前發生的事件，邊境區的局勢正迅速升級，周邊地區也將面臨連帶影響。

軍用裝甲運兵車現已能進入「前哨站」地圖，而第05區不再被視為安全區域。

這則消息在第05區的當地居民與商人之間迅速傳開，但第05區外的媒體與當局卻僅將其視為謠言。"
Traders leave Area 05	交易員離開第05區
"After the Outpost was compromised, all traders started making preparations and leaving Area 05.

It seems that the traders are doing this as a temporary measure and will return if and when things calm down."	"前哨站遭滲透後，所有商人開始做準備並撤離第05區。

看來商人們此舉只是權宜之計，待局勢平息後便會返回。"
Traders return to Area 05	商人重返第05區
"The escalation of recent events has seemed to stop and Area 05 did not spiral into full chaos.

All traders are returning back to Area 05."	"近期局勢的升級似乎已告停息，第05區並未陷入全面混亂。

所有商人正陸續返回第05區。"
Transmission	變速箱
"The signal that started it all has suddenly reappeared.

The transmission is interfering with radio broadcasts and can be heard on all common frequencies.

This is the last event of Early Access [Build 1]. The events and story will continue in upcoming builds."	"一切的起因——那個訊號——突然再次出現。

這道訊號正干擾著無線電廣播，並可在所有常用頻率上收聽。

這是「搶先體驗版 [Build 1]」的最後一項事件。後續的事件與故事將在未來的版本中繼續展開。"
Common	常見
Rare	稀有
Legendary	傳奇
Armor Plate	裝甲板
Armor	護甲
Armor Plate {class}	裝甲板 {class}
Armor Plate (II)	護甲板（II）
Armor Plate (III+)	裝甲板（III+）
Armor Plate (III)	裝甲板（III）
Armor Plate (IIIA)	護甲板（III級A型）
Armor Plate (IV)	護甲板（IV）
Backpack	後背包
Jääkäri Backpack (Black)	Jääkäri 後背包（黑色）
Jääkäri BP.	Jääkäri BP.
Jääkäri Backpack (Brown)	Jääkäri 後背包（棕色）
Jääkäri Backpack (Green)	Jääkäri 後背包（綠色）
Jääkäri Backpack (M05)	Jääkäri 後背包 (M05)
Nomad Backpack	Nomad 後背包
Nomad BP.	Nomad BP。
Patrol Backpack	巡邏背包
Patrol BP.	巡邏 BP。
Duffel (Retro)	杜弗爾 (復古風)
R. Duffel	R. 達菲爾
Belt Pouch	腰包
Kukkaro (Black)	Kukkaro（黑色）
Kukkaro	庫卡羅
Kukkaro (Brown)	庫卡羅（棕色）
Kukkaro (Green)	庫卡羅（綠色）
Kukkaro (M05)	庫卡羅 (M05)
Literature	文學
Book (Children)	書籍（兒童）
Children	兒童
Book (Cooking)	書籍（烹飪）
Cooking	烹飪
Book (Fishing)	書籍（釣魚）
Book (Religion)	書籍（宗教）
Religion	宗教
Clothing	服裝
Flame Beanie	火焰毛線帽
F. Beanie	F. 貝尼
Combat Boots	戰鬥靴
C. Boots	C. 靴子
M62 Cap	M62 帽
Tactical Fleece (Brown)	戰術抓絨外套（棕色）
T. Fleece	T. Fleece
Tactical Fleece (Green)	戰術抓絨外套（綠色）
Leather Gloves	皮手套
L. Gloves	L. 手套
Work Gloves	工作手套
W. Gloves	W. 手套
Mosquito Hat	防蚊帽
M. Hat	M. Hat
Sauna Hat	桑拿帽
S. Hat	S. Hat
Hoodie (Border Zone)	連帽衫（邊境地帶）
Hoodie BZ.	連帽衫 BZ。
Hoodie B.	胡迪·B.
Hoodie (Gray)	連帽衫（灰色）
Hoodie	連帽衫
M62 Jacket	M62 夾克
M62 J.	M62 J.
Santa Jacket	聖誕老人外套
Santa J.	聖塔·J.
Winter Jacket (Blue)	冬季外套（藍色）
Winter Jacket	冬季外套
Winter Jacket (Red)	冬季外套（紅色）
Winter J.	溫特·J.
Jeans (Black)	牛仔褲（黑色）
Jeans	牛仔褲
Hiking Pants	登山褲
Hiking P.	P. 健行
Windbreaker (Black)	防風外套（黑色）
Windbreaker	防風外套
Windbr.	Windbr.
Windbreaker (Green)	防風外套（綠色）
Consumables	耗材
Consumable	耗材
Drink	飲品
Eat	吃
Eat Raw	生食
Eat (Raw)	吃（生食）
Chew	嚼
Smoke	煙
Use	使用
Beer	啤酒
Empty Can	空罐
Can	可以
Canned Meat	罐裝肉
Meat	肉類
Canned Meatballs	罐裝肉丸
Meatballs	肉丸
Canned Pea Soup	罐裝豌豆湯
Pea Soup	豌豆湯
Canned Peaches	罐裝水蜜桃
Peaches	水蜜桃
Canned Pear	罐裝梨
Pear	梨
Canned Peas	罐裝豌豆
Peas	豌豆
Canned Pineapple	罐裝鳳梨
Pineapple	鳳梨
Canned Tomatoes	番茄罐頭
Tomatoes	番茄
Canned Tuna	金槍魚罐頭
Tuna	鮪魚
Cat Food	貓糧
War Chocolate	戰爭巧克力
W. Choco	W. Choco
Cigarettes	香菸
Cigs	香菸
Cigars	雪茄
Coffee	咖啡
Coffee (Brewed)	咖啡（沖泡）
C. Brewed	C. 釀造
Fish Soup (Cooked)	魚湯（煮好的）
F. Soup (Cooked)	F. 湯（煮熟的）
F. Soup	F. 湯
Meatballs (Cooked)	肉丸（已煮熟）
M. Balls (Cooked)	M. 肉丸（熟食）
M. Balls	M. 鮑爾斯
Pea Soup (Cooked)	豌豆湯（煮熟的）
P. Soup (Cooked)	P. 湯（煮熟的）
P. Soup	P. Soup
Tomato Soup (Cooked)	番茄湯（煮好的）
T. Soup (Cooked)	T. 湯（煮熟的）
T. Soup	T. Soup
Crackers	脆餅
Energy Drink	能量飲料
E. Drink	E. 飲品
Energy Powder	能量粉
E. Powder	E. 粉末
Field Ration	野戰口糧
F. Ration	F. 口糧
Juice	果汁
Juice (Orange)	果汁（柳橙）
Juice O.	Juice O.
Juice (Pear)	果汁（梨）
Juice P.	Juice P.
Juice (Raspberry)	果汁（覆盆子）
Juice R.	Juice R.
Kilju	吉州
Kompot	果子露
Mustard	芥末
Peanuts	花生
Potato	馬鈴薯
Salty Liquorice	鹹味甘草
Salty Liq.	鹹味液體
Snus	斯努斯
Soda (Lemon)	檸檬汽水
Soda	蘇打水
Soda L.	索達・L.
Sugar	糖
Water Bottle	水瓶
Water	水
Yeast	酵母
Electronics	電子產品
Alarm Clock	鬧鐘
A. Clock	A. 時鐘
Batteries	電池
Battery	電池
Battery Cables	電池電纜
B. Cables	B. 纜線
Casette	卡匣
Casette (Electrofolk)	卡塞特（電子民謠）
Junna - Haavakko	Junna - Haavakko
Junna - Lempi	Junna - Lempi
Junna - Mistä Sä Tiesit Tulla	Junna - 你是怎麼知道要來的
Junna - Mukula	Junna - Mukula
Junna - Pappa Se Antoi Hevosen	Junna - 爸爸送的馬
Junna - Rautahepo	Junna - Rautahepo
Junna - Ruslana	朱娜 - 魯斯蘭娜
Junna - Vandringsman	Junna - 流浪者
Casette (Nomad)	卡塞特（遊牧者）
Casette (OST)	卡塞特 (原聲帶)
OST - Alive	原聲帶 - 《Alive》
OST - Daybreak	原聲帶 - 破曉
OST - Far	原聲帶 - 《Far》
OST - Lost	原聲帶 - 《迷失》
OST - Rain	原聲帶 - 雨
OST - Road	原聲帶 - 《Road》
OST - Trailer	原聲帶 - 預告片
OST - Winds	原聲帶 - 《風》
Casette (Radio Hits)	卡式錄音帶（廣播熱門金曲）
Casette (Symphony)	卡塞特（交響曲）
Vostok Symphony	《東方交響曲》
Casette Player	卡式錄音機
C. Player	C. 玩家
Coffeemaster	咖啡大師
C. Master	C. 碩士
Cooking Station	烹飪區
C. Station	C. 車站
Hotplate	電熱板
Inverter	變頻器
Narva	納爾瓦
Polaris	北極星
Fish	魚
Fishing	釣魚
Bream	鯛魚
Fishing Rod	釣竿
F. Rod	F. Rod
Perch	鱸魚
Pike	梭魚
Roach	蟑螂
Grenade	手榴彈
Helmet	頭盔
Police Helmet (IIIA)	警用頭盔（IIIA）
Police Helmet	警用頭盔
P. Helmet	P. 頭盔
Instrument	樂器
Guitar	吉他
Harmonica	口琴
Harmo.	哈莫。
Key	關鍵
Attic Key	閣樓鑰匙
Attic K.	Attic K.
Bunker Key	邦克島
Bunker K.	邦克·K.
Cellar Key	酒窖鑰匙
Cellar K.	地窖 K.
Classroom Key	課堂指南
Class. K.	K班
Gymnasium Key	體育館鑰匙
Gym. K.	Gym. K.
Tunnel Key	隧道鑰匙
Tunnel K.	K號隧道
Knife	刀
Jaeger 140	Jaeger 140
Jaeger	耶格
Skrama 200	Skrama 200
Skrama	斯克拉馬
Skrama 240	Skrama 240
Lore	背景故事
Cat	貓
Oil Sample	油樣
Oil S.	奧伊爾·S.
P. Report	P. 報告
Heal	療癒
Spray	噴霧
Medical	醫療
Antibiotics	抗生素
Antibio.	安提比奧。
Antiseptic	消毒劑
A. Septic	A. 化糞池
Balm	香膏
Bandage	繃帶
Bandage (Improvised)	繃帶（臨時製作）
Cold Medicine	感冒藥
C. Med.	醫學碩士
Deodorant	除臭劑
Deodora.	德奧多拉。
Gum	口香糖
Lotion	乳液
Medkit	急救包
Melatonin	褪黑激素
Melaton.	褪黑激素。
Painkill.	止痛藥。
Saline	薩林
Splint	夾板
Splint (Improvised)	夾板（臨時製作）
Thermal Blanket	保暖毯
Thermal	熱力
Tissues	面紙
Sneeze	打噴嚏
Tourniquet	止血帶
Tourni.	圖爾尼。
Tourniquet (Improvised)	止血帶（簡易版）
Wipes	濕紙巾
Wipe	擦拭
Misc	雜項
Blanket	毛毯
Board Game	桌遊
B. Game	B. 遊戲
Bucket	水桶
Coffee Filter	咖啡濾紙
C. Filter	C. 篩選器
Duct Tape	膠帶
D. Tape	D. 膠帶
Happy Stove	快樂爐灶
H. Stove	H. 斯托夫
Jerry Can	油桶
Jerry C.	傑瑞・C.
Lumber	木材
Map	地圖
Map (Tactical)	地圖（戰術）
T. Map	T. 地圖
Matches	比賽
Mat.	Mat.
Mattress	床墊
Mess Kit	餐具組
Nails	指甲
Oil Filter	機油濾清器
O. Filter	O. 濾網
Pillow	枕頭
Rags	破布
Sleeping_Bag	睡袋
Sleeping Bag	睡袋
S. Bag	S. Bag
Sticks	棍棒
Tackle Box	釣具盒
Tackle B.	塔克爾·B.
Toilet Paper	衛生紙
T. Paper	T. Paper
Toolbox	工具箱
Water Lock	水閘
W. Lock	W. Lock
Weapon Repair Kit	武器維修包
Repair Kit	維修套件
Rig	鑽井平台
LVPC (Green)	LVPC（綠色）
LVPC (Winter)	LVPC（冬季）
Fishing Vest	釣魚背心
F. Vest	F. 維斯特
Weapon	武器
Mag.	Mag.
KA-12 Magazine	《KA-12》雜誌
KA-M Magazine	《KA-M》雜誌
KAS-74U Magazine	KAS-74U 彈匣
C1911 Magazine	《C1911》雜誌
G7 Magazine	《G7》雜誌
KAR-21 Magazine (.223)	KAR-21 彈匣（.223）
KAR-21 Magazine (.308)	KAR-21 彈匣（.308）
KAR-21 Barrel (.308)	KAR-21 槍管（.308）
KAR-21 Barrel	KAR-21 槍管
Barrel	槍管
KP-31 Drum	KP-31 鼓
Drum	鼓
STANAG Magazine	《STANAG》雜誌
M78 Magazine	《M78》雜誌
Karov	卡羅夫
Karov Magazine	《卡羅夫雜誌》
Mosin	莫辛
PM5 Magazine	《PM5》雜誌
MP7 Magazine	MP7 彈匣
P3 Magazine	《P3》雜誌
RK Magazine	《RK雜誌》
VSD Magazine	《VSD》雜誌
SS Magazine	《SS》雜誌
Ammo	彈藥
Attachment	附件
Hybrid	混合型
Kobra	科布拉
Leopard	豹
Micro	微型
Monster	怪物
Thor	索爾
Fire [Ignite]	火 [點燃]
Fire [Matches not equipped]	火 [未裝備火柴]
Fire [Extinguish]	火 [撲滅]
New Furniture Added [Catalog]	新增家具 [型錄]
Boss Killed	老闆被殺
Cat Rescued	貓咪獲救
Cat Vital Activated	Cat Vital 已啟用
Cat Died	貓咪去世了
You have been spotted!	你被發現了！
Player Returned	球員歸隊
Airdrop	空投
Tutorial Crate	教學資源包
Electric Box	電箱
Medical Cabinet	藥櫃
Office Cabinet	辦公櫃
Cabinet	內閣
Corpse	屍體
Bandit Corpse	盜賊屍體
Crate Military	Crate Military
Crate Special	木箱特惠
Wooden Crate	木箱
Garbage	垃圾
Fireplace	壁爐
Freezer	冷凍庫
Fridge	冰箱
Fusebox	Fusebox
Locker	置物櫃
Mailbox	信箱
Nightstand	床頭櫃
Boxes	盒子
Stove	爐子
Furniture	家具
Furnitures	家具
Bed (Civilian)	床（民用）
Bed C.	床 C.
Bed (Nomad)	床（Nomad）
Bed N.	貝德·N.
Cabinet (Medical)	內閣（醫療）
Cabinet M.	M. 櫥櫃
Cabinet (Office)	內閣（辦公室）
Cabinet. 0	櫥櫃。0
Cabinet (Wood)	櫥櫃（木製）
Cabinet W.	W. 櫥櫃
Carpet (Persian)	地毯（波斯）
Carpet P.	地毯 P.
Carpet (Rag)	地毯（碎布）
Carpet R.	地毯 R.
Chair (Office)	椅子（辦公用）
Chair O.	主席 O.
Chair (School)	系主任
Chair S.	主席 S.
Sun Chair	Sun Chair
S. Chair	S. 主席
Crate (Military)	軍用貨櫃
Crate M.	克雷特·M.
Crate (Special)	箱子（特殊）
Crate S.	克雷特·S.
Cupboard	櫥櫃
C. Board	C. 董事會
Curtain (Long)	窗簾（長款）
Curtain L.	柯坦·L.
Curtain (Mini)	窗簾（迷你款）
Curtain M.	柯坦·M.
Dartboard	飛鏢靶
D. Board	D. 董事會
N. Stand	N. 展位
Painting (Lake)	油畫（湖）
Painting L.	繪畫 L.
Pallet	托盤
Poster (Posture)	海報（姿勢）
Poster P.	P. 海報
Rack (Coat)	衣架（外套用）
Rack C.	C 機架
Rya (Maria)	瑞亞（瑪麗亞）
Rya M.	Rya M.
Shelf (Metal)	層架（金屬製）
Shelf M.	Shelf M.
Shelf (Wall)	壁掛式層架
Shelf W.	Shelf W.
Shelf (Wood)	層架（木製）
Sign (Border Zone)	標誌（邊境區）
Sign BZ.	請簽署 BZ。
Sofa (Leather)	沙發（皮質）
Sofa L.	沙發 L.
Stool (Military)	軍用凳
Stool M.	斯圖爾·M.
Stool (Padded)	凳子（軟墊款）
Stool P.	斯圖爾·P.
Table (Cabin)	餐桌（艙內）
Table C.	表 C.
Table (Canteen)	餐桌（食堂）
Table (Kitchen)	餐桌（廚房用）
Table K.	表 K.
Table (Office)	桌子（辦公用）
Table. O	表 O
Target Stand	標靶架
Target S.	目標 S.
Television	電視
TV	電視
Trolley (Short)	手推車（短款）
Trolley S.	Trolley S.
Trolley (Tall)	手推車（高款）
Trolley T.	Trolley T.
Weapon Display	武器展示
Weapon D.	武器 D.
Unload	卸載
Clear Chamber	透明腔室
Unequip	卸下
Equip	裝備
Show	顯示
Hide	隱藏
Activated	已啟用
Not active	未啟用
All maps & zones	所有地圖與區域
Active	有效
Repair	維修
Craft	工藝
Added	已新增
Remove	移除
Completed	已完成
Add to Notes	加入筆記
Frozen	冰雪奇緣
Permadeath Zone	永久死亡區
[Open]	[開啟]
Door [Jammed]	門 [卡住]
Door [Occupied]	門 [有人]
Door [Close]	門 [關閉]
Door [Open]	門 [開啟]
Sleep (Random sleep: 6-12h)	睡眠（隨機睡眠時間：6-12小時）
Turn Off	關閉
Turn On	開啟
Radio [Turn Off]	收音機 [關閉]
Radio [Turn On]	收音機 [開啟]
Television [Turn Off]	電視 [關閉]
Television [Turn On]	電視 [開啟]
Rescue Cat	被救援的貓
Cat is eating, do not disturb	貓正在吃東西，請勿打擾
Fuel Tank [89%]	油箱 [89%]
Feed cat:	餵貓：
Indoors	室內
Indoor	室內
Mine	我的
Lure	誘餌
(Military)	（軍事）
