WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	Comments	max_length
Tasks	Doctor/09	description	0	literal	Traders/Doctor/Tasks/09_Patient_Report	tres					description		"When the situation started, our hospitals were overbooked within the first hour. We actually had to convert the school's gymnasium into an emergency triage site.

I think I left one of my earliest patient reports there. I need that report to help with my memory, since it isn't what it used to be. The symptoms and specific details from that report are starting to blur for me.

Maybe you could search the gymnasium, the place where the kids used to play and climb ropes. It should be there somewhere."	"事態剛一發生，我們的醫院在第一小時內就已超額收治。我們甚至不得不將學校的體育館改造成緊急分流站。

我想我當時把其中一份最早期的病患報告留在那裡了。我需要那份報告來輔助記憶，畢竟我的記憶力已不如從前。那份報告中的症狀和具體細節，在我腦海中已開始變得模糊不清。

或許你可以去體育館找找，那裡是孩子們以前玩耍和爬繩索的地方。報告應該就在那裡某個地方。"			
Tasks	Doctor/10	name	0	literal	Traders/Doctor/Tasks/10_Substance	tres					name		Substance	內容			
Tasks	Doctor/10	difficulty	0	ignore	Traders/Doctor/Tasks/10_Substance	tres					difficulty		Hard				
Tasks	Doctor/10	description	0	literal	Traders/Doctor/Tasks/10_Substance	tres					description		"When those tank railcars exploded and the initial fires started, I’m certain there was something else involved besides just standard industrial chemicals.

Acrylonitrile is definitely part of the compound, just as the officials claimed, but I have a theory that it’s only one piece of the puzzle. When burning, acrylonitrile releases toxic gases such as hydrogen cyanide and is classified as a C1 carcinogen, but let me explain my theory.

These kinds of organic compounds have extremely pungent odors. Since we are talking about massive volumes, the smell should have been everywhere, but it wasn’t. On top of this, acrylonitrile alone shouldn’t have such long-lasting effects on the environment and water sources.

This means we are looking at some kind of manufactured substance that is far more toxic. I know it’s just a theory, but there’s only one way to find out, we need to find the source.

Since we know it was delivered in oil tank cars, I would visit the nearest oil terminal and check their samples to see if they really contain oil or something else. These oil sample containers are easy to spot, they look like golden milk jugs and there should be plenty of them."	"當那些油罐車爆炸並引發初期火災時，我確信除了標準的工業化學品之外，還摻雜了其他物質。

正如官員所聲稱的，丙烯腈確實是該化合物的一部分，但我有一種理論認為，這僅僅是拼圖中的一塊。丙烯腈在燃燒時會釋放氰化氫等有毒氣體，並被歸類為一級致癌物，但請讓我解釋我的理論。

這類有機化合物氣味極其刺鼻。既然涉及如此龐大的數量，氣味理應瀰漫四處，但實際上卻並非如此。此外，僅靠丙烯腈本身，不應對環境和水源造成如此長久的影響。

這意味著我們面對的是一種毒性遠高於丙烯腈的人工合成物質。 我知道這只是個假說，但要驗證真相只有一個辦法——我們必須找出源頭。

既然已知它是透過油罐車運送的，我會前往最近的石油轉運站，檢查他們的樣本，確認其中究竟是純粹的石油，還是含有其他物質。這些石油樣本容器很容易辨識，外觀像金色的牛奶壺，而且數量應該相當多。"			
Tasks	Gunsmith/01	name	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					name		Bloodsuckers	吸血鬼			
Tasks	Gunsmith/01	difficulty	0	ignore	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					difficulty		Easy				
Tasks	Gunsmith/01	description	0	literal	Traders/Gunsmith/Tasks/01_Bloodsuckers	tres					description		"Ain't that something? A new man and a new rifle, always a welcome sight.

Forget the small talk. You want something reliable and cheap? Sure, but a few favors first, since you don't climb the ranks immediately around here. Where should we start? There are definitely some supply runs you could do, but you look a bit flimsy, so maybe you need something simple first. Let me think a moment.

Okay, I have an idea. You know in the summertime, those flying suckers start to piss me off. You would assume those bastards would not get into these bunkers, but trust me, they do. Every single summer, there's buzzing around the clock.

Here's a suitable task for you. Find me something to get rid of those bloodsuckers and then we'll talk more."	"這不是挺有意思的嗎？新面孔加上新步槍，總是令人欣喜的景象。

別廢話了。你想找個可靠又便宜的活兒？當然可以，但得先幫我幾忙，畢竟在這兒可沒人能立刻晉升。我們從哪兒開始呢？確實有些補給任務你可以接，但你看起來有點單薄，所以或許先從簡單的開始比較好。讓我想想。

好，我有個主意。你知道夏天一到，那些會飛的混蛋就開始惹我生氣。你大概以為那些混蛋進不了這些碉堡，但相信我，他們就是能進。每個夏天，這裡都日夜不停地嗡嗡作響。

這任務很適合你。幫我找點東西把那些吸血鬼解決掉，然後我們再聊。"			
Tasks	Gunsmith/02	name	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					name		Warm Meal	熱食			
Tasks	Gunsmith/02	difficulty	0	ignore	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					difficulty		Easy				
Tasks	Gunsmith/02	description	0	literal	Traders/Gunsmith/Tasks/02_Warm_Meal	tres					description		"As a military man, I like to stick with rations, but even I have a limit to eating the same porridge and dry snacks multiple weeks in a row.

Back in the day, these rations at least had proper canned food, but nowadays most rations only have some nasty meat paste and modern outdoor food in them. I'm not putting that synthetic shit in my mouth, that's for sure.

It has been a while since I have seen a proper warm meal. Maybe this is your moment to shine and our professional relationship could take the next step forward. Maybe a mess kit filled with proper Finnish pea soup with a bit of mustard on the side, would do the trick."	"身為一名軍人，我向來習慣吃軍糧，但即便是我，連續幾週吃同樣的粥和乾糧，也終究有吃不下的時候。

以前的軍糧至少還有像樣的罐頭食品，但現在的軍糧裡，大多只裝了些難吃的肉泥和現代戶外食品。我絕對不會把那種合成垃圾塞進嘴裡，這點可以肯定。

我已經好一陣子沒吃到像樣的熱騰騰餐點了。也許這就是你大展身手的時候，我們的專業關係也能更上層樓。或許一套裝滿正宗芬蘭豌豆湯、再配上少許芥末的餐具組，就能解決問題。"	"Please pay attention to the following points when translating:
`mess kit'"		
Tasks	Gunsmith/03	name	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					name		Nordic Trade	北歐貿易			
Tasks	Gunsmith/03	difficulty	0	ignore	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					difficulty		Intermediate				
Tasks	Gunsmith/03	description	0	literal	Traders/Gunsmith/Tasks/03_Nordic_Trade	tres					description		"Even though I don't understand the Swedes, they do three things right. They have a good navy, good cars and good tobacco products. There's still something wrong with them, they seem too happy and social. It's definitely unnatural.

Don't get me wrong, they are good neighbors and such, but I don't know. Maybe they are too rich and always well-dressed or maybe it's just the hockey thing.

However, in the spirit of good neighbors, there's a fair trade we could do. I call this one ""switching the desserts"". Bring me some of those Swedish delicacies and I'll give you some Finnish ones. It's a deal where there are only winners, a Nordic trade in a way without any rivalry."	"雖然我不懂瑞典人，但他們確實有三樣做得很好：擁有強大的海軍、優質的汽車，以及上乘的菸草製品。不過他們還是有些地方不太對勁，總覺得他們太過快樂且善於社交，這絕對是不自然的。

別誤會我的意思，他們確實是好鄰居之類的，但我也不太確定。也許是因為他們太有錢、總是衣著光鮮，又或者純粹是因為那冰球文化。

不過，秉持著睦鄰精神，我們可以做一筆公平的交易。我稱之為「甜點交換」。你們帶些瑞典的美味點心給我，我就回贈你們一些芬蘭的。這是一筆只有贏家的交易，某種意義上來說，是場毫無競爭的北歐貿易。"	"Please pay attention to the following points when translating:
(Korean) `tabaco'는 한국어에서 아이템 이름 'cigarette'와 동일하게 '담배'로 번역되었습니다.
(Korean) 한국에서 'cigar'는 'cigarette', 'tabaco'와는 다르게 취급합니다."		
Tasks	Gunsmith/04	name	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					name		Big Blades	巨型刀片			
Tasks	Gunsmith/04	difficulty	0	ignore	Traders/Gunsmith/Tasks/04_Big_Blades	tres					difficulty		Intermediate				
Tasks	Gunsmith/04	description	0	literal	Traders/Gunsmith/Tasks/04_Big_Blades	tres					description		"You can tell a lot about a man based on the blade he carries. If you ever see a guy with a small pocket knife, you don't want to be around those people.

When it comes to blades, the rule is the bigger, the better. I myself prefer machetes that are suitable for wood chopping and clearing obstructions in a dense forest. Even though we're not in a jungle here, you still need a big blade since there will be times when you'll wish you had one.

Collecting blades is also an elegant hobby. I do have quite an extensive collection, but there are still a few big blades that I'm missing."	"從一個人隨身攜帶的刀具，往往能看出許多端倪。如果你看到有人只帶一把小折刀，最好別跟那類人扯上關係。

談到刀具，原則就是「越大越好」。 我個人偏好適合劈柴、能在密林中開闢道路的砍刀。雖然這裡不是叢林，但你還是需要一把大刀，因為總會有讓你希望手邊有一把的時候。

收藏刀具也是一種優雅的嗜好。我的收藏相當豐富，但仍有幾把大型刀具尚未入手。"			
Tasks	Gunsmith/05	name	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					name		Ammo Delivery	彈藥運送			
Tasks	Gunsmith/05	difficulty	0	ignore	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/05	description	0	literal	Traders/Gunsmith/Tasks/05_Ammo_Delivery	tres					description		"You will find most of the ammo types in my stock. Whether you're into squirrel hunting or human hunting, there are options for all.

When it comes to ammo, 7.62x39 and .223 are the best sellers by a big margin. Sometimes there are still those annoying customers who seek something more exotic, but it's hard to maintain a stock for every weird request.

Maybe you could do a quick ammo delivery run for me? We could expand the portfolio a bit, so to speak."	"我的庫存中應有盡有，各種彈藥類型一應俱全。無論您是熱衷於獵松鼠，還是獵人，這裡都有適合您的選擇。

談到彈藥，7.62x39 和 .223 絕對是銷量遙遙領先的熱銷品。雖然偶爾還是會有那些煩人的顧客，非得找些稀奇古怪的彈藥不可，但要為每種古怪的要求都備貨實在很困難。

或許你能幫我跑一趟彈藥配送？這麼說吧，我們可以稍微擴充一下產品線。"	"Please pay attention to the following points when translating:
'7.62x39' and '.223' is untranslatable"		
Tasks	Gunsmith/06	name	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					name		Weapon Delivery	武器交付			
Tasks	Gunsmith/06	difficulty	0	ignore	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					difficulty		Intermediate				
Tasks	Gunsmith/06	description	0	literal	Traders/Gunsmith/Tasks/06_Weapon_Delivery	tres					description		"I used to do a lot of business on the other side of the border, but nowadays my networks have dried up.

This has led to a situation where I'm constantly out of stock of those Eastern weapons. It's a damn shame, since I always find their products more reliable compared to the Western ones. You see, in the West, we have an incurable disease of making everything tactical. We add rails, dingles and dongles to everything and the end result is a mess that has too many moving parts.

Since I no longer have those networks active, a quick weapon delivery from the other side would be highly appreciated."	"我過去常在邊境另一側做生意，但如今我的渠道已斷了。

這導致我手頭的東方武器總是缺貨。這實在太可惜了，因為我總覺得他們的產品比西方產品更可靠。你看，在西方，我們有種無法治癒的毛病，就是凡事都要搞得「戰術化」。 我們在每樣東西上加裝導軌、掛架和轉接頭，結果就是一團亂，零件多到令人眼花撩亂。

既然我那些管道已經不通了，若能從那邊快速運送武器過來，我將不勝感激。"	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)
'Network'는 'Internet Network'가 아닌 'Network of people'과 같은 의미로 사용됩니다."		
Tasks	Gunsmith/07	name	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					name		Medic	醫護人員			
Tasks	Gunsmith/07	difficulty	0	ignore	Traders/Gunsmith/Tasks/07_Medic	tres					difficulty		Hard				
Tasks	Gunsmith/07	description	0	literal	Traders/Gunsmith/Tasks/07_Medic	tres					description		"In the military, there are only two roles that matter, a rifleman and a medic. Leaders, artillery and other support elements are just extra fluff in my opinion.

I actually have a personal medic just for myself. He’s a skillful Nomad and we have a simple tactic if an attack phase is needed. In our tactic, I shoot and if I get shot, he puts a fentanyl lollipop in my mouth and the train keeps moving. It’s never stop the madness, just occasional pain relief and push forward.

My medic could actually use a few extra lollipops just in case. I think those can be found inside IFAKs, so if you happen to find a couple of those, there’s a deal opportunity for us once again."	"在軍中，只有兩個角色真正重要：步槍手和醫護兵。在我看來，指揮官、砲兵和其他後勤單位不過是多餘的裝飾罷了。

我其實有專屬的個人醫護兵。他是一位身手矫健的遊牧民，如果需要發動攻擊，我們有一套簡單的戰術。 我們的戰術是：我負責射擊，若我中彈，他便將芬太尼棒棒糖塞進我嘴裡，戰車便繼續前進。這從來不是為了停止這場瘋狂，只是偶爾緩解疼痛，然後繼續推進。

我的醫護兵其實還需要多備幾支棒棒糖以防萬一。我想這些東西應該可以在個人急救包（IFAK）裡找到，所以如果你剛好發現了幾支，那對我們來說又是一個做生意的機會。"	"Please pay attention to the following points when translating:
'Nomad' is a pronoun of one of the faction
'IFAK' is a pronoun of item (medical)"		
Tasks	Gunsmith/08	name	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					name		Home Collection	首頁 系列			
Tasks	Gunsmith/08	difficulty	0	ignore	Traders/Gunsmith/Tasks/08_Home_Collection	tres					difficulty		Hard				
Tasks	Gunsmith/08	description	0	literal	Traders/Gunsmith/Tasks/08_Home_Collection	tres					description		"Knife collection is one thing, but weapon collection is an art form where you separate the wheat from the chaff.

My personal home collection starts from 1500s-era muskets all the way to 1990s rifles, but anything beyond that is distasteful. I think I have more than 150 guns so far in my collection. The most exotic ones are probably a few Turkish revolver shotguns that I smuggled back from a holiday trip in 1985.

Currently, my main focus is on integrally suppressed pieces, but I've had a hard time finding those. There is especially one Eastern one that I have my eyes on, but it keeps hiding from me."	"收藏刀具是一回事，但收藏武器則是一門藝術，需要學會去芜存菁。

我個人的家庭收藏範圍從 16 世紀的火繩槍一直延伸到 1990 年代的步槍，但再晚期的槍械我便不感興趣。 我估計目前收藏的槍枝已超過150支。其中最稀有的，大概是幾支1985年我趁度假時走私回來的土耳其轉輪霰彈槍。

目前，我主要關注的是內建消音器的槍械，但一直很難找到這類藏品。尤其有一款東方製的槍械我一直很中意，但它總是在躲著我。"			
Tasks	Gunsmith/09	name	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					name		Everyman's Right	全民權利			
Tasks	Gunsmith/09	difficulty	0	ignore	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					difficulty		Hard				
Tasks	Gunsmith/09	description	0	literal	Traders/Gunsmith/Tasks/09_Everymans_Right	tres					description		"I recently took a hike out to the Border Zone and collected some mushrooms.

In Finland, we have Everyman’s Rights, which grant us the right to use nature regardless of who owns or occupies the area. It’s probably the best law we have.

However, I have to admit that sometimes I step into a grey area and collect stuff that isn't just mushrooms. For example, a few months ago, I found a fallen Border Zone sign in a ditch. Since it was covered in leaves and dirt, I figured it belonged to nature which makes it part of Everyman’s Rights in my mind.

Even though this sign is a nice decorative piece, it’s a bit too colorful for my taste. You seem like a man who would appreciate this. Maybe we can do a small trade for it, but I'm not giving this away for anything cheap."	"我最近去邊境區徒步旅行，順便採了一些蘑菇。

在芬蘭，我們有「全民權利」，這項權利賦予我們使用大自然的權利，無論該區域的擁有者或佔用者是誰。這大概是我們擁有的最棒的法律。

不過，我得承認有時候我會踏入灰色地帶，採集一些不只是蘑菇的東西。例如幾個月前，我在水溝裡發現了一塊掉落的邊境區標誌。因為它被落葉和泥土覆蓋，我便認為它已歸屬於大自然，在我心中這也屬於「全民權利」的範疇。

雖然這塊標誌頗具裝飾價值，但對我來說色彩實在太過花俏。你看起來像是會欣賞這東西的人。或許我們可以小換一下，但我可不會用廉價的東西來換它。"	"Please pay attention to the following points when translating:
Depending on the language, there may be confusion regarding the relationship between 'Border' and 'Border Zone'. (e.g., border/border area)"		
Tasks	Gunsmith/10	name	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					name		Hitman	殺手			
Tasks	Gunsmith/10	difficulty	0	ignore	Traders/Gunsmith/Tasks/10_Hitman	tres					difficulty		Hard				
Tasks	Gunsmith/10	description	0	literal	Traders/Gunsmith/Tasks/10_Hitman	tres					description		"In Area 05, there’s a guy we call the Punisher. He comes from the Finnish criminal underworld, some say he’s a debt collector for one of the major biker gangs.

Every now and then, this guy steps in and asks for fucking payments for some self-made debt. Usually, I would shoot these clowns at the front door but this one is as tough as nails. Punisher and his minions also recently stole a police van, so they even have a lightly armored vehicle now.

Somebody has to put an end to this clown show, so I basically need a hitman. Bring me his head or something else to prove that he’s dead and I will give you the keys to my storage bunker."	"在第05區，有個我們稱作「懲罰者」的傢伙。他來自芬蘭的黑道圈，有人說他是某個大型機車幫派的收債人。

這傢伙時不時就會現身，要求我們支付他自編的該死債務。 通常我會在門口就幹掉這類小丑，但這傢伙硬得像塊鐵。懲罰者和他那幫手最近還偷了一輛警用廂型車，現在甚至連輕型裝甲車都有了。

總得有人終結這場小丑秀，所以我基本上需要一名殺手。把他的頭顱或其他能證明他已死亡的證據帶給我，我就把我的儲藏掩體鑰匙交給你。"	"Please pay attention to the following points when translating:
'Area 05'
'Purnisher' is a pronoun for a hostile NPC"		
